Codigo Municipio,Densidad,Umbral
28005,2234.18,Poblado
28006,2592.02,Poblado
28007,5064.25,Poblado
28008,59.58,Poblado
28009,547.76,Poblado
28010,1183.47,Poblado
28011,25.46,Poblado
28012,63.06,Poblado
28013,297.51,Poblado
28014,707.92,Poblado
28015,1630.54,Poblado
28016,3.45,Despoblado11
28017,85.17,Poblado
28018,201.25,Poblado
28019,73.85,Poblado
28020,15.08,Poblado
28021,27.64,Poblado
28022,1251.1,Poblado
28023,202.3,Poblado
28024,8.38,Despoblado11
28025,11.8,Despoblado21
28026,219.17,Poblado
28027,73.21,Poblado
28028,47.12,Poblado
28029,59.49,Poblado
28030,124.2,Poblado
28031,67.23,Poblado
28032,213.24,Poblado
28033,103.9,Poblado
28034,9.51,Despoblado11
28035,45.02,Poblado
28036,740.41,Poblado
28037,30.86,Poblado
28038,205.67,Poblado
28039,13.14,Poblado
28040,505.3,Poblado
28041,357.2,Poblado
28042,37.08,Poblado
28043,72.63,Poblado
28044,295.77,Poblado
28045,287.47,Poblado
28046,325.56,Poblado
28047,2406.67,Poblado
28048,28.64,Poblado
28049,6767.11,Poblado
28050,518.1,Poblado
28051,98.19,Poblado
28052,47.5,Poblado
28053,240.35,Poblado
28054,241.37,Poblado
28055,17.46,Poblado
28056,61.77,Poblado
28057,76.48,Poblado
28058,4877.77,Poblado
28059,207.13,Poblado
28060,36.77,Poblado
28061,534.11,Poblado
28062,9.83,Despoblado11
28063,14.26,Poblado
28064,9.13,Despoblado11
28065,2335.99,Poblado
28066,600.86,Poblado
28067,108.01,Poblado
28068,293.91,Poblado
28069,3.2,Despoblado11
28070,8.56,Despoblado11
28071,4.18,Despoblado11
28072,191.57,Poblado
28073,1014.18,Poblado
28074,4357.44,Poblado
28075,201.09,Poblado
28076,11.17,Despoblado11
28078,6.62,Despoblado11
28079,5456.54,Poblado
28080,1872.47,Poblado
28082,72.63,Poblado
28083,424.47,Poblado
28084,1379.26,Poblado
28085,116.22,Poblado
28086,184.75,Poblado
28087,233.28,Poblado
28088,11.17,Despoblado11
28089,169.19,Poblado
28090,318.91,Poblado
28091,175.31,Poblado
28092,4621.67,Poblado
28093,117.99,Poblado
28094,133.87,Poblado
28095,35.77,Poblado
28096,306.28,Poblado
28097,5.32,Despoblado11
28099,60.3,Poblado
28100,328.22,Poblado
28101,21.54,Poblado
28102,60.02,Poblado
28104,597.34,Poblado
28106,5372.87,Poblado
28107,15.2,Poblado
28108,219.61,Poblado
28109,372.96,Poblado
28110,62.53,Poblado
28111,22.37,Poblado
28112,8.24,Despoblado11
28113,862.94,Poblado
28114,9.51,Despoblado11
28115,2016.99,Poblado
28116,38.39,Poblado
28117,5.74,Despoblado11
28118,1.77,Despoblado11
28119,139.75,Poblado
28120,11.67,Despoblado21
28121,22.84,Poblado
28122,27.12,Poblado
28123,1379.12,Poblado
28124,5.06,Despoblado11
28125,48.16,Poblado
28126,3.66,Despoblado11
28127,1626.86,Poblado
28128,19.57,Poblado
28129,353.66,Poblado
28130,986.28,Poblado
28131,327.2,Poblado
28132,187.42,Poblado
28133,75.86,Poblado
28134,1550.66,Poblado
28135,19.3,Poblado
28136,33.06,Poblado
28137,78.22,Poblado
28138,17.65,Poblado
28140,333.26,Poblado
28141,371.87,Poblado
28143,4.85,Despoblado11
28144,210.39,Poblado
28145,104.75,Poblado
28146,103.46,Poblado
28147,136.68,Poblado
28148,4070.23,Poblado
28149,1063.36,Poblado
28150,87.81,Poblado
28151,112.83,Poblado
28152,1098.95,Poblado
28153,58.36,Poblado
28154,176.5,Poblado
28155,10.56,Despoblado11
28156,88.88,Poblado
28157,24.35,Poblado
28158,57.57,Poblado
28159,15.11,Poblado
28160,141.39,Poblado
28161,1209.09,Poblado
28162,160.72,Poblado
28163,34.79,Poblado
28164,140.1,Poblado
28165,72.48,Poblado
28166,38.29,Poblado
28167,874.08,Poblado
28168,61.01,Poblado
28169,243.82,Poblado
28170,105.07,Poblado
28171,87.18,Poblado
28172,434.57,Poblado
28173,25.99,Poblado
28174,41.85,Poblado
28175,63.11,Poblado
28176,646.62,Poblado
28177,682.84,Poblado
28178,51.28,Poblado
28179,80.05,Poblado
28180,63.67,Poblado
28181,411.9,Poblado
28182,12.37,Despoblado11
28183,86.57,Poblado
28901,27.44,Poblado
28902,11.06,Despoblado11
28903,1285.29,Poblado
29001,83.75,Poblado
29002,52.36,Poblado
29003,31.09,Poblado
29004,17.58,Poblado
29005,672.59,Poblado
29006,41.86,Poblado
29007,506.26,Poblado
29008,356.98,Poblado
29009,127.99,Poblado
29010,56.56,Poblado
29011,23.69,Poblado
29012,78.62,Poblado
29013,61.74,Poblado
29014,8.93,Despoblado11
29015,55.28,Poblado
29016,82.92,Poblado
29017,43.52,Poblado
29018,23.65,Poblado
29019,44.9,Poblado
29020,497.22,Poblado
29021,16.42,Poblado
29022,11.42,Despoblado21
29023,53.85,Poblado
29024,22.08,Poblado
29025,2608.84,Poblado
29026,126.65,Poblado
29027,527.87,Poblado
29028,45.94,Poblado
29029,17.59,Poblado
29030,37.15,Poblado
29031,15.25,Poblado
29032,44.29,Poblado
29033,40.52,Poblado
29034,24.41,Poblado
29035,11.8,Despoblado11
29036,31.87,Poblado
29037,12.06,Despoblado21
29038,261.05,Poblado
29039,54.9,Poblado
29040,22.26,Poblado
29041,45.23,Poblado
29042,183.53,Poblado
29043,52.31,Poblado
29044,52.9,Poblado
29045,71.29,Poblado
29046,17.31,Poblado
29047,81.92,Poblado
29048,98.22,Poblado
29049,97.97,Poblado
29050,31.0,Poblado
29051,523.59,Poblado
29052,12.25,Despoblado21
29053,78.94,Poblado
29054,8010.18,Poblado
29055,30.59,Poblado
29056,16.24,Poblado
29057,12.27,Despoblado21
29058,103.84,Poblado
29059,95.01,Poblado
29060,16.87,Poblado
29061,15.29,Poblado
29062,122.09,Poblado
29063,14.28,Poblado
29064,14.06,Poblado
29065,7.19,Despoblado11
29066,72.18,Poblado
29067,1459.16,Poblado
29068,473.55,Poblado
29069,1262.98,Poblado
29070,583.23,Poblado
29071,86.57,Poblado
29072,71.63,Poblado
29073,47.91,Poblado
29074,20.63,Poblado
29075,246.92,Poblado
29076,46.99,Poblado
29077,5.96,Despoblado11
29079,53.77,Poblado
29080,150.48,Poblado
29081,12.22,Despoblado21
29082,1778.21,Poblado
29083,68.38,Poblado
29084,84.64,Poblado
29085,16.81,Poblado
29086,88.2,Poblado
29087,18.73,Poblado
29088,39.57,Poblado
29089,25.93,Poblado
29090,23.33,Poblado
29091,378.36,Poblado
29092,78.8,Poblado
29093,117.29,Poblado
29094,524.48,Poblado
29095,58.36,Poblado
29096,76.77,Poblado
29097,90.86,Poblado
29098,66.44,Poblado
29099,75.13,Poblado
29100,51.97,Poblado
29901,3418.18,Poblado
29902,48.56,Poblado
29903,10.5,Despoblado21
29904,16.25,Poblado
30001,25.96,Poblado
30002,113.58,Poblado
30003,142.81,Poblado
30004,81.26,Poblado
30005,2620.63,Poblado
30006,21.86,Poblado
30007,412.84,Poblado
30008,71.05,Poblado
30009,1190.48,Poblado
30010,1138.28,Poblado
30011,75.81,Poblado
30012,140.84,Poblado
30013,54.6,Poblado
30014,43.84,Poblado
30015,29.77,Poblado
30016,386.24,Poblado
30017,49.31,Poblado
30018,1184.37,Poblado
30019,96.4,Poblado
30020,70.37,Poblado
30021,62.82,Poblado
30022,27.05,Poblado
30023,94.49,Poblado
30024,57.45,Poblado
30025,465.35,Poblado
30026,103.68,Poblado
30027,433.95,Poblado
30028,8.8,Despoblado11
30029,26.94,Poblado
30030,520.1,Poblado
30031,10.83,Despoblado21
30032,131.83,Poblado
30033,111.05,Poblado
30034,14.57,Poblado
30035,446.46,Poblado
30036,1177.63,Poblado
30037,196.71,Poblado
30038,563.39,Poblado
30039,112.49,Poblado
30040,21.64,Poblado
30041,797.51,Poblado
30042,248.71,Poblado
30043,57.96,Poblado
30901,366.14,Poblado
30902,844.22,Poblado
31001,17.28,Poblado
31002,23.37,Poblado
31003,6.41,Despoblado11
31004,3.67,Despoblado11
31005,16.28,Poblado
31006,32.01,Poblado
31007,21.63,Poblado
31008,5.57,Despoblado11
31009,16.39,Poblado
31010,278.48,Poblado
31011,21.12,Poblado
31012,24.98,Poblado
31013,23.87,Poblado
31014,34.81,Poblado
31015,53.43,Poblado
31016,5560.62,Poblado
31017,6.67,Despoblado11
31018,25.48,Poblado
31019,206.13,Poblado
31020,13.19,Poblado
31021,18.4,Poblado
31022,19.11,Poblado
31023,288.75,Poblado
31024,9.12,Despoblado11
31025,17.96,Poblado
31026,10.55,Despoblado11
31027,76.55,Poblado
31028,1.87,Despoblado11
31029,19.63,Poblado
31030,11.78,Despoblado11
31031,22.54,Poblado
31032,34.51,Poblado
31033,6.97,Despoblado11
31034,11.88,Despoblado11
31035,5.01,Despoblado11
31036,19.0,Poblado
31037,17.51,Poblado
31038,25.93,Poblado
31039,19.4,Poblado
31040,9.0,Despoblado11
31041,252.86,Poblado
31042,112.2,Poblado
31043,3.9,Despoblado11
31044,29.99,Poblado
31045,43.97,Poblado
31046,8.02,Despoblado11
31047,12.4,Despoblado11
31048,81.38,Poblado
31049,10.69,Despoblado11
31050,21.19,Poblado
31051,13.53,Poblado
31052,19.24,Poblado
31053,52.16,Poblado
31054,15.07,Poblado
31055,52.58,Poblado
31056,14.47,Poblado
31057,61.52,Poblado
31058,11.88,Despoblado21
31059,3.67,Despoblado11
31060,9347.39,Poblado
31061,11.0,Despoblado11
31062,37.44,Poblado
31063,8.74,Despoblado11
31064,75.46,Poblado
31065,34.45,Poblado
31066,27.69,Poblado
31067,25.64,Poblado
31068,62.96,Poblado
31069,12.04,Despoblado11
31070,238.3,Poblado
31071,0.65,Despoblado11
31072,215.61,Poblado
31073,24.75,Poblado
31074,12.18,Despoblado11
31075,37.39,Poblado
31076,74.1,Poblado
31077,101.04,Poblado
31078,86.59,Poblado
31079,7.37,Despoblado11
31080,17.63,Poblado
31081,19.21,Poblado
31082,17.89,Poblado
31083,34.06,Poblado
31084,75.72,Poblado
31085,45.74,Poblado
31086,404.73,Poblado
31087,55.3,Poblado
31088,173.5,Poblado
31089,30.99,Poblado
31090,6.27,Despoblado11
31091,10.1,Despoblado11
31092,5.53,Despoblado11
31093,11.81,Despoblado11
31094,6.71,Despoblado11
31095,3.44,Despoblado11
31096,11.76,Despoblado21
31097,900.39,Poblado
31098,18.71,Poblado
31099,6.76,Despoblado11
31100,36.05,Poblado
31101,52.96,Poblado
31102,7.13,Despoblado11
31103,1.1,Despoblado11
31104,20.07,Poblado
31105,48.14,Poblado
31106,44.88,Poblado
31107,46.78,Poblado
31108,37.21,Poblado
31109,55.22,Poblado
31110,2.09,Despoblado11
31111,2.47,Despoblado11
31112,4.94,Despoblado11
31113,3.9,Despoblado11
31114,47.81,Poblado
31115,8.79,Despoblado11
31116,9.61,Despoblado11
31117,8.55,Despoblado11
31118,4.54,Despoblado11
31119,1.92,Despoblado11
31120,5.93,Despoblado11
31121,4.14,Despoblado11
31122,1887.56,Poblado
31123,20.53,Poblado
31124,4.47,Despoblado11
31125,19.47,Poblado
31126,10.12,Despoblado11
31127,19.72,Poblado
31128,3.39,Despoblado11
31129,32.75,Poblado
31130,44.16,Poblado
31131,25.11,Poblado
31132,3.0,Despoblado11
31133,6.58,Despoblado11
31134,6.97,Despoblado11
31135,2.49,Despoblado11
31136,18.57,Poblado
31137,8.82,Despoblado11
31138,114.03,Poblado
31139,4.76,Despoblado11
31140,7.7,Despoblado11
31141,7.51,Despoblado11
31142,27.34,Poblado
31143,12.84,Poblado
31144,9.41,Despoblado11
31145,12.23,Despoblado11
31146,4.03,Despoblado11
31147,14.94,Poblado
31148,21.95,Poblado
31149,51.46,Poblado
31150,2.85,Despoblado11
31151,3.45,Despoblado11
31152,18.08,Poblado
31153,49.39,Poblado
31154,12.55,Poblado
31155,16.39,Poblado
31156,4.94,Despoblado11
31157,106.84,Poblado
31158,3.48,Despoblado11
31159,22.53,Poblado
31160,16.3,Poblado
31161,32.59,Poblado
31162,9.88,Despoblado11
31163,132.07,Poblado
31164,28.07,Poblado
31165,44.88,Poblado
31166,10.83,Despoblado11
31167,28.2,Poblado
31168,12.8,Poblado
31169,122.01,Poblado
31170,23.02,Poblado
31171,14.25,Poblado
31172,21.23,Poblado
31173,101.94,Poblado
31174,12.98,Poblado
31175,6.36,Despoblado11
31176,312.78,Poblado
31177,80.31,Poblado
31178,11.15,Despoblado11
31179,19.68,Poblado
31180,42.76,Poblado
31181,1.81,Despoblado11
31182,5.52,Despoblado11
31183,46.75,Poblado
31184,22.56,Poblado
31185,4.84,Despoblado11
31186,15.03,Poblado
31187,16.3,Poblado
31188,24.33,Poblado
31189,77.38,Poblado
31190,11.72,Despoblado21
31191,47.51,Poblado
31192,4.49,Despoblado11
31193,45.28,Poblado
31194,10.05,Despoblado11
31195,2.63,Despoblado11
31196,5.34,Despoblado11
31197,12.36,Despoblado11
31198,4.42,Despoblado11
31199,7.07,Despoblado11
31200,19.61,Poblado
31201,8078.0,Poblado
31202,67.51,Poblado
31203,0.8,Despoblado11
31204,3.92,Despoblado11
31205,12.55,Poblado
31206,73.53,Poblado
31207,16.4,Poblado
31208,128.43,Poblado
31209,1.87,Despoblado11
31210,6.52,Despoblado11
31211,1.57,Despoblado11
31212,10.75,Despoblado21
31213,12.74,Poblado
31214,8.51,Despoblado11
31215,300.99,Poblado
31216,71.62,Poblado
31217,9.13,Despoblado11
31219,8.22,Despoblado11
31220,25.47,Poblado
31221,210.13,Poblado
31222,3.01,Despoblado11
31223,86.32,Poblado
31224,16.11,Poblado
31225,10.75,Despoblado11
31226,14.4,Poblado
31227,107.89,Poblado
31228,30.26,Poblado
31229,9.4,Despoblado11
31230,7.46,Despoblado11
31231,9.85,Despoblado21
31232,172.08,Poblado
31233,35.7,Poblado
31234,15.61,Poblado
31235,1.89,Despoblado11
31236,17.31,Poblado
31237,6.16,Despoblado11
31238,7.52,Despoblado11
31239,44.9,Poblado
31240,43.89,Poblado
31241,1.33,Despoblado11
31242,4.75,Despoblado11
31243,35.52,Poblado
31244,15.0,Poblado
31245,4.35,Despoblado11
31246,19.7,Poblado
31247,2.98,Despoblado11
31248,9.13,Despoblado11
31249,48.52,Poblado
31250,106.4,Poblado
31251,54.98,Poblado
31252,2.52,Despoblado11
31253,32.1,Poblado
31254,62.09,Poblado
31255,10.54,Despoblado21
31256,5.55,Despoblado11
31257,52.83,Poblado
31258,9557.55,Poblado
31259,35.45,Poblado
31260,6.12,Despoblado11
31261,10.68,Despoblado11
31262,21.58,Poblado
31263,17.06,Poblado
31264,38.64,Poblado
31265,7.05,Despoblado11
31901,14282.73,Poblado
31902,285.8,Poblado
31903,3956.83,Poblado
31904,613.9,Poblado
31905,760.96,Poblado
31906,738.9,Poblado
31907,3009.5,Poblado
31908,242.03,Poblado
32001,73.45,Poblado
32002,58.8,Poblado
32003,46.01,Poblado
32004,14.35,Poblado
32005,11.55,Despoblado11
32006,15.06,Poblado
32007,21.92,Poblado
32008,367.16,Poblado
32009,156.67,Poblado
32010,59.22,Poblado
32011,17.35,Poblado
32012,15.66,Poblado
32013,25.12,Poblado
32014,30.8,Poblado
32015,12.25,Despoblado11
32016,12.02,Despoblado11
32017,8.17,Despoblado11
32018,26.94,Poblado
32019,256.05,Poblado
32020,27.26,Poblado
32021,9.64,Despoblado11
32022,33.24,Poblado
32023,13.49,Poblado
32024,83.97,Poblado
32025,37.69,Poblado
32026,82.0,Poblado
32027,39.46,Poblado
32028,13.92,Poblado
32029,3.6,Despoblado11
32030,13.35,Poblado
32031,29.35,Poblado
32032,72.52,Poblado
32033,24.48,Poblado
32034,9.07,Despoblado11
32035,11.57,Despoblado21
32036,22.69,Poblado
32037,26.69,Poblado
32038,18.02,Poblado
32039,7.23,Despoblado11
32040,39.48,Poblado
32041,11.16,Despoblado21
32042,9.93,Despoblado21
32043,27.95,Poblado
32044,8.78,Despoblado11
32045,67.88,Poblado
32046,21.31,Poblado
32047,38.03,Poblado
32048,9.65,Despoblado21
32049,6.9,Despoblado11
32050,20.99,Poblado
32051,13.21,Poblado
32052,21.03,Poblado
32053,23.96,Poblado
32054,1233.88,Poblado
32055,35.42,Poblado
32056,28.98,Poblado
32057,10.38,Despoblado11
32058,106.26,Poblado
32059,33.49,Poblado
32060,28.84,Poblado
32061,22.05,Poblado
32062,19.06,Poblado
32063,23.93,Poblado
32064,49.8,Poblado
32065,41.22,Poblado
32066,19.64,Poblado
32067,16.96,Poblado
32068,37.06,Poblado
32069,198.93,Poblado
32070,11.58,Despoblado11
32071,12.77,Poblado
32072,118.21,Poblado
32073,13.79,Poblado
32074,36.1,Poblado
32075,139.54,Poblado
32076,21.94,Poblado
32077,22.35,Poblado
32078,14.41,Poblado
32079,57.64,Poblado
32080,12.16,Despoblado21
32081,40.73,Poblado
32082,22.22,Poblado
32083,3.6,Despoblado11
32084,9.7,Despoblado21
32085,144.98,Poblado
32086,11.99,Despoblado11
32087,33.55,Poblado
32088,20.81,Poblado
32089,11.79,Despoblado21
32090,38.21,Poblado
32091,11.67,Despoblado21
32092,3.36,Despoblado11
33001,5.91,Despoblado11
33002,27.49,Poblado
33003,6.99,Despoblado11
33004,2877.02,Poblado
33005,8.24,Despoblado11
33006,51.82,Poblado
33007,12.07,Despoblado21
33008,9.32,Despoblado11
33009,29.0,Poblado
33010,27.33,Poblado
33011,14.53,Poblado
33012,29.05,Poblado
33013,38.26,Poblado
33014,154.5,Poblado
33015,6.0,Despoblado11
33016,402.07,Poblado
33017,26.59,Poblado
33018,50.33,Poblado
33019,33.17,Poblado
33020,338.4,Poblado
33021,49.3,Poblado
33022,9.78,Despoblado21
33023,48.44,Poblado
33024,1461.79,Poblado
33025,127.4,Poblado
33026,44.5,Poblado
33027,8.87,Despoblado11
33028,4.98,Despoblado11
33029,4.33,Despoblado11
33030,40.96,Poblado
33031,463.05,Poblado
33032,97.31,Poblado
33033,33.3,Poblado
33034,31.91,Poblado
33035,129.25,Poblado
33036,51.77,Poblado
33037,253.53,Poblado
33038,50.81,Poblado
33039,237.45,Poblado
33040,54.94,Poblado
33041,131.55,Poblado
33042,903.36,Poblado
33043,10.75,Despoblado11
33044,1165.56,Poblado
33045,41.92,Poblado
33046,6.69,Despoblado11
33047,14.8,Poblado
33048,4.85,Despoblado11
33049,24.29,Poblado
33050,3.33,Despoblado11
33051,77.08,Poblado
33052,10.72,Despoblado11
33053,6.44,Despoblado11
33054,28.5,Poblado
33055,48.65,Poblado
33056,67.39,Poblado
33057,84.21,Poblado
33058,39.49,Poblado
33059,21.48,Poblado
33060,284.56,Poblado
33061,7.43,Despoblado11
33062,10.82,Despoblado11
33063,13.47,Poblado
33064,11.73,Despoblado11
33065,50.43,Poblado
33066,244.32,Poblado
33067,11.94,Despoblado21
33068,4.86,Despoblado11
33069,108.94,Poblado
33070,55.81,Poblado
33071,8.91,Despoblado11
33072,10.94,Despoblado11
33073,16.82,Poblado
33074,47.02,Poblado
33075,4.99,Despoblado11
33076,53.83,Poblado
33077,11.48,Despoblado11
33078,5.63,Despoblado11
34001,3.42,Despoblado11
34003,6.59,Despoblado11
34004,28.52,Poblado
34005,15.68,Poblado
34006,2.53,Despoblado11
34009,3.74,Despoblado11
34010,4.66,Despoblado11
34011,5.6,Despoblado11
34012,6.53,Despoblado11
34015,2.16,Despoblado11
34017,9.0,Despoblado11
34018,7.23,Despoblado11
34019,5.01,Despoblado11
34020,3.19,Despoblado11
34022,8.42,Despoblado11
34023,449.05,Poblado
34024,1.76,Despoblado11
34025,3.65,Despoblado11
34027,22.27,Poblado
34028,8.94,Despoblado11
34029,11.85,Despoblado11
34031,2.17,Despoblado11
34032,2.75,Despoblado11
34033,1.38,Despoblado11
34034,4.33,Despoblado11
34035,2.59,Despoblado11
34036,4.06,Despoblado11
34037,4.75,Despoblado11
34038,14.64,Poblado
34039,2.21,Despoblado11
34041,6.0,Despoblado11
34042,12.22,Despoblado21
34045,4.98,Despoblado11
34046,3.65,Despoblado11
34047,31.75,Poblado
34048,3.02,Despoblado11
34049,4.38,Despoblado11
34050,5.21,Despoblado11
34051,2.96,Despoblado11
34052,6.13,Despoblado11
34053,4.76,Despoblado11
34055,4.49,Despoblado11
34056,7.93,Despoblado11
34057,9.91,Despoblado11
34058,5.09,Despoblado11
34059,8.11,Despoblado11
34060,3.4,Despoblado11
34061,6.1,Despoblado11
34062,2.7,Despoblado11
34063,3.5,Despoblado11
34066,3.22,Despoblado11
34067,3.43,Despoblado11
34068,1.86,Despoblado11
34069,20.84,Poblado
34070,4.28,Despoblado11
34071,5.99,Despoblado11
34072,5.77,Despoblado11
34073,4.54,Despoblado11
34074,16.68,Poblado
34076,12.23,Despoblado11
34077,7.29,Despoblado11
34079,87.49,Poblado
34080,92.09,Poblado
34081,1.89,Despoblado11
34082,3.15,Despoblado11
34083,19.07,Poblado
34084,5.52,Despoblado11
34086,3.76,Despoblado11
34087,3.08,Despoblado11
34088,21.9,Poblado
34089,8.46,Despoblado11
34091,3.33,Despoblado11
34092,9.81,Despoblado21
34093,5.78,Despoblado11
34094,2.61,Despoblado11
34096,3.34,Despoblado11
34098,36.77,Poblado
34099,5.4,Despoblado11
34100,5.84,Despoblado11
34101,2.1,Despoblado11
34102,10.14,Despoblado11
34103,5.93,Despoblado11
34104,11.32,Despoblado11
34106,4.5,Despoblado11
34107,4.44,Despoblado11
34108,12.98,Poblado
34109,2.32,Despoblado11
34110,11.89,Despoblado21
34112,3.41,Despoblado11
34113,4.55,Despoblado11
34114,2.42,Despoblado11
34116,4.24,Despoblado11
34120,809.68,Poblado
34121,2.94,Despoblado11
34122,4.04,Despoblado11
34123,14.54,Poblado
34124,3.84,Despoblado11
34125,3.15,Despoblado11
34126,13.68,Poblado
34127,5.64,Despoblado11
34129,4.06,Despoblado11
34130,16.38,Poblado
34131,3.02,Despoblado11
34132,6.02,Despoblado11
34133,6.32,Despoblado11
34134,4.91,Despoblado11
34135,6.35,Despoblado11
34136,9.43,Despoblado11
34137,2.17,Despoblado11
34139,10.23,Despoblado11
34140,3.83,Despoblado11
34141,24.85,Poblado
34143,4.07,Despoblado11
34146,2.59,Despoblado11
34147,9.98,Despoblado11
34149,2.01,Despoblado11
34151,3.0,Despoblado11
34152,7.18,Despoblado11
34154,4.09,Despoblado11
34155,11.3,Despoblado11
34156,3.18,Despoblado11
34157,22.36,Poblado
34158,14.67,Poblado
34159,12.66,Poblado
34160,4.24,Despoblado11
34161,2.41,Despoblado11
34163,4.44,Despoblado11
34165,4.94,Despoblado11
34167,6.97,Despoblado11
34168,2.43,Despoblado11
34169,7.07,Despoblado11
34170,3.09,Despoblado11
34171,11.02,Despoblado11
34174,6.8,Despoblado11
34175,9.59,Despoblado11
34176,6.41,Despoblado11
34177,14.84,Poblado
34178,2.52,Despoblado11
34179,1.63,Despoblado11
34180,4.34,Despoblado11
34181,23.45,Poblado
34182,11.6,Despoblado21
34184,1.81,Despoblado11
34185,1.15,Despoblado11
34186,2.07,Despoblado11
34189,3.35,Despoblado11
34190,1.91,Despoblado11
34192,2.72,Despoblado11
34196,2.59,Despoblado11
34199,7.6,Despoblado11
34201,3.87,Despoblado11
34202,3.13,Despoblado11
34204,2.53,Despoblado11
34205,2.06,Despoblado11
34206,13.83,Poblado
34208,3.24,Despoblado11
34210,3.58,Despoblado11
34211,5.76,Despoblado11
34213,4.09,Despoblado11
34214,5.73,Despoblado11
34215,6.85,Despoblado11
34216,2.58,Despoblado11
34217,93.05,Poblado
34218,21.51,Poblado
34220,5.03,Despoblado11
34221,3.37,Despoblado11
34222,2.41,Despoblado11
34223,18.28,Poblado
34224,2.22,Despoblado11
34225,162.77,Poblado
34227,5.56,Despoblado11
34228,3.35,Despoblado11
34229,2.69,Despoblado11
34230,1.43,Despoblado11
34231,3.35,Despoblado11
34232,27.53,Poblado
34233,7.85,Despoblado11
34234,2.44,Despoblado11
34236,7.15,Despoblado11
34237,15.51,Poblado
34238,10.64,Despoblado11
34240,4.99,Despoblado11
34241,2.3,Despoblado11
34242,12.07,Despoblado21
34243,9.52,Despoblado11
34245,4.62,Despoblado11
34246,3.7,Despoblado11
34901,13.13,Poblado
34902,2.94,Despoblado11
34903,3.86,Despoblado11
34904,2.31,Despoblado11
36001,60.92,Poblado
36002,96.46,Poblado
36003,356.43,Poblado
36004,388.68,Poblado
36005,143.41,Poblado
36006,583.32,Poblado
36007,27.74,Poblado
36008,701.37,Poblado
36009,48.7,Poblado
36010,112.64,Poblado
36013,18.23,Poblado
36014,34.13,Poblado
36015,58.12,Poblado
36016,14.26,Poblado
36017,72.17,Poblado
36018,19.26,Poblado
36019,20.17,Poblado
36020,15.07,Poblado
36021,200.24,Poblado
36022,488.76,Poblado
36023,487.37,Poblado
36024,61.78,Poblado
36025,21.56,Poblado
36026,666.52,Poblado
36027,191.36,Poblado
36028,91.54,Poblado
36029,556.08,Poblado
36030,53.37,Poblado
36031,292.21,Poblado
36032,99.93,Poblado
36033,285.04,Poblado
36034,57.26,Poblado
36035,517.83,Poblado
36036,37.26,Poblado
36037,59.51,Poblado
36038,701.56,Poblado
36039,330.42,Poblado
36040,125.94,Poblado
36041,505.58,Poblado
36042,182.76,Poblado
36043,63.77,Poblado
36044,460.54,Poblado
36045,560.52,Poblado
36046,261.64,Poblado
36047,15.24,Poblado
36048,144.48,Poblado
36049,257.49,Poblado
36050,160.67,Poblado
36051,391.19,Poblado
36052,52.66,Poblado
36053,299.4,Poblado
36054,128.79,Poblado
36055,254.65,Poblado
36056,141.93,Poblado
36057,2694.27,Poblado
36058,161.38,Poblado
36059,32.89,Poblado
36060,848.67,Poblado
36061,306.27,Poblado
36901,716.5,Poblado
36902,26.82,Poblado
37001,10.22,Despoblado11
37002,3.63,Despoblado11
37003,5.26,Despoblado11
37004,1.62,Despoblado11
37005,3.25,Despoblado11
37006,9.88,Despoblado11
37007,11.06,Despoblado11
37008,111.02,Poblado
37009,11.49,Despoblado11
37010,17.47,Poblado
37011,4.79,Despoblado11
37012,7.86,Despoblado11
37013,3.93,Despoblado11
37014,25.57,Poblado
37015,8.09,Despoblado11
37016,122.81,Poblado
37017,5.25,Despoblado11
37018,9.86,Despoblado11
37019,17.48,Poblado
37020,15.8,Poblado
37021,4.95,Despoblado11
37022,10.41,Despoblado21
37023,73.42,Poblado
37024,8.48,Despoblado11
37025,4.36,Despoblado11
37026,3.69,Despoblado11
37027,14.98,Poblado
37028,4.86,Despoblado11
37029,6.51,Despoblado11
37030,4.99,Despoblado11
37031,14.57,Poblado
37032,26.5,Poblado
37033,9.23,Despoblado11
37034,13.1,Poblado
37035,10.15,Despoblado11
37036,6.93,Despoblado11
37037,5.64,Despoblado11
37038,41.24,Poblado
37039,7.11,Despoblado11
37040,11.14,Despoblado21
37041,2.26,Despoblado11
37042,2.41,Despoblado11
37044,11.7,Despoblado21
37045,1.51,Despoblado11
37046,268.23,Poblado
37047,8.52,Despoblado11
37049,5.94,Despoblado11
37050,1.94,Despoblado11
37051,3.21,Despoblado11
37052,10.53,Despoblado11
37054,5.19,Despoblado11
37055,4.68,Despoblado11
37056,5.22,Despoblado11
37057,11.3,Despoblado11
37058,4.83,Despoblado11
37059,2.38,Despoblado11
37060,9.1,Despoblado11
37061,6.69,Despoblado11
37062,11.31,Despoblado11
37063,6.97,Despoblado11
37065,8.38,Despoblado11
37067,368.99,Poblado
37068,14.29,Poblado
37069,41.51,Poblado
37070,23.09,Poblado
37071,10.68,Despoblado11
37072,4.51,Despoblado11
37073,34.85,Poblado
37074,7.41,Despoblado11
37077,6.88,Despoblado11
37078,14.53,Poblado
37079,2.22,Despoblado11
37080,35.55,Poblado
37081,12.97,Poblado
37082,10.46,Despoblado21
37083,5.75,Despoblado11
