Codigo Municipio,Deuda (Miles de €)
49069,24.0
49071,0.0
49075,0.0
49076,0.0
49077,0.0
49078,15.0
49079,0.0
49080,276.0
49081,710.0
49082,0.0
49083,0.0
49084,49.0
49085,821.0
49086,0.0
49087,0.0
49088,0.0
49090,21.0
49091,55.0
49092,9.0
49093,65.0
49094,39.0
49095,30.0
49096,19.0
49097,0.0
49098,0.0
49099,42.0
49100,10.0
49101,33.0
49102,13.0
49103,52.0
49104,0.0
49105,0.0
49107,0.0
49108,36.0
49109,187.0
49110,0.0
49111,0.0
49112,0.0
49113,0.0
49114,0.0
49115,0.0
49116,0.0
49117,14.0
49118,0.0
49119,0.0
49120,0.0
49121,100.0
49122,0.0
49123,147.0
49124,0.0
49125,128.0
49126,620.0
49127,1595.0
49128,0.0
49129,155.0
49130,0.0
49131,64.0
49132,67.0
49133,0.0
49134,0.0
49135,327.0
49136,140.0
49137,0.0
49138,0.0
49139,0.0
49141,176.0
49142,7.0
49143,0.0
49145,0.0
49146,27.0
49147,8.0
49148,222.0
49149,44.0
49150,0.0
49151,0.0
49152,0.0
49153,0.0
49154,0.0
49155,40.0
49156,54.0
49157,0.0
49158,27.0
49159,0.0
49160,0.0
49162,35.0
49163,0.0
49164,52.0
49165,0.0
49166,758.0
49167,0.0
49168,8.0
49169,0.0
49170,0.0
49171,244.0
49172,0.0
49173,0.0
49174,0.0
49175,0.0
49176,0.0
49177,0.0
49178,147.0
49179,0.0
49180,267.0
49181,0.0
49183,0.0
49184,25.0
49185,74.0
49186,21.0
49187,0.0
49188,31.0
49189,0.0
49190,0.0
49191,38.0
49192,16.0
49193,147.0
49194,60.0
49197,14.0
49199,0.0
49200,206.0
49201,0.0
49202,0.0
49203,0.0
49204,11.0
49205,14.0
49206,130.0
49207,0.0
49208,0.0
49209,235.0
49210,0.0
49214,0.0
49216,14.0
49219,5772.0
49220,0.0
49221,10.0
49222,21.0
49223,0.0
49224,100.0
49225,0.0
49226,34.0
49227,47.0
49228,12.0
49229,35.0
49230,12.0
49231,0.0
49232,0.0
49233,0.0
49234,58.0
49235,57.0
49236,0.0
49237,97.0
49238,0.0
49239,0.0
49240,0.0
49241,35.0
49242,97.0
49243,0.0
49244,26.0
49245,38.0
49246,26.0
49247,265.0
49248,0.0
49249,0.0
49250,446.0
49251,0.0
49252,0.0
49255,219.0
49256,0.0
49257,0.0
49258,0.0
49259,0.0
49260,0.0
49261,263.0
49262,0.0
49263,0.0
49264,95.0
49265,0.0
49266,0.0
49267,90.0
49268,37.0
49269,0.0
49270,22.0
49271,0.0
49272,0.0
49273,75.0
49275,19379.0
02001,190.0
02002,30.0
02003,78378.0
02004,195.0
02005,0.0
02006,281.0
02007,0.0
02008,219.0
02009,16186.0
02010,0.0
02011,175.0
02012,65.0
02013,0.0
02014,172.0
02015,1144.0
02016,336.0
02017,79.0
02018,500.0
02019,696.0
02020,311.0
02021,1351.0
02022,299.0
02023,262.0
02024,838.0
02025,5885.0
02026,319.0
02027,622.0
02028,0.0
02029,0.0
02030,1221.0
02031,199.0
02032,81.0
02033,0.0
02034,552.0
02035,1165.0
02036,26.0
02037,17747.0
02038,0.0
02039,508.0
02040,0.0
02041,225.0
02042,664.0
02043,119.0
02044,0.0
02045,283.0
02046,229.0
02047,0.0
02048,788.0
02049,532.0
02050,0.0
02051,500.0
02052,297.0
02053,1404.0
02054,46.0
02055,952.0
02056,391.0
02057,464.0
02058,160.0
02059,0.0
02060,0.0
02061,0.0
02062,17.0
02063,0.0
02064,344.0
02065,112.0
02066,59.0
02067,504.0
02068,42.0
02069,14352.0
02070,0.0
02071,275.0
02072,859.0
02073,1250.0
02074,4820.0
02075,533.0
02076,107.0
02077,0.0
02078,922.0
02079,705.0
02080,131.0
02081,23522.0
02082,201.0
02083,0.0
02084,9.0
02085,43.0
02086,4021.0
02901,201.0
13001,200.0
13002,96.0
13003,155.0
13004,0.0
13005,20366.0
13006,234.0
13007,0.0
13008,0.0
13009,177.0
13010,412.0
13011,2750.0
13012,0.0
13013,3981.0
13014,60.0
13015,312.0
13016,0.0
13017,0.0
13018,0.0
13019,1071.0
13020,1785.0
13021,78.0
13022,336.0
13023,5881.0
13024,10.0
13025,9.0
13026,16.0
13027,808.0
13028,3821.0
13029,0.0
13030,0.0
13031,0.0
13032,87.0
13033,280.0
13034,27086.0
13035,310.0
13036,28.0
13037,433.0
13038,152.0
13039,18738.0
13040,250.0
13041,101.0
13042,92.0
13043,8.0
13044,325.0
13045,121.0
13046,62.0
13047,1729.0
13048,0.0
13049,121.0
13050,0.0
13051,0.0
13052,3685.0
13053,3238.0
13054,1997.0
13055,0.0
13056,4801.0
13057,0.0
13058,438.0
13059,0.0
13060,0.0
13061,2833.0
13062,21.0
13063,291.0
13064,1000.0
13065,588.0
13066,90.0
13067,0.0
13068,0.0
13069,0.0
13070,0.0
13071,59609.0
13072,0.0
13073,115.0
13074,364.0
13075,0.0
13076,0.0
13077,519.0
13078,9914.0
13079,9960.0
13080,46.0
13081,36.0
13082,18772.0
13083,1900.0
13084,70.0
13085,250.0
13086,8.0
13087,23983.0
13088,139.0
13089,361.0
13090,0.0
13091,78.0
13092,0.0
13093,101.0
13094,0.0
13095,53.0
13096,3955.0
13097,695.0
13098,442.0
13901,38.0
13902,186.0
13903,254.0
13904,0.0
16001,0.0
16002,0.0
16003,0.0
16004,18.0
16005,68.0
16006,58.0
16007,351.0
16008,0.0
16009,0.0
16010,0.0
16011,0.0
16012,72.0
16013,0.0
16014,0.0
16015,141.0
16016,15.0
16017,60.0
16018,202.0
16019,37.0
16020,0.0
16022,0.0
16023,91.0
16024,0.0
16025,0.0
16026,0.0
16027,62.0
16029,0.0
16030,0.0
16031,0.0
16032,0.0
16033,573.0
16034,0.0
16035,0.0
16036,26.0
16038,0.0
16039,0.0
16040,0.0
16041,49.0
16042,339.0
16043,0.0
16044,0.0
16045,78.0
16046,0.0
16047,0.0
16048,0.0
16049,25.0
16050,143.0
16051,0.0
16052,40.0
16053,125.0
16055,116.0
16056,212.0
16057,0.0
16058,0.0
16060,122.0
16061,190.0
16062,0.0
16063,45.0
16064,56.0
16065,0.0
16066,1008.0
16067,0.0
16068,0.0
16070,0.0
16071,0.0
16072,0.0
16073,21.0
16074,0.0
16078,45613.0
16079,0.0
16081,0.0
16082,49.0
16083,0.0
16084,0.0
16085,51.0
16086,68.0
16087,227.0
16088,0.0
16089,96.0
16091,0.0
16092,0.0
16093,12.0
16094,29.0
16095,0.0
16096,80.0
16097,0.0
16098,224.0
16099,39.0
16100,0.0
16101,29.0
16102,0.0
16103,0.0
16104,0.0
16106,1359.0
16107,0.0
16108,0.0
16109,0.0
16110,0.0
16111,0.0
16112,2161.0
16113,413.0
16115,0.0
16116,0.0
16117,279.0
16118,1929.0
16119,24.0
16121,85.0
16122,205.0
16123,0.0
16124,250.0
16125,750.0
16126,159.0
16128,0.0
16129,83.0
16130,893.0
16131,0.0
16132,0.0
16133,2738.0
16134,338.0
16135,0.0
16137,24.0
16139,13.0
16140,0.0
16141,0.0
16142,0.0
16143,0.0
16145,0.0
16146,5.0
16147,0.0
16148,79.0
16149,15.0
16150,0.0
16151,0.0
16152,0.0
16153,140.0
16154,3418.0
16155,148.0
16156,0.0
16157,0.0
16158,76.0
16159,14.0
16160,0.0
16161,0.0
16162,0.0
16163,68.0
16165,92.0
16166,146.0
16167,6.0
16169,0.0
16170,18.0
16171,136.0
16172,0.0
16173,13.0
16174,84.0
16175,1169.0
16176,0.0
16177,0.0
16181,0.0
16185,37.0
16186,69.0
16187,0.0
16188,0.0
16189,166.0
16190,4461.0
16191,625.0
16192,0.0
16193,0.0
16194,75.0
16195,0.0
16196,0.0
16197,0.0
16198,242.0
16199,0.0
16202,350.0
16203,780.0
16204,0.0
16205,0.0
16206,27.0
16209,0.0
16211,0.0
16212,20.0
16213,0.0
16215,100.0
16216,66.0
16217,0.0
16218,62.0
16219,0.0
16224,40.0
16225,0.0
16227,0.0
16228,195.0
16231,0.0
16234,0.0
16236,49.0
16237,0.0
16238,40.0
16239,0.0
16240,0.0
16242,37.0
16243,90.0
16244,116.0
16245,196.0
16246,40.0
16247,0.0
16248,391.0
16249,59.0
16250,0.0
16251,121.0
16253,534.0
16254,20.0
16255,0.0
16258,0.0
16259,0.0
16263,0.0
16264,128.0
16265,0.0
16266,0.0
16269,107.0
16270,94.0
16271,0.0
16272,0.0
16273,0.0
16274,0.0
16275,0.0
16276,0.0
16277,0.0
16278,0.0
16279,0.0
16280,0.0
16901,407.0
16902,0.0
16903,0.0
16904,0.0
16905,387.0
16906,0.0
16908,0.0
16909,0.0
16910,0.0
19001,0.0
19002,0.0
19003,0.0
19004,0.0
19005,0.0
19006,32.0
19007,92.0
19008,0.0
19009,27.0
19010,0.0
19011,37.0
19013,0.0
19015,0.0
19016,55.0
19017,6.0
19018,0.0
19019,0.0
19020,0.0
19021,22.0
19022,199.0
19023,209.0
19024,2075.0
19027,56.0
19031,0.0
19032,11.0
19033,0.0
19034,0.0
19036,43.0
19037,146.0
19038,0.0
19039,0.0
19040,0.0
19041,0.0
19042,0.0
19043,52.0
19044,0.0
19045,0.0
19046,12058.0
19047,0.0
19048,0.0
19049,0.0
19050,0.0
19051,9.0
19052,0.0
19053,1576.0
19054,0.0
19055,0.0
19057,0.0
19058,1875.0
19059,0.0
19060,0.0
19061,0.0
19064,0.0
19065,0.0
19066,0.0
19067,0.0
19070,0.0
19071,4051.0
19073,0.0
19074,0.0
19075,0.0
19076,0.0
19078,0.0
19079,0.0
19080,0.0
19081,0.0
19082,0.0
19086,2512.0
19087,0.0
19088,28.0
19089,0.0
19090,0.0
19091,0.0
19092,38.0
19095,0.0
19096,0.0
19097,0.0
19098,0.0
19099,0.0
19102,0.0
19103,145.0
19104,0.0
19105,0.0
19106,0.0
19107,0.0
19108,0.0
19109,0.0
19110,0.0
19111,37.0
19112,23.0
19113,0.0
19114,0.0
19115,0.0
19116,0.0
19117,14.0
19118,0.0
19119,0.0
19120,0.0
19121,199.0
19122,0.0
19123,0.0
19124,625.0
19125,0.0
19126,0.0
19127,0.0
19129,0.0
19130,28485.0
19132,0.0
19133,0.0
19134,0.0
19135,0.0
19136,0.0
19138,175.0
19139,0.0
19142,0.0
19143,473.0
19145,0.0
19146,0.0
19147,9.0
19148,0.0
19150,73.0
19151,182.0
19152,274.0
19153,0.0
19154,0.0
19155,0.0
19156,171.0
19157,34.0
19159,0.0
19160,278.0
19161,14.0
19162,0.0
19163,0.0
19165,0.0
19166,0.0
19167,47.0
19168,0.0
19169,0.0
19170,0.0
19171,2680.0
19172,0.0
19173,0.0
19174,0.0
19175,0.0
19176,0.0
19177,0.0
19178,0.0
19179,0.0
19181,0.0
19182,8.0
19183,0.0
19184,0.0
19185,0.0
19186,0.0
19187,0.0
19188,0.0
19189,0.0
19190,1421.0
19191,0.0
19192,81.0
19193,7.0
19194,21.0
19195,0.0
19196,0.0
19197,0.0
19198,0.0
19199,0.0
19200,0.0
19201,0.0
19202,0.0
19203,22.0
19204,201.0
19208,0.0
19209,0.0
19210,0.0
19211,0.0
19212,331.0
19213,0.0
19214,0.0
19215,0.0
19216,0.0
19217,0.0
19218,0.0
19219,0.0
19220,1032.0
19221,0.0
19222,0.0
19223,0.0
19224,0.0
19225,0.0
19226,0.0
19227,17.0
19228,0.0
19229,123.0
19230,0.0
19231,0.0
19232,0.0
19233,132.0
19234,15.0
19235,0.0
19237,0.0
19238,0.0
19239,0.0
19240,0.0
19241,0.0
19242,0.0
19243,0.0
19244,153.0
19245,589.0
19246,0.0
19247,0.0
19248,0.0
19249,0.0
19250,0.0
19251,0.0
19252,0.0
19254,0.0
19255,0.0
19256,0.0
19257,2319.0
19258,343.0
19259,0.0
19260,0.0
19261,0.0
19262,508.0
19263,0.0
19264,0.0
19265,0.0
19266,0.0
19267,0.0
19268,0.0
19269,0.0
19270,0.0
19271,0.0
19272,0.0
19274,1000.0
19277,0.0
19278,0.0
19279,0.0
19280,1569.0
19281,0.0
19282,0.0
19283,0.0
19284,0.0
19285,0.0
19286,661.0
19287,0.0
19288,17.0
19289,0.0
19290,146.0
19291,0.0
19293,1549.0
19294,0.0
19296,0.0
19297,0.0
19298,0.0
19299,0.0
19300,25.0
19301,47.0
19302,0.0
19303,0.0
19304,27.0
19305,0.0
19306,0.0
19307,0.0
19308,0.0
19309,0.0
19310,0.0
19311,0.0
19314,12.0
19317,0.0
19318,0.0
19319,200.0
19321,0.0
19322,0.0
19323,0.0
19324,85.0
19325,0.0
19326,0.0
19327,673.0
19329,0.0
19330,0.0
19331,2284.0
19332,0.0
19333,16.0
19334,0.0
19335,0.0
19901,0.0
45001,753.0
45002,827.0
45003,0.0
45004,122.0
45005,0.0
45006,632.0
45007,197.0
45008,111.0
45009,120.0
45010,0.0
45011,10.0
45012,8.0
45013,630.0
45014,0.0
45015,0.0
45016,0.0
45017,34.0
45018,125.0
45019,2632.0
45020,269.0
45021,3738.0
45022,0.0
45023,269.0
45024,494.0
45025,536.0
45026,0.0
45027,74.0
45028,440.0
45029,198.0
45030,0.0
45031,523.0
45032,224.0
45033,136.0
45034,740.0
45035,106.0
45036,167.0
45037,239.0
45038,5221.0
45039,0.0
45040,680.0
45041,972.0
45042,0.0
45043,192.0
45045,298.0
45046,1004.0
45047,21.0
45048,0.0
45049,0.0
45050,190.0
45051,647.0
45052,553.0
45053,3882.0
45054,1968.0
45055,558.0
45056,0.0
45057,0.0
45058,77.0
45059,708.0
45060,0.0
45061,1536.0
45062,0.0
45063,0.0
45064,511.0
45065,221.0
45066,682.0
45067,715.0
45068,0.0
45069,375.0
45070,1499.0
45071,686.0
45072,0.0
45073,209.0
45074,83.0
45075,0.0
45076,248.0
45077,0.0
45078,171.0
45079,26.0
45080,0.0
45081,4683.0
45082,39.0
45083,75.0
45084,757.0
45085,924.0
45086,0.0
45087,4467.0
45088,412.0
45089,563.0
45090,94.0
45091,0.0
45092,0.0
45093,0.0
45094,226.0
45095,0.0
45096,100.0
45097,92.0
45098,112.0
45099,775.0
45100,0.0
45101,0.0
45102,1056.0
45103,50.0
45104,0.0
45105,33.0
45106,2623.0
45107,396.0
45108,179.0
45109,2466.0
45110,0.0
45111,0.0
45112,0.0
45113,1095.0
45114,17.0
45115,0.0
45116,296.0
45117,0.0
45118,200.0
45119,356.0
45120,51.0
45121,1783.0
45122,2353.0
45123,386.0
45124,446.0
45125,373.0
45126,200.0
45127,103.0
45128,796.0
45129,0.0
45130,11.0
45131,22.0
45132,1649.0
45133,262.0
45134,495.0
45135,1522.0
45136,2291.0
45137,369.0
45138,177.0
45139,152.0
45140,285.0
45141,293.0
45142,6104.0
45143,239.0
45144,198.0
45145,763.0
45146,0.0
45147,0.0
45148,0.0
45149,503.0
45150,218.0
45151,583.0
45152,248.0
45153,892.0
45154,0.0
45155,0.0
45156,3055.0
45157,417.0
45158,304.0
45159,0.0
45160,521.0
45161,1060.0
45162,47.0
45163,3583.0
45164,6.0
45165,34822.0
45166,1055.0
45167,740.0
45168,46212.0
45169,85.0
45170,0.0
45171,421.0
45172,25.0
45173,2458.0
45174,59.0
45175,64.0
45176,1089.0
45177,1059.0
45179,0.0
45180,142.0
45181,278.0
45182,312.0
45183,1994.0
45184,0.0
45185,3712.0
45186,604.0
45187,2468.0
45188,3348.0
45189,115.0
45190,0.0
45191,534.0
45192,277.0
45193,45.0
45194,0.0
45195,370.0
45196,325.0
45197,493.0
45198,889.0
45199,1951.0
45200,1212.0
45201,0.0
45202,1054.0
45203,604.0
45204,197.0
45205,0.0
45901,0.0
08001,3649.1857
08002,2196.076
08003,3621.4135699999997
08004,456.0
08005,2595.0
08006,6833.53869
08007,4734.36657
08008,0.0
08009,8570.91233
08010,962.02132
08011,395.21203
08012,119.26832
08013,47.0
08014,1356.7484299999999
08015,94406.0
08016,491.0
08017,1275.0
08018,1315.03929
08019,1090000.0
08020,3036.0
08021,0.0
08022,16103.17799
08023,6361.0
08024,336.0
08025,140.68547
08026,0.0
08027,154.71908
08028,206.0
08029,4837.28618
08030,2612.0
08031,1353.8817199999999
08032,3185.0
08033,8633.0
08034,601.0
08035,11402.0
08036,0.0
08037,1996.67964
08038,349.0
08039,0.0
08040,10605.45719
08041,11104.31998
08042,161.0
08043,2051.0
08044,4967.0
08045,53.0
08046,12604.17304
08047,2428.90149
08048,179.0
08049,391.0
08050,0.0
08051,20214.0
08052,42.0
08053,497.66843
08054,14131.62023
08055,0.0
08056,44531.0
08057,0.0
08058,488.33333
08059,0.0
08060,0.59216
08061,593.44774
08062,635.08724
08063,135.39795
08064,2761.403
08065,153.23957000000001
08066,729.0
08067,701.3864900000001
08068,2361.73367
08069,2968.0
08070,0.0
08071,298.8852
08072,12571.0
08073,8099.311309999999
08074,5549.52876
08075,1224.0
08076,13653.1837
08077,28468.493449999998
08078,0.0
08079,47.0
08080,0.0
08081,0.0
08082,1050.0
08083,284.66328000000004
08084,664.93427
08085,0.0
08086,9092.98538
08087,0.0
08088,7291.0
08089,34909.29698
08090,0.0
08091,4185.78149
08092,1729.54928
08093,0.0
08094,33.0
08095,75.0
08096,35984.53921
08097,390.0
08098,898.9917399999999
08099,214.0
08100,127.07848
08101,119776.38781
08102,55760.10155
08103,373.0
08104,856.0
08105,6550.0925
08106,2089.63188
08107,18611.87768
08108,5166.3177000000005
08109,65.0
08110,15074.0
08111,0.0
08112,20950.70805
08113,77671.18262
08114,15296.0
08115,3006.0
08116,0.0
08117,881.0
08118,15493.660240000001
08119,5904.40405
08120,2836.0
08121,107749.35812
08122,1741.56635
08123,18749.315690000003
08124,33797.0
08125,11860.62833
08126,356.06971999999996
08127,443.71474
08128,123.0
08129,29.0
08130,0.0
08131,237.97447
08132,85.0
08133,0.0
08134,827.4971899999999
08135,5799.53684
08136,11768.0
08137,257.0
08138,9007.84535
08139,0.0
08140,2015.31096
08141,750.83818
08142,0.0
08143,1349.0488300000002
08144,4.54452
08145,1055.6861999999999
08146,78.0
08147,6661.245
08148,1417.0
08149,577.5724799999999
08150,0.0
08151,0.0
08152,11.0
08153,595.0
08154,0.0
08155,4015.0
08156,5415.35019
08157,7997.500349999999
08158,1451.0
08159,12368.0
08160,85.0
08161,3554.6045299999996
08162,91.34253
08163,18663.151100000003
08164,0.0
08165,708.44843
08166,1255.1820500000001
08167,8108.0
08168,152.0
08169,40911.1347
08170,109.66625
08171,510.0
08172,10591.29233
08174,174.0
08175,2195.65981
08176,83.0
08177,0.0
08178,317.70893
08179,0.56893
08180,9210.15709
08181,7998.67559
08182,1233.32289
08183,3949.92891
08184,55071.634439999994
08185,0.0
08187,117441.76303
08188,0.0
08189,0.0
08190,66.0
08191,4998.21704
08192,2581.0
08193,111.0
08194,9309.0
08195,0.0
08196,8496.19121
08197,4211.0
08198,955.80005
08199,319.0
08200,44760.081340000004
08201,83.0
08202,14334.25307
08203,715.0
08204,4395.0
08205,77346.0
08206,33.37049
08207,1204.0
08208,8527.146560000001
08209,7733.15574
08210,3706.23279
08211,23902.19268
08212,18.71356
08213,2865.0
08214,8676.0
08215,1306.43154
08216,0.0
08217,13235.898070000001
08218,3592.12259
08219,12645.0
08220,298.38033
08221,4659.0
08222,239.0
08223,1519.30879
08224,372.0
08225,56.0
08226,319.0
08227,16.0
08228,0.0
08229,194.42876
08230,2376.88124
08231,20965.84852
08232,954.6924
08233,3170.0
08234,2123.0
08235,3472.0
08236,154.80715
08237,842.0
08238,8671.829609999999
08239,0.0
08240,7603.60935
08241,0.0
08242,25.0
08243,0.0
08244,2056.17584
08245,62531.02037
08246,158.31591999999998
08247,0.0
08248,4988.8735
08249,79.0
08250,4515.48231
08251,1072.88956
08252,24943.34399
08253,0.0
08254,1182.37871
08255,0.0
08256,47.0
08257,0.0
08258,75.0
08259,1326.25604
08260,9504.0
08261,10231.974460000001
08262,2961.8490899999997
08263,9046.71625
08264,2764.0
08265,632.0
08266,28846.26075
08267,6492.242
08268,51.0
08269,1101.0
08270,36193.0
08271,0.0
08272,0.0
08273,473.0
08274,3356.6506099999997
08275,0.0
08276,79.0
08277,26.0
08278,1924.0
08279,132277.05174
08280,0.0
08281,4759.0
08282,5821.0
08283,3526.82521
08284,8566.0
08285,5931.41898
08286,2453.73484
08287,0.0
08288,1545.83394
08289,933.8347
08290,284.0
08291,2999.0
08292,78.74730000000001
08293,0.0
08294,139.0
08295,13173.0
08296,485.33031
08297,0.0
08298,50294.0
08299,31.30197
08300,5894.11757
08301,25648.97914
08302,3790.91203
08303,0.0
08304,545.0
08305,18212.540370000002
08306,0.0
08307,52015.98627
08308,0.0
08901,25.0
08902,4223.0
08903,0.0
08904,4019.10568
08905,2071.28533
17001,799.93624
17002,73.41528
17003,0.0
17004,207.96996999999996
17005,0.0
17006,1223.0
17007,1037.0
17008,8053.71899
17009,4270.0
17010,67.31491
17011,7.0
17012,322.0
17013,5353.0
17014,0.0
17015,15374.93049
17016,506.53502000000003
17018,0.0
17019,4281.558349999999
17020,4066.14833
17021,0.0
17022,10767.16267
17023,37862.0
17024,1.0
17025,1102.0
17026,0.0
17027,2155.0
17028,0.0
17029,190.0
17030,107.0
17031,0.0
17032,2427.65726
17033,2992.32165
17034,16852.0
17035,84.0
17036,1620.0
17037,0.0
17038,409.0
17039,3268.0
17040,300.0
17041,73.0
17042,154.0
17043,133.0
17044,7251.71205
17046,1213.0
17047,17879.0
17048,27473.745030000002
17049,1123.0546299999999
17050,52.0
17051,60.0
17052,166.0
17054,449.0
17055,0.0
17056,1869.88175
17057,556.0
17058,108.0
17060,0.0
17061,0.0
17062,10941.0
17063,14.0
17064,182.0
17065,372.0
17066,36582.858700000004
17067,77.0
17068,138.0
17069,0.0
17070,0.0
17071,625.86851
17073,690.3405799999999
17074,127.22494999999999
17075,100.0
17076,0.0
17077,501.0
17078,89.0
17079,54972.51582
17080,267.20448
17081,0.0
17082,0.0
17083,2433.3241000000003
17084,98.0
17085,34.0
17086,2191.0
17087,0.0
17088,0.0
17089,2902.0
17090,114.0
17091,344.0
17092,4733.0
17093,723.10236
17094,1438.0
17095,42559.242840000006
17096,36.0
17097,101.0
17098,73.0
17099,0.0
17100,0.0
17101,36.0
17102,434.0
17103,6157.975759999999
17105,0.0
17106,86.0
17107,274.0
17109,314.113
17110,95.0
17111,298.0893
17112,445.0
17114,30017.95559
17115,200.0
17116,191.0
17117,9368.02989
17118,14990.54619
17119,0.0
17120,1541.70826
17121,0.0
17123,0.0
17124,2205.70428
17125,278.0
17126,120.0
17128,301.80432
17129,80.0
17130,0.0
17132,1935.14034
17133,901.0
17134,339.0
17135,49.0
17136,0.0
17137,2427.60434
17138,896.0
17139,94.23267
17140,1856.0
17141,6694.33457
17142,759.5690999999999
17143,0.0
17144,0.0
17145,1305.0
17146,2004.0
17147,13195.7191
17148,1797.0
17149,208.0
17150,1669.43925
17151,80.0
17152,25217.42345
17153,0.0
17154,16.0
17155,24967.42029
17157,0.0
17158,64.0
17159,174.0
17160,12803.0
17161,419.0
17162,128.0
17163,2717.21369
17164,6391.0577
17165,217.0
17166,620.4953600000001
17167,2831.56235
17168,0.0
17169,1480.0
17170,273.0
17171,92.0
17172,306.0
17173,20.0
17174,193.0
17175,252.0
17176,93.0
17177,14.0
17178,1004.3705500000001
17180,8662.8484
17181,5931.71213
17182,0.0
17183,139.0
17184,680.2735
17185,4577.90921
17186,2390.0
17187,650.90071
17188,83.0
17189,1172.12177
17190,281.0
17191,102.0
17192,146.0
17193,1894.0
17194,9.0
17195,115.0
17196,38.0
17197,0.0
17198,421.0
17199,14765.0
17200,46.0
17201,123.0
17202,10377.832910000001
17203,40.0
17204,270.0
17205,0.0
17206,0.0
17207,1589.0
17208,73.0
17209,195.0
17210,228.0
17211,573.0
17212,47.0
17213,2605.0
17214,518.0
17215,2558.0
17216,91.0
17217,146.0
17218,410.0
17220,457.0
17221,1488.0
17222,0.0
17223,956.0
17224,94.0
17225,171.0
17226,78.0
17227,199.0
17228,41.0
17230,799.0
17232,66.0
17233,542.1280700000001
17234,65.0
17901,748.0
17902,1832.0
17903,699.3749799999999
25001,0.0
25002,283.0
25003,3355.65042
25004,449.49282
25005,0.0
25006,85.0
25007,1222.93444
25008,506.0
25009,98.0
25010,0.0
25011,6700.41179
25012,147.0
25013,461.0
25014,12.0
25015,42.0
25016,2476.2334
25017,162.0
25019,3747.0
25020,40.0
25021,710.0
25022,0.0
25023,2442.27311
25024,69.0
25025,0.0
25027,613.49195
25029,602.0
25030,0.0
25031,0.0
25032,0.0
25033,462.22639000000004
25034,2211.39212
25035,79.0
25036,40.0
25037,50.0
25038,1636.5699399999999
25039,120.0
25040,14620.0
25041,210.0
25042,620.0
25043,416.0
25044,0.0
25045,24.0
25046,127.0
25047,64.0
25048,1501.0
25049,44.0
25050,3300.0
25051,424.16876
25052,782.0
25053,760.0
25055,85.0
25056,129.77032
25057,0.0
25058,5020.0
25059,60.0
25060,37.0
25061,0.0
25062,1056.46121
25063,0.0
25064,0.0
25067,207.0
25068,375.74639
25069,90.0
25070,360.0
25071,0.0
25072,4602.87954
25073,122.0
25074,195.0
25075,0.0
25076,24.0
25077,377.01007
25078,2473.63349
25079,197.0
25081,315.0
25082,200.0
25085,0.0
25086,784.0
25087,0.0
25088,0.0
25089,0.0
25092,0.0
25093,165.0
25094,68.03807
25096,2501.21745
25097,0.0
25098,0.0
25099,217.0
25100,365.56194
25101,149.04941
25102,660.0
25103,53.0
25104,15.0
25105,60.0
25109,194.0
25110,3016.73918
25111,0.0
25112,123.38806
25113,819.4499599999999
25114,11.425450000000001
25115,264.0
25118,12.0
25119,912.75011
25120,127815.82893999999
25121,0.0
25122,130.0
25123,80.93462
25124,0.0
25125,89.0
25126,975.26387
25127,98.0
25128,0.0
25129,15.0
25130,285.76576
25131,42.0
25132,46.0
25133,476.8968
25134,73.68585
25135,566.78501
25136,0.04982
25137,12617.378120000001
25138,249.0
25139,177.0
25140,0.0
25141,0.0
25142,404.0
25143,22.0
25145,27.0
25146,0.11372
25148,0.0
25149,1229.0
25150,27.16901
25151,0.0
25152,0.0
25153,54.0
25154,95.0
25155,52.0
25156,36.08781
25157,0.0
25158,90.45822
25161,12.947629999999998
25163,204.0
25164,102.0
25165,0.0
25166,0.0
25167,0.91965
25168,28.0
25169,0.0
25170,141.0
25171,1203.0
25172,1754.0
25173,2015.27944
25174,183.0
25175,0.0
25176,219.0
25177,62.0
25179,0.0
25180,44.0
25181,227.0
25182,526.0
25183,194.0
25185,0.0
25186,1.665
25189,868.0
25190,120.0
25191,125.61405
25192,1119.17508
25193,31.0
25194,38.0
25196,0.0
25197,0.0
25200,21.0
25201,47.0
25202,0.0
25203,16418.38168
25204,2406.0
25205,169.0
25206,151.0
25207,4172.17806
25208,117.0
25209,1670.42616
25210,23.0
25211,25.0
25212,166.0
25215,68.0
25216,26.84255
25217,20321.0
25218,71.0
25219,0.0
25220,119.0
25221,32.0
25222,372.39267
25223,638.2439899999999
25224,28.0
25225,1411.82249
25226,189.0
25227,0.0
25228,2233.76088
25230,910.07591
25231,211.0
25232,1337.0
25233,68.0
25234,4019.0507000000002
25238,149.41867000000002
25239,271.0
25240,392.0
25242,772.0
25243,2212.71394
25244,540.0
25245,420.37841
25247,17.0
25248,249.38171
25249,0.0
25250,133.0
25251,383.0
25252,220.0
25253,85.0
25254,317.15371000000005
25255,280.98621
25901,42.0
25902,320.83191
25903,290.0
25904,0.0
25905,30.976689999999998
25906,71.0
25907,0.0
25908,12.0
25909,107.0
25910,0.0
25911,195.0
25912,1.4089500000000001
25913,0.0
43001,396.0
43002,787.07754
43003,258.157
43004,6641.53048
43005,6434.54692
43006,198.98870000000002
43007,409.15734000000003
43008,284.07776
43009,243.88665
43010,177.0
43011,94.38588
43012,2088.792
43013,8124.24247
43014,20669.2382
