Codigo Municipio,Nacimientos,Matrimonios,Defunciones
22139,0.0,0.0,0.0
22141,0.0,0.0,4.0
22142,1.0,0.0,1.0
22143,2.0,2.0,1.0
22144,0.0,1.0,1.0
22149,0.0,0.0,5.0
22150,1.0,0.0,5.0
22151,0.0,0.0,1.0
22905,1.0,0.0,4.0
22155,0.0,0.0,2.0
22156,2.0,1.0,3.0
22157,0.0,0.0,2.0
22158,186.0,67.0,162.0
22160,2.0,0.0,5.0
22162,1.0,0.0,4.0
22163,2.0,2.0,3.0
22164,1.0,0.0,0.0
22165,3.0,2.0,7.0
22167,4.0,1.0,5.0
22168,0.0,0.0,0.0
22170,4.0,1.0,7.0
22172,1.0,1.0,5.0
22173,1.0,1.0,7.0
22174,0.0,3.0,8.0
22175,2.0,1.0,5.0
22176,2.0,0.0,2.0
22177,0.0,0.0,0.0
22178,0.0,0.0,1.0
22181,1.0,0.0,2.0
22182,2.0,1.0,5.0
22184,0.0,0.0,4.0
22186,3.0,0.0,6.0
22187,1.0,1.0,2.0
22188,0.0,0.0,1.0
22902,0.0,0.0,4.0
22189,2.0,1.0,5.0
22190,1.0,0.0,2.0
22193,4.0,1.0,10.0
22195,0.0,2.0,4.0
22197,3.0,2.0,10.0
22199,88.0,32.0,114.0
22200,5.0,0.0,3.0
22201,0.0,0.0,2.0
22202,0.0,0.0,1.0
22203,0.0,0.0,4.0
22204,19.0,10.0,9.0
22205,1.0,1.0,9.0
22207,0.0,0.0,1.0
22903,7.0,3.0,12.0
22206,0.0,0.0,2.0
22208,0.0,0.0,2.0
22209,1.0,0.0,2.0
22906,0.0,0.0,2.0
22212,0.0,0.0,2.0
22213,29.0,9.0,48.0
22214,0.0,0.0,2.0
22215,0.0,0.0,4.0
22217,5.0,0.0,7.0
22218,0.0,0.0,1.0
22220,0.0,1.0,5.0
22221,1.0,1.0,0.0
22222,3.0,0.0,8.0
22223,1.0,0.0,1.0
22904,2.0,2.0,14.0
22225,31.0,10.0,46.0
22226,6.0,4.0,11.0
22227,2.0,0.0,1.0
22228,12.0,1.0,6.0
22229,2.0,0.0,0.0
22230,4.0,2.0,4.0
22232,0.0,1.0,1.0
22233,0.0,0.0,1.0
22234,0.0,0.0,6.0
22235,0.0,0.0,2.0
22236,1.0,0.0,3.0
22239,0.0,0.0,1.0
22242,0.0,0.0,1.0
22243,0.0,0.0,1.0
22901,5.0,1.0,11.0
22244,0.0,0.0,0.0
22245,4.0,0.0,6.0
22909,1.0,0.0,5.0
22247,0.0,0.0,0.0
22248,0.0,0.0,2.0
22249,1.0,1.0,1.0
22250,4.0,1.0,0.0
22251,0.0,0.0,5.0
22252,0.0,1.0,2.0
22253,0.0,0.0,0.0
22254,13.0,3.0,16.0
23001,1.0,2.0,8.0
23002,182.0,80.0,220.0
23003,90.0,34.0,129.0
23004,1.0,0.0,9.0
23005,397.0,126.0,303.0
23006,53.0,18.0,65.0
23007,29.0,13.0,47.0
23008,25.0,3.0,15.0
23905,26.0,8.0,27.0
23009,160.0,53.0,157.0
23010,209.0,53.0,140.0
23011,20.0,15.0,20.0
23012,41.0,11.0,61.0
23902,27.0,5.0,51.0
23014,31.0,7.0,36.0
23015,5.0,4.0,22.0
23016,2.0,2.0,6.0
23017,21.0,11.0,13.0
23018,29.0,7.0,37.0
23019,15.0,8.0,23.0
23020,16.0,3.0,23.0
23021,3.0,1.0,6.0
23901,7.0,5.0,18.0
23024,164.0,59.0,126.0
23025,32.0,21.0,37.0
23026,21.0,8.0,61.0
23027,8.0,2.0,24.0
23028,79.0,23.0,82.0
23029,2.0,2.0,22.0
23030,17.0,5.0,12.0
23031,13.0,4.0,10.0
23032,4.0,1.0,11.0
23033,9.0,5.0,31.0
23034,13.0,11.0,42.0
23035,5.0,5.0,16.0
23037,3.0,0.0,15.0
23038,55.0,18.0,25.0
23039,35.0,7.0,28.0
23041,6.0,0.0,11.0
23042,3.0,1.0,5.0
23043,4.0,2.0,11.0
23044,57.0,15.0,44.0
23045,22.0,4.0,23.0
23046,21.0,8.0,26.0
23047,16.0,7.0,24.0
23048,6.0,3.0,7.0
23049,18.0,5.0,30.0
23050,1155.0,442.0,870.0
23051,44.0,12.0,36.0
23052,9.0,2.0,14.0
23053,121.0,34.0,110.0
23040,17.0,5.0,26.0
23054,7.0,0.0,5.0
23055,629.0,196.0,570.0
23056,33.0,5.0,46.0
23057,5.0,1.0,13.0
23058,130.0,52.0,85.0
23059,51.0,24.0,76.0
23060,226.0,91.0,217.0
23061,133.0,39.0,61.0
23062,9.0,1.0,24.0
23063,46.0,23.0,60.0
23064,10.0,5.0,18.0
23065,13.0,9.0,29.0
23066,37.0,13.0,56.0
23067,31.0,14.0,35.0
23069,51.0,14.0,92.0
23070,35.0,10.0,57.0
23071,21.0,13.0,27.0
23072,24.0,6.0,39.0
23073,36.0,11.0,61.0
23074,34.0,8.0,38.0
23075,32.0,12.0,65.0
23076,8.0,8.0,11.0
23077,3.0,0.0,11.0
23904,17.0,13.0,49.0
23079,48.0,14.0,52.0
23080,14.0,8.0,35.0
23081,10.0,6.0,19.0
23082,18.0,4.0,29.0
23084,3.0,2.0,24.0
23086,158.0,53.0,105.0
23085,19.0,3.0,35.0
23087,141.0,61.0,152.0
23088,60.0,26.0,80.0
23090,8.0,1.0,28.0
23091,6.0,2.0,6.0
23092,350.0,130.0,291.0
23093,31.0,11.0,45.0
23094,39.0,11.0,58.0
23095,90.0,31.0,124.0
23096,24.0,7.0,42.0
23097,80.0,19.0,107.0
23098,6.0,3.0,15.0
23099,70.0,36.0,41.0
23101,3.0,2.0,12.0
23903,39.0,13.0,39.0
24001,1.0,0.0,3.0
24002,1.0,0.0,8.0
24003,2.0,1.0,22.0
24004,4.0,0.0,13.0
24005,1.0,0.0,7.0
24006,5.0,0.0,12.0
24007,1.0,0.0,18.0
24008,85.0,41.0,161.0
24009,6.0,0.0,8.0
24010,80.0,27.0,129.0
24011,2.0,0.0,5.0
24012,0.0,1.0,2.0
24014,59.0,29.0,97.0
24015,15.0,5.0,41.0
24016,1.0,1.0,9.0
24017,1.0,0.0,15.0
24018,0.0,3.0,1.0
24019,0.0,2.0,7.0
24020,0.0,0.0,7.0
24021,9.0,7.0,34.0
24022,1.0,1.0,9.0
24023,0.0,0.0,3.0
24024,3.0,2.0,21.0
24025,1.0,0.0,4.0
24026,3.0,3.0,21.0
24027,5.0,2.0,9.0
24028,3.0,0.0,6.0
24029,2.0,0.0,15.0
24030,38.0,18.0,68.0
24031,1.0,0.0,4.0
24032,1.0,0.0,3.0
24033,0.0,0.0,7.0
24034,33.0,19.0,30.0
24036,0.0,0.0,4.0
24037,0.0,1.0,5.0
24038,18.0,7.0,47.0
24039,9.0,4.0,22.0
24040,3.0,1.0,7.0
24041,3.0,2.0,7.0
24042,0.0,1.0,2.0
24043,0.0,0.0,5.0
24044,0.0,0.0,6.0
24046,4.0,0.0,17.0
24047,0.0,0.0,17.0
24049,11.0,4.0,27.0
24050,2.0,1.0,6.0
24051,1.0,0.0,7.0
24052,2.0,0.0,6.0
24053,0.0,0.0,15.0
24065,11.0,10.0,38.0
24054,0.0,2.0,8.0
24055,2.0,1.0,18.0
24056,16.0,14.0,54.0
24057,10.0,2.0,24.0
24058,2.0,0.0,4.0
24059,2.0,0.0,31.0
24060,0.0,0.0,9.0
24061,14.0,6.0,25.0
24062,0.0,0.0,7.0
24063,1.0,0.0,13.0
24064,17.0,7.0,15.0
24066,1.0,1.0,13.0
24067,3.0,0.0,10.0
24068,0.0,0.0,10.0
24069,0.0,0.0,1.0
24070,15.0,12.0,75.0
24071,3.0,3.0,24.0
24073,3.0,1.0,17.0
24074,0.0,0.0,5.0
24076,5.0,3.0,13.0
24077,0.0,0.0,5.0
24078,5.0,0.0,9.0
24079,0.0,3.0,23.0
24080,0.0,1.0,5.0
24081,0.0,0.0,4.0
24082,5.0,0.0,12.0
24083,3.0,1.0,16.0
24084,1.0,0.0,4.0
24086,2.0,0.0,11.0
24087,1.0,0.0,7.0
24088,3.0,0.0,22.0
24089,1003.0,428.0,1390.0
24092,1.0,0.0,15.0
24090,0.0,0.0,10.0
24091,1.0,1.0,19.0
24093,1.0,0.0,6.0
24094,14.0,11.0,23.0
24095,0.0,0.0,5.0
24096,1.0,0.0,0.0
24097,0.0,0.0,2.0
24098,6.0,1.0,32.0
24099,1.0,0.0,7.0
24100,5.0,0.0,7.0
24101,0.0,0.0,12.0
24102,3.0,1.0,9.0
24103,0.0,0.0,5.0
24104,1.0,0.0,12.0
24105,8.0,12.0,15.0
24106,0.0,0.0,1.0
24107,1.0,0.0,7.0
24108,0.0,1.0,9.0
24109,1.0,3.0,21.0
24110,3.0,0.0,16.0
24112,0.0,1.0,7.0
24113,0.0,0.0,5.0
24114,18.0,12.0,57.0
24115,585.0,227.0,564.0
24116,1.0,2.0,12.0
24117,1.0,1.0,9.0
24118,0.0,0.0,2.0
24119,1.0,0.0,11.0
24120,1.0,2.0,6.0
24121,2.0,2.0,4.0
24122,6.0,5.0,22.0
24123,1.0,0.0,27.0
24124,0.0,1.0,3.0
24125,2.0,2.0,13.0
24127,1.0,0.0,5.0
24129,0.0,0.0,1.0
24130,2.0,5.0,7.0
24131,5.0,2.0,19.0
24132,1.0,1.0,14.0
24133,1.0,1.0,11.0
24134,22.0,10.0,54.0
24136,0.0,1.0,4.0
24137,3.0,2.0,21.0
24139,18.0,6.0,52.0
24141,0.0,0.0,7.0
24142,308.0,126.0,187.0
24144,1.0,2.0,17.0
24145,1.0,0.0,12.0
24146,1.0,0.0,5.0
24148,12.0,5.0,36.0
24149,2.0,0.0,2.0
24150,1.0,0.0,4.0
24143,3.0,1.0,7.0
24151,0.0,0.0,10.0
24152,1.0,1.0,3.0
24153,1.0,1.0,7.0
24154,4.0,2.0,21.0
24155,2.0,2.0,4.0
24158,0.0,0.0,11.0
24156,0.0,0.0,8.0
24157,29.0,15.0,33.0
24159,8.0,4.0,33.0
24160,2.0,4.0,15.0
24161,0.0,0.0,6.0
24162,18.0,3.0,19.0
24163,37.0,19.0,20.0
24164,2.0,1.0,10.0
24165,1.0,0.0,7.0
24166,6.0,2.0,33.0
24167,6.0,0.0,14.0
24168,1.0,1.0,12.0
24169,17.0,11.0,39.0
24170,6.0,5.0,30.0
24171,0.0,1.0,2.0
24172,1.0,1.0,11.0
24173,4.0,4.0,17.0
24174,0.0,0.0,9.0
24185,1.0,2.0,10.0
24175,10.0,4.0,21.0
24176,2.0,0.0,5.0
24177,3.0,0.0,7.0
24178,0.0,0.0,3.0
24179,0.0,1.0,9.0
24180,7.0,1.0,17.0
24181,12.0,4.0,23.0
24182,3.0,0.0,14.0
24183,1.0,0.0,13.0
24184,1.0,0.0,3.0
24187,2.0,3.0,21.0
24188,43.0,12.0,38.0
24191,1.0,0.0,1.0
24189,76.0,30.0,41.0
24190,0.0,0.0,3.0
24193,0.0,1.0,7.0
24196,6.0,1.0,31.0
24197,3.0,3.0,9.0
24198,2.0,1.0,11.0
24194,1.0,0.0,5.0
24199,2.0,0.0,10.0
24201,1.0,0.0,26.0
24202,50.0,30.0,121.0
24203,0.0,0.0,4.0
24205,4.0,5.0,13.0
24206,9.0,5.0,40.0
24207,0.0,0.0,4.0
24209,13.0,5.0,48.0
24210,2.0,1.0,14.0
24211,3.0,3.0,4.0
24901,8.0,3.0,11.0
24212,4.0,5.0,20.0
24213,0.0,1.0,3.0
24214,1.0,0.0,11.0
24215,2.0,0.0,6.0
24216,1.0,1.0,17.0
24217,0.0,0.0,4.0
24218,1.0,0.0,7.0
24219,8.0,4.0,12.0
24902,2.0,1.0,7.0
24221,3.0,3.0,15.0
24222,252.0,106.0,66.0
24223,23.0,10.0,46.0
24224,1.0,0.0,23.0
24225,12.0,3.0,19.0
24226,0.0,0.0,3.0
24227,17.0,5.0,35.0
24228,0.0,2.0,16.0
24229,2.0,1.0,11.0
24230,0.0,1.0,7.0
25001,2.0,0.0,3.0
25002,4.0,2.0,8.0
25003,62.0,14.0,51.0
25038,31.0,7.0,33.0
25004,3.0,8.0,7.0
25005,2.0,1.0,4.0
25006,1.0,0.0,9.0
25007,29.0,11.0,12.0
25008,17.0,7.0,15.0
25009,13.0,1.0,5.0
25010,4.0,2.0,1.0
25011,142.0,52.0,64.0
25012,36.0,18.0,16.0
25013,21.0,4.0,35.0
25014,4.0,2.0,3.0
25015,1.0,0.0,7.0
25016,38.0,13.0,25.0
25017,2.0,1.0,7.0
25019,77.0,25.0,57.0
25020,1.0,1.0,9.0
25021,28.0,18.0,45.0
25022,0.0,0.0,1.0
25023,54.0,20.0,48.0
25024,3.0,0.0,5.0
25027,10.0,2.0,13.0
25029,17.0,3.0,30.0
25031,0.0,0.0,0.0
25032,1.0,0.0,3.0
25033,11.0,2.0,19.0
25034,40.0,17.0,36.0
25036,1.0,0.0,5.0
25037,2.0,0.0,8.0
25039,2.0,0.0,7.0
25040,197.0,54.0,154.0
25041,8.0,1.0,17.0
25042,2.0,0.0,2.0
25044,0.0,0.0,2.0
25045,0.0,0.0,1.0
25046,3.0,1.0,8.0
25170,1.0,0.0,3.0
25047,11.0,4.0,18.0
25048,24.0,9.0,24.0
25049,0.0,1.0,3.0
25050,47.0,10.0,54.0
25051,23.0,8.0,20.0
25052,26.0,5.0,33.0
25053,14.0,8.0,11.0
25055,1.0,2.0,4.0
25057,1.0,4.0,2.0
25058,63.0,20.0,66.0
25059,14.0,1.0,12.0
25056,1.0,0.0,5.0
25060,0.0,1.0,5.0
25061,0.0,0.0,3.0
25062,7.0,2.0,11.0
25063,0.0,0.0,1.0
25904,0.0,0.0,2.0
25064,1.0,0.0,1.0
25067,6.0,1.0,5.0
25068,12.0,1.0,12.0
25069,1.0,4.0,8.0
25070,7.0,5.0,12.0
25071,0.0,0.0,1.0
25072,120.0,26.0,81.0
25073,1.0,3.0,20.0
25074,0.0,0.0,3.0
25075,1.0,0.0,0.0
25076,0.0,1.0,1.0
25077,2.0,0.0,4.0
25163,1.0,0.0,3.0
25161,3.0,0.0,4.0
25078,11.0,8.0,9.0
25079,2.0,1.0,4.0
25081,2.0,1.0,5.0
25082,6.0,3.0,3.0
25088,1.0,0.0,0.0
25085,0.0,0.0,2.0
25086,6.0,3.0,7.0
25087,1.0,1.0,2.0
25089,0.0,0.0,2.0
25908,3.0,2.0,4.0
25092,1.0,0.0,1.0
25093,6.0,2.0,6.0
25094,0.0,2.0,2.0
25096,13.0,2.0,16.0
25097,0.0,0.0,0.0
25098,0.0,1.0,5.0
25912,10.0,3.0,20.0
25099,17.0,10.0,12.0
25100,0.0,1.0,2.0
25101,3.0,2.0,10.0
25102,7.0,3.0,14.0
25103,1.0,0.0,3.0
25105,0.0,1.0,1.0
25104,2.0,0.0,3.0
25109,1.0,0.0,6.0
25903,1.0,1.0,2.0
25110,93.0,19.0,44.0
25111,0.0,1.0,1.0
25115,10.0,1.0,24.0
25112,1.0,2.0,4.0
25113,12.0,7.0,24.0
25114,2.0,0.0,1.0
25910,0.0,0.0,0.0
25118,1.0,0.0,5.0
25119,39.0,15.0,45.0
25121,8.0,9.0,5.0
25122,29.0,6.0,19.0
25123,1.0,3.0,2.0
25124,2.0,2.0,3.0
25125,1.0,1.0,3.0
25126,3.0,1.0,1.0
25120,1624.0,454.0,1129.0
25127,2.0,0.0,3.0
25128,0.0,3.0,1.0
25129,3.0,1.0,2.0
25133,8.0,2.0,14.0
25130,2.0,0.0,9.0
25131,2.0,1.0,10.0
25132,1.0,0.0,2.0
25134,8.0,0.0,14.0
25135,16.0,5.0,24.0
25137,208.0,35.0,94.0
25136,0.0,0.0,3.0
25139,3.0,0.0,9.0
25140,8.0,5.0,10.0
25138,1.0,1.0,11.0
25142,3.0,1.0,6.0
25141,0.0,1.0,1.0
25143,0.0,0.0,2.0
25145,0.0,0.0,0.0
25025,7.0,7.0,10.0
25146,5.0,0.0,3.0
25148,1.0,1.0,2.0
25149,13.0,4.0,28.0
25150,0.0,1.0,3.0
25151,12.0,3.0,3.0
25152,0.0,0.0,4.0
25153,1.0,1.0,5.0
25154,1.0,0.0,1.0
25155,9.0,5.0,16.0
25156,12.0,3.0,15.0
25157,4.0,3.0,3.0
25158,16.0,7.0,16.0
25164,4.0,2.0,5.0
25165,2.0,0.0,7.0
25166,0.0,1.0,2.0
25167,3.0,1.0,2.0
25911,2.0,0.0,6.0
25168,5.0,0.0,6.0
25169,0.0,1.0,4.0
25171,36.0,9.0,45.0
25030,2.0,1.0,0.0
25173,29.0,7.0,28.0
25172,24.0,5.0,37.0
25174,6.0,1.0,16.0
25175,2.0,0.0,1.0
25176,1.0,0.0,7.0
25177,4.0,0.0,5.0
25179,0.0,1.0,0.0
25180,3.0,4.0,3.0
25181,0.0,0.0,3.0
25182,9.0,3.0,14.0
25183,4.0,3.0,4.0
25905,4.0,0.0,11.0
25185,10.0,3.0,10.0
25186,1.0,2.0,3.0
25913,1.0,0.0,0.0
25189,44.0,20.0,21.0
25190,3.0,0.0,3.0
25191,1.0,0.0,5.0
25196,0.0,0.0,1.0
25192,11.0,2.0,16.0
25197,0.0,0.0,1.0
25193,7.0,5.0,28.0
25902,6.0,5.0,7.0
25194,3.0,1.0,9.0
25201,1.0,1.0,0.0
25200,2.0,1.0,3.0
25202,0.0,0.0,2.0
25035,3.0,1.0,4.0
25204,20.0,1.0,20.0
25203,103.0,40.0,151.0
25205,4.0,3.0,7.0
25206,1.0,0.0,4.0
25207,119.0,40.0,115.0
25208,3.0,2.0,4.0
25209,29.0,7.0,19.0
25210,20.0,4.0,16.0
25211,11.0,2.0,7.0
25212,2.0,0.0,5.0
25215,2.0,2.0,3.0
25216,0.0,0.0,0.0
25217,183.0,52.0,132.0
25218,1.0,0.0,0.0
25219,1.0,0.0,2.0
25220,8.0,10.0,13.0
25221,1.0,0.0,0.0
25222,0.0,0.0,0.0
25223,9.0,1.0,20.0
25224,0.0,0.0,0.0
25225,7.0,1.0,6.0
25227,6.0,2.0,9.0
25226,4.0,1.0,3.0
25228,66.0,21.0,27.0
25907,3.0,4.0,3.0
25230,21.0,3.0,33.0
25231,2.0,1.0,10.0
25232,17.0,6.0,25.0
25233,2.0,0.0,5.0
25234,56.0,26.0,84.0
25043,11.0,1.0,5.0
25901,3.0,1.0,7.0
25238,1.0,2.0,2.0
25240,27.0,9.0,15.0
25906,1.0,0.0,2.0
25239,1.0,2.0,8.0
25909,1.0,0.0,1.0
25242,5.0,4.0,10.0
25243,57.0,20.0,31.0
25244,6.0,3.0,7.0
25245,6.0,4.0,3.0
25247,1.0,0.0,1.0
25248,13.0,7.0,15.0
25254,16.0,7.0,30.0
25249,0.0,1.0,1.0
25250,2.0,1.0,5.0
25251,8.0,7.0,3.0
25252,12.0,7.0,3.0
25253,0.0,0.0,5.0
25255,5.0,2.0,6.0
27001,8.0,3.0,54.0
27002,6.0,6.0,35.0
27003,11.0,5.0,40.0
27004,4.0,2.0,22.0
27901,6.0,4.0,49.0
27005,20.0,7.0,49.0
27006,14.0,8.0,56.0
27007,18.0,6.0,53.0
27008,10.0,2.0,26.0
27902,88.0,49.0,67.0
27009,8.0,5.0,43.0
27010,33.0,9.0,88.0
27011,9.0,11.0,53.0
27012,1.0,1.0,41.0
27013,20.0,5.0,37.0
27016,47.0,33.0,151.0
27014,11.0,8.0,54.0
27015,29.0,9.0,87.0
27017,2.0,2.0,25.0
27018,6.0,4.0,62.0
27019,77.0,33.0,144.0
27020,13.0,4.0,73.0
27022,28.0,14.0,87.0
27023,18.0,4.0,70.0
27024,4.0,2.0,48.0
27026,11.0,6.0,64.0
27027,7.0,7.0,35.0
27028,900.0,380.0,904.0
27029,10.0,5.0,27.0
27030,22.0,12.0,86.0
27031,109.0,61.0,301.0
27032,16.0,6.0,48.0
27033,0.0,0.0,26.0
27034,0.0,0.0,27.0
27035,1.0,0.0,5.0
27037,1.0,2.0,23.0
27038,4.0,1.0,11.0
27039,26.0,16.0,59.0
27040,15.0,12.0,55.0
27041,5.0,5.0,70.0
27042,9.0,3.0,27.0
27043,6.0,2.0,31.0
27044,19.0,8.0,48.0
27045,1.0,2.0,17.0
27047,6.0,2.0,47.0
27046,4.0,2.0,25.0
27048,9.0,2.0,50.0
27049,4.0,2.0,20.0
27050,16.0,13.0,58.0
27056,13.0,5.0,21.0
27051,76.0,42.0,130.0
27052,3.0,3.0,24.0
27053,0.0,0.0,8.0
27054,5.0,1.0,25.0
27055,3.0,3.0,38.0
27057,88.0,54.0,168.0
27058,14.0,6.0,87.0
27059,9.0,6.0,52.0
27060,6.0,5.0,62.0
27061,6.0,5.0,18.0
27062,2.0,2.0,12.0
27063,8.0,6.0,61.0
27064,7.0,4.0,26.0
27065,101.0,38.0,192.0
27066,125.0,51.0,218.0
27021,8.0,5.0,47.0
27025,20.0,11.0,52.0
28001,0.0,0.0,2.0
28002,60.0,37.0,10.0
28003,0.0,3.0,2.0
28004,105.0,37.0,62.0
28005,1968.0,598.0,1066.0
28006,1119.0,398.0,495.0
28007,1735.0,559.0,912.0
28008,30.0,12.0,17.0
28009,221.0,84.0,83.0
28010,168.0,47.0,66.0
28011,6.0,11.0,6.0
28012,28.0,6.0,9.0
28013,776.0,243.0,399.0
28014,722.0,211.0,211.0
28015,543.0,193.0,29.0
28016,0.0,0.0,0.0
28017,9.0,8.0,2.0
28018,55.0,20.0,24.0
28019,21.0,10.0,16.0
28021,5.0,3.0,6.0
28020,1.0,1.0,0.0
28022,608.0,195.0,176.0
28023,109.0,24.0,18.0
28024,0.0,1.0,1.0
28025,4.0,2.0,4.0
28026,160.0,60.0,47.0
28027,15.0,7.0,7.0
28028,36.0,10.0,15.0
28029,5.0,3.0,5.0
28030,27.0,13.0,22.0
28031,15.0,3.0,28.0
28032,94.0,31.0,22.0
28033,98.0,41.0,34.0
28034,0.0,0.0,3.0
28035,14.0,9.0,9.0
28036,53.0,14.0,8.0
28037,29.0,6.0,34.0
28038,70.0,39.0,53.0
28039,0.0,0.0,5.0
28051,32.0,4.0,17.0
28052,63.0,15.0,40.0
28040,303.0,102.0,230.0
28041,116.0,37.0,36.0
28046,94.0,22.0,29.0
28047,726.0,248.0,279.0
28043,95.0,39.0,65.0
28042,26.0,6.0,22.0
28045,547.0,204.0,268.0
28044,105.0,28.0,25.0
28048,6.0,5.0,6.0
28049,812.0,219.0,392.0
28050,35.0,8.0,19.0
28053,141.0,45.0,26.0
28054,146.0,48.0,77.0
28055,6.0,10.0,22.0
28056,28.0,9.0,6.0
28057,18.0,3.0,5.0
28058,2186.0,610.0,644.0
28059,78.0,27.0,35.0
28060,14.0,7.0,14.0
28061,412.0,121.0,106.0
28062,2.0,0.0,2.0
28063,1.0,1.0,1.0
28064,2.0,0.0,1.0
28065,1833.0,466.0,945.0
28066,107.0,28.0,65.0
28067,72.0,28.0,26.0
28068,183.0,58.0,108.0
28069,0.0,0.0,0.0
28070,1.0,0.0,1.0
28071,0.0,0.0,0.0
28072,79.0,30.0,28.0
28073,397.0,122.0,60.0
28074,2003.0,527.0,1068.0
28075,116.0,53.0,26.0
28076,2.0,1.0,3.0
28901,15.0,2.0,15.0
28078,1.0,0.0,1.0
28079,32938.0,12941.0,26544.0
28080,814.0,163.0,237.0
28082,121.0,39.0,36.0
28083,161.0,46.0,52.0
28084,273.0,104.0,100.0
28085,76.0,11.0,33.0
28086,133.0,28.0,34.0
28087,44.0,7.0,19.0
28088,2.0,0.0,4.0
28089,70.0,16.0,26.0
28090,143.0,47.0,50.0
28091,83.0,25.0,92.0
28092,2108.0,644.0,941.0
28093,32.0,1.0,8.0
28094,27.0,8.0,9.0
28095,33.0,8.0,15.0
28096,446.0,170.0,140.0
28097,0.0,0.0,0.0
28099,36.0,14.0,16.0
28100,53.0,25.0,23.0
28101,6.0,3.0,4.0
28102,14.0,6.0,18.0
28104,475.0,177.0,44.0
28106,2213.0,675.0,447.0
28107,1.0,3.0,10.0
28108,101.0,28.0,19.0
28109,33.0,15.0,22.0
28110,28.0,5.0,17.0
28111,12.0,5.0,7.0
28112,1.0,0.0,3.0
28113,671.0,239.0,194.0
28114,0.0,0.0,3.0
28115,768.0,206.0,371.0
28116,19.0,15.0,3.0
28117,1.0,0.0,2.0
28118,0.0,0.0,1.0
28902,5.0,1.0,8.0
28119,52.0,18.0,24.0
28120,11.0,3.0,11.0
28121,4.0,5.0,2.0
28122,8.0,2.0,3.0
28123,972.0,253.0,150.0
28124,0.0,0.0,2.0
28125,43.0,8.0,30.0
28126,0.0,0.0,0.0
28127,1145.0,400.0,379.0
28128,1.0,0.0,3.0
28129,196.0,58.0,40.0
28130,341.0,119.0,172.0
28131,162.0,66.0,116.0
28132,291.0,89.0,74.0
28133,74.0,28.0,72.0
28134,1078.0,393.0,334.0
28135,14.0,6.0,3.0
28136,7.0,7.0,8.0
28137,51.0,28.0,15.0
28138,0.0,0.0,2.0
28140,41.0,14.0,29.0
28141,132.0,48.0,48.0
28143,0.0,0.0,2.0
28144,77.0,17.0,54.0
28145,45.0,18.0,30.0
28146,24.0,11.0,35.0
28147,11.0,5.0,8.0
28148,1608.0,440.0,523.0
28149,91.0,12.0,30.0
28150,50.0,9.0,14.0
28151,48.0,21.0,43.0
28152,234.0,56.0,88.0
28153,8.0,6.0,7.0
28154,101.0,28.0,47.0
28903,381.0,123.0,170.0
28155,7.0,2.0,10.0
28156,16.0,11.0,4.0
28157,17.0,3.0,4.0
28158,10.0,2.0,4.0
28159,8.0,5.0,8.0
28160,150.0,60.0,31.0
28161,1284.0,403.0,221.0
28162,58.0,19.0,7.0
28163,10.0,2.0,3.0
28164,55.0,15.0,24.0
28165,40.0,19.0,20.0
28166,3.0,4.0,0.0
28167,159.0,51.0,42.0
28168,27.0,11.0,9.0
28169,17.0,12.0,4.0
28171,87.0,31.0,52.0
28170,46.0,6.0,23.0
28172,154.0,65.0,34.0
28173,7.0,2.0,7.0
28174,22.0,13.0,41.0
28175,25.0,8.0,4.0
28176,159.0,74.0,60.0
28178,9.0,5.0,6.0
28177,314.0,54.0,41.0
28179,20.0,9.0,13.0
28180,81.0,3.0,41.0
28181,260.0,103.0,149.0
28182,3.0,1.0,3.0
28183,21.0,4.0,8.0
29001,56.0,17.0,37.0
29002,13.0,8.0,20.0
29003,5.0,1.0,16.0
29004,2.0,0.0,3.0
29005,62.0,10.0,37.0
29006,4.0,0.0,11.0
29007,476.0,110.0,174.0
29008,296.0,85.0,156.0
29009,23.0,4.0,13.0
29010,14.0,1.0,19.0
29011,30.0,7.0,25.0
29012,122.0,31.0,150.0
29013,9.0,5.0,28.0
29014,1.0,1.0,4.0
29015,410.0,132.0,351.0
29016,0.0,0.0,0.0
29017,96.0,24.0,99.0
29018,21.0,7.0,22.0
29019,7.0,1.0,14.0
29020,43.0,12.0,58.0
29021,1.0,0.0,2.0
29022,4.0,1.0,2.0
29023,48.0,17.0,12.0
29024,5.0,3.0,8.0
29025,671.0,255.0,359.0
29026,13.0,4.0,19.0
29027,42.0,12.0,24.0
29028,14.0,6.0,17.0
29029,4.0,3.0,4.0
29030,5.0,1.0,9.0
29031,12.0,1.0,16.0
29032,80.0,28.0,82.0
29033,9.0,6.0,18.0
29034,7.0,0.0,8.0
29035,16.0,6.0,44.0
29036,4.0,2.0,12.0
29037,0.0,0.0,3.0
29038,371.0,105.0,130.0
29039,42.0,18.0,36.0
29040,23.0,8.0,29.0
29041,59.0,18.0,28.0
29042,278.0,74.0,160.0
29043,35.0,9.0,27.0
29044,8.0,3.0,19.0
29045,1.0,1.0,17.0
29046,28.0,4.0,41.0
29047,18.0,11.0,13.0
29049,26.0,10.0,59.0
29048,12.0,3.0,25.0
29050,5.0,1.0,10.0
29051,731.0,168.0,380.0
29052,2.0,0.0,11.0
29053,29.0,8.0,30.0
29054,666.0,178.0,443.0
