Codigo Municipio,Total impuestos (Miles de €)
15080,415.0
17080,55.3
19080,44.3
20080,2453.88
22080,68.5
23080,507.986
24080,38.666
26080,275.2
28080,38124.78
29080,1764.25
31080,173.75
32080,94.33738000000001
34080,1233.5825
37080,43.3
39080,1537.0
40080,0.0
41080,528.78904
42080,57.4
43080,58.31298
44080,83.2
45080,0.0
46080,325.1
47080,26.34942
48080,3270.0
49080,221.0
50080,8.0
02081,8980.0
03081,754.0
04081,107.82689
05081,7.4
06081,332.81102000000004
08081,102.26313
10081,0.0
12081,0.0
13081,0.0
15081,807.0
16081,173.39171
17081,283.57382999999993
19081,0.0
20081,0.0
22081,85.3
23081,632.0
24081,25.1
25081,75.15
26081,5.4
29081,0.0
31081,95.05
32081,351.0
34081,19.93
37081,192.23532
39081,94.4
40081,53.0
41081,9139.626699999999
42081,32.0
43081,111.5
45081,7265.561650000001
46081,3998.0
47081,25.8
48081,585.545
49081,543.5
50081,117.0
02082,34.8
03082,23838.5
04082,43.15
05082,175.5
06082,93.05
08082,724.0
09082,13.1
10082,602.0
12082,5446.0
13082,12098.9
15082,5253.0
16082,170.1
17082,399.35
18082,370.2
19082,41.41485
22082,173.27694
23082,512.32419
24082,283.2
25082,293.6
26082,26.0
28082,3180.141
29082,17062.2
31082,206.7
32082,152.43
34082,43.515
37082,242.0
39082,605.4
40082,37.0
41082,947.47
42082,0.0
43082,74.3
44082,25.322
45082,193.3
46082,5126.13927
47082,246.0
48082,10970.5
49082,113.175
50082,25.5
02083,0.0
03083,3893.6
04083,1135.45
05083,37.09754
06083,25078.508599999997
08083,730.848
09083,24.5
10083,23.45
12083,258.41432000000003
13083,1462.27198
15083,248.0
16083,14.55
17083,1899.663
18083,124.25
22083,194.98757
24083,244.9
26083,150.5
28083,5018.796060000001
29083,750.0
31083,28.3
32083,417.02284999999995
34083,659.3
37083,42.545970000000004
39083,274.9
40083,0.0
41083,353.99147999999997
42083,23.5
43083,41.0
45083,255.68
46083,6633.816269999999
47083,23.698
48083,2306.98308
49083,11.928700000000001
50083,13.82084
02084,39.21
03084,129.5
04084,55.925
05084,17.25
06084,198.3
08084,555.0
09084,62.93226
10084,178.73686999999998
12084,13502.0
13084,511.0
15084,531.0
16084,8.32691
17084,172.8
18084,1589.22205
22084,340.0
23084,202.29465
24084,54.8
26084,2214.4
28084,7779.0624800000005
29084,0.0
31084,614.33811
32084,139.62207
34084,157.3
39084,314.8
40084,0.0
41084,523.0
42084,0.0
43084,150.5
44084,0.0
45084,731.3
46084,665.9
47084,582.68
48084,7172.383
49084,59.8
50084,14.5
02085,88.45005
03085,317.67078000000004
04085,59.6
05085,15.38
06085,1170.0
08085,627.0
09085,183.0
10085,255.94483
12085,15438.109
13085,679.02191
15085,448.1
16085,41.7
17085,82.9
18085,265.0
22085,39.207
23085,592.46668
25085,40.76643
28085,2881.60168
29085,55.60478
31085,305.3
32085,2362.3600899999997
37085,2317.0843999999997
39085,3147.77823
41085,2212.86116
42085,64.8
43085,97.0
44085,0.0
45085,348.5
46085,5081.086
47085,7477.0
48085,3522.0
49085,0.0
50085,36.79404
02086,520.0
03086,34.9
04086,689.5416
05086,28.4
06086,243.92
08086,7563.0
09086,418.0
10086,62.31
13086,69.801
15086,525.0
16086,426.0
17086,2002.4
18086,97.5
19086,0.0
22086,254.1
23086,3719.47608
24086,72.85176
25086,450.9
26086,10.6
28086,2531.208
29086,291.32
31086,3696.4822999999997
32086,940.0
34086,48.244
37086,25.19146
39086,65.4
40086,375.64
41086,8546.43868
42086,12.9
43086,3253.3677799999996
44086,175.0
45086,0.0
46086,21.3
47086,1390.55
48086,294.0
49086,0.0
50086,49.57
04087,36.75
05087,23.67987
06087,1179.0
08087,89.917
10087,0.0
12087,5.7
13087,14307.0
15087,1262.7
16087,50.85
17087,118.4024
18087,103900.02
19087,5.80325
22087,20.5
23087,4040.25
24087,138.9
25087,6.1151599999999995
26087,83.8
28087,2731.5
29087,0.0
31087,122.35686
32087,239.73028
34087,241.55
37087,370.0
39087,19196.0
40087,20.6
41087,3529.6990299999998
42087,18.7
44087,17.482
45087,3669.5
46087,82.8
47087,127.7
48087,77.0
49087,0.0
50087,19.858
03088,3405.75
04088,849.76985
05088,11.58
06088,3149.9177400000003
08088,7006.5
09088,0.0
10088,73.5
12088,12.3
13088,197.768
15088,475.0
16088,27.946
17088,147.7
18088,336.53262
19088,0.0
22088,33.202
23088,0.0
24088,227.4
25088,20.5
26088,51.77842
28088,117.33166
29088,988.41555
31088,3835.9802200000004
32088,540.5
34088,180.978
37088,29.6
39088,37.832
40088,160.0
41088,98.83587
42088,0.0
43088,454.8
44088,13.0
45088,664.575
46088,116.03169
47088,42.0
48088,13.8
49088,0.0
50088,118.47900999999999
03089,3496.0
04089,160.4
05089,102.2
06089,129.0
08089,19601.27
10089,207.682
12089,8769.2
13089,374.61953000000005
15089,980.0
16089,108.31034
17089,3019.0
18089,4985.65
19089,0.0
22089,156.0
24089,72698.273
25089,30.6756
26089,55514.0
28089,0.0
29089,1167.65562
31089,141.272
32089,165.5
34089,47.0
37089,16.47984
39089,59.5
40089,55.4
41089,2873.8
42089,30.2
43089,106.275
44089,9.523549999999998
45089,362.54285999999996
46089,979.0
47089,71.5
48089,918.95902
50089,4592.76678
03090,9070.885219999998
04090,80.29347
05090,44.2
06090,175.84709
08090,38.550470000000004
09090,14.98
10090,289.09262
12090,64.91
13090,307.21043
15090,161.8269
17090,234.0
19090,16.3
22090,22.7
23090,388.5
24090,287.15
28090,4430.8
29090,480.0
31090,36.95
32090,125.04
37090,11.2
39090,273.297
41090,1083.5223799999999
42090,15.83
43090,644.7
44090,34.0
45090,144.2
46090,712.966
47090,965.0
48090,1399.894
49090,43.15597
50090,22.627
03091,133.7
04091,59.72
06091,1283.29264
08091,2700.0
09091,465.0
10091,112.76742
12091,397.08
13091,251.9
15091,174.0
16091,15.35
17091,217.15
19091,14.122
23091,191.11297
24091,125.0
26091,377.19068
28091,3483.5683
29091,9371.74293
31091,129.11
32091,177.13608000000002
34091,22.7
37091,50.37003
39091,822.0
40091,47.0
41091,315589.09070999996
43091,77.9
45091,170.46
46091,67.08676999999999
47091,52.7
48091,348.0
49091,0.0
50091,23.65
03092,3264.79268
04092,839.2
05092,64.13431
06092,161.0
08092,1508.09
10092,0.0
12092,83.6
13092,295.49452
15092,1574.69156
16092,30.4
17092,5640.089
19092,439.0
23092,11495.0
24092,219.0
25092,25.9
26092,78.55
28092,71737.654
29092,154.504
31092,263.0
32092,1167.8832
34092,0.0
37092,510.0
39092,468.0
40092,73.99267
41092,1932.0
42092,47.3
43092,7554.051
44092,46.1
45092,67.2
46092,97.0
47092,101.6
48092,416.2337
49092,28.04
50092,178.5
03093,9666.04
04093,1527.35309
05093,267.0
06093,795.0754499999999
08093,10.21351
09093,65.53663
10093,73.5
12093,119.37057
13093,1196.342
15093,716.97441
16093,18.7
17093,368.775
18093,1148.0
23093,680.7041800000001
24093,67.9
25093,257.5
26093,144.1
28093,2065.5855500000002
29093,412.0
31093,67.13369
34093,0.0
39093,95.35
40093,0.0
41093,8272.5
42093,54.2
43093,1781.0
44093,106.387
45093,0.0
46093,777.0
47093,218.0
48093,211.463
49093,0.0
50093,30.204
03094,8490.16271
04094,72.19
05094,28.44
06094,520.5880900000001
08094,687.0
09094,10.25
10094,116.0
12094,540.0
13094,79.9
16094,38.5
17094,1021.957
18094,1698.92394
22094,0.0
23094,1403.7
24094,500.001
25094,77.5
26094,32.4
28094,603.45
29094,38232.75405
31094,0.0
34094,10.0
39094,570.723
40094,0.0
41094,1620.5839799999999
42094,327.0
43094,0.0
44094,14.71
45094,280.11854999999997
46094,9079.65942
47094,34.5
48094,1155.0
49094,230.32303
50094,551.0
03095,2177.0
04095,155.4
05095,142.0
06095,2626.1821400000003
08095,65.71784
09095,25.5
10095,75.44005
12095,367.457
13095,281.6
16095,107.05
17095,18772.59
18095,403.7
19095,4.1
22095,32.0
23095,3065.5543199999997
24095,102.5
26095,23.0
28095,666.0
29095,1102.0
31095,27.7593
39095,1395.4
40095,157.0
41095,13621.10361
42095,865.82979
43095,2203.0
45095,218.81922
46095,125.76
47095,6.3
48095,454.18
49095,57.298120000000004
50095,4999.249760000001
03096,2585.11215
04096,49.41982
05096,22.5
06096,77.14473
08096,24595.6
10096,0.0
12096,212.40178
13096,3005.0319
16096,0.0
17096,47.2
18096,61.026
19096,17.7
22096,67.6
23096,913.9527099999999
24096,21.25195
25096,406.316
26096,166.055
28096,22272.103
29096,1003.12686
31096,40.1
34096,17.4
37096,72.7
39096,214.0
41096,2957.76226
42096,144.3
43096,33.401
44096,46.90821
45096,218.0
46096,78.5
47096,25.2
48096,1728.37367
49096,27.606
50096,8.71026
03097,647.407
04097,35.396
05097,0.0
06097,749.50225
08097,917.1
10097,26.37427
12097,16.5
13097,906.0
16097,92.2
17097,150.1
18097,410.3754
19097,9.55
23097,0.0
24097,33.4
25097,106.5
28097,65.4
29097,1257.96903
31097,4357.381979999999
37097,0.0
39097,144.34081
40097,0.0
41097,1165.9
42097,0.0
43097,140.5
44097,20.7
45097,280.23
46097,4946.5
47097,115.0
48097,706.861
49097,16.0
03098,278.54815
04098,471.5
06098,143.0
08098,1307.36336
09098,218.0
10098,82.5
12098,265.0
13098,764.26393
16098,123.8
17098,106.872
18098,1897.8
19098,17.648
23098,0.0
24098,261.99316
25098,85.2477
26098,220.83245000000002
29098,314.61
31098,824.60955
34098,293.25
37098,67.78302
39098,371.0
41098,1476.74045
42098,3.55
43098,125.69558
45098,580.0233199999999
46098,1057.5
47098,227.5
49098,68.40550999999999
50098,0.0
03099,31642.95297
04099,1471.3
05099,91.089
06099,187.0
08099,507.112
10099,104.205
12099,945.0
16099,63.405660000000005
17099,27.1
18099,444.42601
19099,146.0
22099,329.893
23099,0.0
24099,41.3
25099,669.0
26099,463.0
28099,702.0
29099,1552.0049
31099,49.0
34099,32.582
37099,13.5
39099,822.0
40099,0.0
41099,1119.64466
43099,71.6
44099,0.0
45099,1697.0
46099,2175.30114
47099,136.53164999999998
49099,14.210049999999999
50099,1400.38555
03100,208.352
04100,7518.125
05100,65.5
06100,283.75
08100,1252.0
09100,9.716
10100,181.896
12100,0.0
16100,401.0
17100,0.0
18100,2085.006
24100,158.0
25100,71.6
26100,26.0
28100,2993.0
29100,609.8300300000001
31100,77.2
34100,20.98874
37100,23.2
39100,179.437
40100,139.0
41100,199.5
42100,33.96746
43100,1098.9995800000002
44100,50.4
45100,60.612190000000005
46100,102.926
47100,36.7
49100,554.0569399999999
50100,85.5
03101,3553.08763
04101,1585.0
05101,81.0
06101,284.894
08101,93685.36
09101,0.0
10101,35.6
12101,171.04214000000002
16101,0.0
17101,0.0
18101,3809.0
23101,69.0
24101,69.5
25101,313.2
26101,7.0
28101,118.45
31101,763.6
34101,0.0
37101,0.0
39101,52.9
40101,239.02826000000002
41101,1320.16625
43101,232.0
44101,18.0
45101,1257.212
46101,211.241
47101,483.83778
49101,17.0
50101,1364.0
03102,5801.42008
04102,7560.207
05102,389.0
06102,933.345
08102,21708.54593
09102,11.07937
10102,0.0
12102,0.0
16102,527.2
17102,299.838
18102,1840.0
19102,0.0
22102,70.75
24102,106.7
25102,232.3
26102,2556.0
28102,292.59614
31102,37.125
34102,70.6
37102,50.555
39102,523.0
41102,4038.2589
43102,89.5
44102,3.7
45102,1573.30003
46102,13193.0
47102,79.5
49102,38.8
50102,226.0
03103,108.00679
04103,652.88
05103,7.56286
06103,1496.34077
08103,285.03807
09103,62.5
10103,95.66067
12103,118.57370999999999
16103,110.7
17103,3535.5
18103,83.79606
19103,67.0
22103,249.69993
24103,0.0
25103,0.0
26103,435.0
31103,0.0
34103,27.285
37103,218.0
40103,87.31139
42103,240.54882999999998
43103,2317.57
44103,0.0
45103,88.75
46103,568.0
47103,0.0
49103,82.42487
03104,11110.7
05104,6.7
06104,180.91038
08104,361.55748
09104,14.4
10104,1638.73514
12104,3326.798
16104,38.66321
19104,0.0
24104,0.0
25104,0.0
26104,1.16429
28104,0.0
31104,739.52919
34104,181.0
37104,8.0
40104,212.45828
43104,1274.8428600000002
45104,244.87084
46104,814.0
47104,1354.83498
49104,0.0
50104,70.117
03105,1680.0
05105,0.0
06105,198.0
08105,4069.843
09105,47.386
10105,769.796
12105,233.0
17105,93.85
18105,2733.08056
19105,1545.5
22105,145.0
24105,867.0
25105,34.15
26105,1348.5
31105,708.6
40105,39.19248
42105,20.6
43105,40.0
44105,23.5
45105,64.1099
46105,13724.22075
47105,0.0
49105,17.04
50105,300.5
03106,142.0
05106,7.0
06106,143.80014000000003
08106,4848.9
10106,14.00174
12106,469.4
16106,566.49039
17106,42.3
19106,85.275
22106,8.1
24106,0.0
26106,28.295
28106,49881.88908
31106,519.56843
34106,0.0
37106,42.3
40106,68.17563
42106,3.1
43106,143.14765000000003
44106,48.6
45106,2898.2
46106,482.9
47106,13.36
50106,26.8
03107,1470.61223
05107,11.47613
06107,271.14541
08107,8392.6
10107,0.0
12107,204.11116
16107,15.5
17107,166.155
18107,152.15034
19107,137.70803999999998
22107,17.5
24107,63.5
26107,36.6
28107,393.92
31107,574.37
34107,12.2
37107,3598.9
40107,103.0
42107,75.0
43107,133.5
44107,0.0
45107,1135.5
46107,566.4584
49107,35.8
50107,2519.31502
05108,13.2
06108,635.1
08108,5663.0
09108,116.8
10108,32.5
12108,148.76
16108,55.67057
18108,256.4274
19108,0.0
24108,75.5
26108,185.0
28108,1378.631
31108,606.39
34108,213.75
37108,31.8
40108,29.85
42108,8.2
43108,684.0
44108,120.0
45108,0.0
46108,110.25
49108,92.14
50108,2.6
03109,959.83894
05109,134.00333
06109,1162.2
08109,85.7
09109,744.17443
10109,1087.3
12109,227.0
16109,0.0
17109,232.75417000000002
18109,166.43439999999998
19109,29.5
22109,117.301
24109,288.67
25109,76.0
26109,33.36
28109,728.077
31109,1867.1
34109,14.5
37109,0.0
40109,42.65
43109,5816.41472
44109,15.416
45109,1066.5
46109,4526.95257
47109,55.6
49109,112.2
50109,29.48957
03110,238.99869
05110,0.0
06110,42.8
08110,8229.0
09110,31.4
10110,528.5
12110,148.0
16110,14.8
17110,763.6527
19110,37.5
22110,0.0
24110,1051.64
25110,1715.0
26110,77.8
28110,604.9
31110,53.91
34110,15.7
37110,30.15
40110,103.0
42110,51.0
43110,54.325
44110,0.0
45110,279.018
46110,7582.5544500000005
47110,170.1
49110,0.0
50110,110.5
03111,1730.65
06111,134.21486
08111,150.0
10111,486.02831
12111,132.5
16111,105.0
17111,377.679
18111,1170.0
19111,0.0
22111,32.0
25111,139.8
26111,219.3
28111,457.0
31111,55.49119
40111,111.9
42111,70.6
43111,733.8
44111,18.1
45111,16.154
46111,5497.98109
47111,479.83402
49111,0.0
50111,67.73331
03112,731.131
05112,28.3
06112,126.8
08112,8245.1
09112,28.2
10112,347.0
12112,81.25
16112,660.2622299999999
17112,60.3
18112,19.5
19112,23.6
22112,4732.3
24112,61.0
25112,116.72
26112,207.0
28112,179.70027
31112,16.86396
34112,9.4601
37112,32.39633
40112,1128.5
43112,94.125
44112,89.44807
45112,600.85572
46112,287.4
47112,883.84
49112,24.5
03113,4920.0
05113,17.95
06113,703.33887
08113,33312.0
09113,270.11732
10113,0.0
12113,26.47
16113,1410.5
19113,313.0
22113,424.0
24113,92.15
25113,463.413
26113,31.1
28113,26981.0
31113,39.11543
34113,7.20003
37113,85.8
40113,287.0
42113,0.0
43113,105.6815
44113,0.0
45113,340.2
46113,1820.4
47113,92.411
49113,20.75
50113,155.316
03114,637.5
05114,371.9
06114,77.375
08114,14528.086
09114,20.7
10114,256.0
12114,102.516
17114,12149.885
18114,216.79118
19114,0.0
22114,15.7
24114,0.0
25114,28.89036
26114,34.5
28114,0.0
31114,102.1
34114,71.14571
37114,16.839620000000004
43114,70.9
44114,59.0
45114,98.48344999999999
46114,206.68872
47114,1820.0
49114,0.0
50114,276.0
03115,102.7
05115,612.15469
06115,204.9
08115,3620.159
09115,22.47349
10115,1101.19
12115,118.22381
16115,7.0
17115,101.08972
18115,733.68364
19115,0.0
22115,462.3
24115,22264.45644
25115,356.06804
26115,2.1
28115,69373.29
31115,43.3
37115,0.0
40115,231.795
42115,59.6
43115,70.9
44115,0.0
45115,2992.7
46115,231.5
47115,878.5
49115,43.5
50115,659.9
03116,449.9
05116,15.71918
06116,381.5
08116,412.0
10116,964.154
12116,12.75
16116,15.0
17116,119.20945
18116,1689.30496
19116,8.1
22116,792.0
24116,78.5
28116,0.0
31116,28.0
34116,21.25
37116,0.0
42116,22.9
43116,488.0
44116,32.38402
45116,193.051
46116,6979.784
47116,191.3
49116,55.1
50116,55.65
03117,123.93137
05117,60.8
06117,355.19093
08117,1091.6401
09117,35.112559999999995
10117,0.0
12117,2405.0
16117,210.0
17117,14218.333
18117,89.09514
19117,0.0
22117,1433.403
24117,69.13878
26117,1134.5
28117,0.0
31117,194.45
37117,552.6618400000001
42117,30.153959999999998
43117,24.6
44117,151.37772
45117,208.38297999999998
46117,94.7
47117,0.0
49117,90.8
50117,37.5
03118,3844.0
05118,23.65
06118,146.3
08118,10314.8
10118,66.0
12118,23.87
16118,608.0
17118,10080.0
19118,1.0
24118,15.9
25118,100.0
26118,18.9
28118,54.65
31118,0.0
37118,42.504630000000006
40118,0.0
42118,31.5
43118,202.5
44118,85.8
45118,819.22836
46118,1279.8
47118,39.3
49118,0.0
50118,739.437
03119,9672.40557
05119,6.9
06119,200.77
08119,3516.18948
09119,27.5
10119,0.0
12119,89.57194
16119,80.58359
17119,24.8
18119,582.50975
19119,50.4
22119,726.0
24119,86.49524000000001
25119,1062.0
26119,138.8
28119,912.1233199999999
31119,12.02209
37119,26.235
40119,67.43
42119,100.6
43119,484.8
44119,29.8
45119,2057.733
46119,216.0
47119,0.0
49119,54.7
50119,363.16255
03120,1880.5
05120,6.5
06120,1015.0
08120,5425.3665
09120,13.3
10120,0.0
12120,100.85813
17120,711.4752900000001
18120,82.78456
19120,0.0
24120,89.4
25120,77343.36020000001
26120,795.0
28120,944.18923
31120,155.30020000000002
34120,25668.14073
37120,0.0
40120,44.0
42120,83.45
43120,271.001
44120,37.6
45120,35.0
46120,600.0
49120,15.5
50120,15.916240000000002
03121,15147.05
05121,56.45
06121,822.0
08121,43099.423950000004
10121,3188.0
12121,398.26191
16121,0.0
17121,240.0
18121,15.29
19121,83.1
24121,0.0
25121,448.0
26121,10.5
28121,156.87
31121,24.11
34121,81.35
37121,102.49
40121,150.0
42121,17.7
43121,150.99093
44121,0.0
45121,4852.5
46121,36.65619
47121,172.49974
49121,168.9
50121,35.5
03122,17807.0
05122,57.04
06122,1625.1191600000002
08122,987.06411
09122,45.269270000000006
10122,0.0
12122,263.55
16122,67.3924
18122,6055.03
19122,825.626
22122,72.11988000000001
24122,339.465
25122,621.3
26122,129.065
28122,348.7
31122,2421.5
34122,0.0
37122,30.24675
40122,487.99
43122,32.2
44122,0.0
45122,2535.1
46122,545.3
47122,584.0
49122,141.6
50122,52.0
03123,3588.0
05123,16.9057
06123,1347.37605
08123,12451.47032
09123,0.0
10123,160.524
12123,10.2
16123,12.0
17123,220.68104
18123,52.53268
19123,26.93
24123,242.0
25123,447.0
26123,59.196
28123,32035.0
31123,280.9
34123,528.0
37123,31.85
40123,87.0
42123,329.5
43123,46629.37
44123,21.626
45123,1475.5
46123,794.7
47123,77.10289
49123,194.7
50123,166.5
03124,222.445
05124,53.4
06124,360.5
08124,17582.457079999996
09124,941.0
10124,197.9
12124,1114.0
16124,601.28301
17124,2580.48
18124,116.0
19124,248.5
22124,118.77026
24124,70.4
25124,25.85
26124,333.5
28124,61.5
31124,125.0
34124,10.65
37124,29.1
40124,44.326
42124,9.7
43124,231.61203
44124,0.0
45124,983.73541
46124,265.03371999999996
47124,111.0
49124,131.0
50124,121.0
03125,191.305
05125,18.95
06125,523.177
08125,18805.8035
09125,280.0
10125,160.8294
12125,48.622
16125,713.626
17125,65.402
19125,31.642
22125,22718.39
24125,0.0
25125,123.0
26125,1042.56053
28125,3059.9
31125,85.0
34125,77.7
37125,36.5
40125,21.54539
42125,0.0
43125,1145.679
44125,0.0
45125,790.235
46125,262.5
47125,20.1
49125,305.5
50125,174.6
05126,24.19
06126,702.5
08126,4486.1
10126,401.5
12126,13520.587700000002
16126,335.0
17126,128.6
18126,234.2414
19126,454.44034999999997
22126,17.67
25126,143.52806
26126,32.0
28126,44.34401999999999
31126,161.73
34126,47.1
37126,17.1
40126,21.59957
43126,389.2
44126,0.0
45126,142.0
46126,2051.98941
47126,11.85
49126,0.0
50126,497.83344
03127,158.0
05127,200.0
06127,1532.0
08127,1134.0
09127,21.0
10127,842.2836
12127,15.0
18127,7060.8
19127,30.0
22127,99.5
24127,56.3
25127,85.0
26127,101.28139
28127,59077.98
31127,0.0
34127,51.8
37127,92.0
40127,15.0
42127,0.0
43127,355.6
44127,12.8
45127,185.5
46127,1534.90657
47127,48.0
49127,543.0
03128,5900.0
05128,108.01902
06128,2491.74437
08128,322.51941999999997
09128,49.7
10128,2396.0
12128,1064.315
16128,0.0
17128,354.0
18128,40.4
22128,82.0
25128,50.79612
26128,64.5993
28128,0.0
31128,0.0
37128,52.0
40128,31.31
42128,32.2
43128,237.916
44128,18.21741
45128,760.2
46128,558.06485
47128,14.508719999999999
49128,61.6
50128,12.108229999999999
03129,984.13833
05129,31.7
06129,106.67
08129,184.25
09129,31.05
10129,47.0
12129,704.18187
16129,0.0
17129,67.05
19129,17.5
22129,71.25603
24129,0.0
25129,21.355
26129,521.71345
28129,6344.96419
31129,91.48696
34129,52.6
37129,129.4
40129,55.54396
42129,276.075
43129,2098.0
44129,0.0
45129,86.18766000000001
46129,327.70106
47129,218.5
49129,0.0
50129,208.0
03130,14.279
05130,24.663
06130,35.725
08130,21.0
09130,20.0
10130,353.5
12130,92.5
16130,0.0
17130,200.823
19130,36710.113
22130,8981.865
24130,397.17091999999997
25130,54.5
26130,76.5
28130,22728.10356
31130,101.3
34130,98.0
37130,0.0
40130,48.3
42130,23.1
43130,46.0
44130,15.075
45130,143.38245999999998
46130,237.509
47130,26.3
49130,34.755
50130,0.0
03131,120.98
05131,0.0
06131,330.0
08131,210.8
09131,161.5
10131,3825.0
12131,14.99
16131,6.1
22131,0.0
24131,185.0
25131,146.11
26131,12.31
28131,7907.237
31131,406.1
34131,20.25
37131,56.684940000000005
40131,34.5
42131,22.0
43131,6336.32
44131,0.0
45131,97.8
46131,35548.575
47131,56.72
49131,33.975
50131,56.0
03132,218.326
05132,252.0
06132,261.2
08132,105.5
09132,41.57844
10132,0.0
12132,196.6
16132,9.55
17132,1248.78
18132,870.6791800000001
19132,20.898
24132,165.0
25132,52.61451
26132,31.0
28132,7459.701389999999
31132,57.5
34132,41.99
37132,118.0
40132,27.236
42132,72.0
43132,212.612
44132,12.7
45132,1042.9766599999998
46132,705.0
47132,23.5
49132,48.67944
50132,477.63912
03133,54904.216
05133,17.58869
06133,495.0
08133,67.457
09133,32.7
10133,255.603
12133,38.87
16133,1615.8
17133,507.174
18133,368.87
19133,58.002
22133,45.63404
24133,173.0
25133,205.0
28133,0.0
31133,8.7901
34133,21.75
37133,15.5
43133,2534.9
44133,5.211
45133,711.9441800000001
46133,261.2
47133,485.5
49133,106.25341
50133,13.35
03134,32.56467
05134,24.54
06134,79.5
08134,377.50759999999997
09134,146.0
10134,114.2
12134,113.37590000000002
16134,2473.986
17134,175.014
18134,4547.9048
19134,10.7
24134,2385.65874
25134,169.0
26134,34.7
28134,39662.415
31134,52.973949999999995
34134,18.6
37134,64.0
40134,0.0
42134,983.3340999999999
43134,45.728
45134,352.38914
46134,1077.7
47134,45.26422
49134,20.0
50134,23.34131
03135,40.85
05135,147.2
06135,234.27649
08135,3976.7
09135,37.35
10135,0.0
12135,21516.31719
16135,80.565
17135,217.33123999999998
18135,1620.7726
19135,43.1
22135,109.05
25135,429.286
26135,68.54491
28135,540.70838
31135,0.0
34135,166.0
37135,0.0
40135,0.0
42135,0.0
43135,210.8
44135,0.0
45135,1442.02032
46135,4745.0
47135,15.2
49135,424.0
50135,35.8
03136,135.54
05136,20.927
06136,438.8
08136,9133.5
09136,117.0
10136,49.9
12136,772.1
17136,61.05135
18136,324.632
19136,54.0
22136,375.30889
24136,95.5
25136,17.2
26136,30.5
28136,0.0
31136,93.93245
34136,28.84
37136,149.46255
40136,37.8
43136,7059.07311
44136,10.59113
45136,1816.76934
46136,1037.0
49136,100.2
50136,138.5
03137,145.4
06137,280.718
08137,103.55
09137,93.22739999999999
10137,0.0
12137,9.8
16137,9.85
17137,1554.58
18137,242.0
22137,498.6
24137,236.8
25137,5115.25
28137,0.0
31137,49.76
34137,12.23818
37137,30.5
43137,1222.43299
44137,0.0
45137,615.47924
46137,44.82956
47137,11.7
49137,34.8
50137,241.0
03138,1828.49
05138,84.3
06138,237.0
08138,3785.0
09138,30.09124
10138,107.5
12138,12800.0
17138,0.0
18138,510.1
19138,278.5
25138,178.367
26138,2804.05
28138,26.0
31138,245.65
37138,49.452510000000004
40138,728.16035
43138,949.48
44138,20.25
45138,271.518
46138,192.0
47138,48.14615
49138,50.03431
50138,6.5
03139,17391.516949999997
05139,0.0
06139,197.01825
08139,124.22596
09139,27.5
10139,47.89104999999999
12139,132.0
16139,103.0
17139,803.0718499999999
19139,13.54506
22139,26.1
24139,1425.88557
25139,204.0
26139,33.1
31139,41.797599999999996
34139,37.8
37139,114.0
40139,0.0
42139,6.4
43139,865.0
45139,0.0
46139,2170.0
47139,537.7
49139,38.10051
50139,53.0
03140,9380.5
05140,27.0
06140,96.5
08140,1867.775
09140,30.6
10140,485.98
12140,732.5
16140,45.0
17140,1325.32494
18140,23186.62641
25140,410.57296
26140,235.0
28140,2073.0
31140,0.0
34140,25.0
37140,308.0
40140,43.0
42140,8.45
43140,1309.2
45140,269.6
46140,534.538
47140,57.5
50140,43.348769999999995
05141,25.95725
06141,406.01643
08141,2461.6721000000002
09141,322.99457
10141,103.7
12141,19.52
16141,32.69796
17141,3170.874
18141,70.7
22141,59.35
24141,45.0
25141,48.2
26141,200.0
28141,3962.40627
31141,63.9
34141,81.0
37141,28.4
40141,282.5
42141,24.6
43141,48.0
44141,28.1
45141,336.2
46141,81.80975
47141,34.0
49141,74.0
50141,23.2
05142,31.922
06142,68.6
08142,39.9
10142,147.6
12142,73.34530000000001
16142,69.243
17142,1134.5
19142,246.97
22142,28.0
24142,11507.0
25142,123.9
26142,525.925
31142,0.0
37142,344.9
40142,27.9
42142,31.5
43142,648.61877
44142,0.0
45142,3622.3
46142,227.60936999999998
47142,29.30429
49142,0.0
50142,9.927629999999999
05143,0.0
06143,675.50041
08143,2180.0
09143,25.95
10143,37.2
16143,4.06
17143,52.8
18143,154.925
19143,1028.16888
22143,0.0
24143,103.611
25143,20.55
26143,158.0
28143,42.43757
31143,31.78
34143,31.0
37143,103.2
40143,0.0
43143,11.2
44143,0.0
45143,244.45
46143,2449.6
47143,31.0
49143,102.02405
50143,151.6
05144,21.76
06144,154.7
08144,266.1
09144,9.809190000000001
10144,115.21672
17144,149.6716
18144,306.086
22144,117.27
24144,105.0
26144,48.0
28144,3173.2
31144,332.5
37144,74.54961999999999
40144,16.7
42144,81.2513
43144,748.0
44144,0.0
45144,293.25
46144,141.43868
47144,32.6
50144,8.53715
05145,12.3
06145,238.52957
08145,2390.1
10145,25.51472
16145,204.9
17145,771.7332299999999
18145,4233.62
19145,6.922
24145,152.1
25145,16.4
26145,234.0
28145,895.465
31145,69.1
37145,81.15
40145,537.0460400000001
42145,0.0
43145,2126.5
44145,264.0
45145,807.0
46145,11612.3
47145,175.6
49145,180.0
06146,550.39164
08146,1131.67955
10146,172.35616000000002
16146,16.5
17146,1867.4185400000001
18146,112.0
