Codigo Municipio,Superficie Km2,Densidad Poblacion
17070,9.38,16.74
17071,17.09,85.9
17073,11.74,229.98
17074,10.88,72.89
17075,19.72,23.53
17076,8.99,18.91
17077,21.15,42.98
17078,32.78,15.31
17079,38.97,2615.65
17080,43.3,4.53
17081,9.1,46.26
17082,22.26,26.42
17083,3.38,1281.66
17084,10.8,29.07
17085,6.62,57.7
17086,57.31,58.28
17087,8.31,39.35
17088,13.64,61.95
17089,77.07,114.84
17090,14.89,49.03
17091,24.67,21.69
17092,27.93,173.36
17093,21.26,58.89
17094,12.99,115.78
17095,48.38,793.76
17096,114.51,1.83
17097,13.6,21.76
17098,17.23,27.22
17099,37.58,2.58
17100,12.47,22.77
17101,25.93,30.97
17102,67.68,10.77
17103,45.77,160.56
17105,26.14,13.35
17106,6.1,32.3
17107,43.16,8.04
17109,93.46,10.18
17110,12.3,135.93
17111,18.52,77.43
17112,45.46,5.28
17114,29.05,1249.54
17115,8.48,43.51
17116,51.83,8.22
17117,26.93,855.77
17118,13.96,1303.44
17119,8.64,12.85
17120,16.52,90.19
17121,12.43,25.99
17123,18.08,24.67
17124,25.71,97.86
17125,31.42,5.28
17126,6.22,66.4
17128,10.44,56.32
17129,8.63,21.67
17130,11.93,37.55
17132,43.78,44.43
17133,37.48,45.65
17134,18.75,16.59
17135,8.63,60.02
17136,13.5,19.56
17137,33.74,139.33
17138,9.27,118.12
17139,9.4,199.47
17140,41.77,24.18
17141,18.62,511.17
17142,38.35,100.55
17143,45.14,4.56
17144,6.29,44.83
17145,41.58,42.98
17146,27.11,157.43
17147,73.68,145.51
17148,47.56,48.0
17149,23.54,21.71
17150,13.3,156.09
17151,6.39,38.18
17152,45.97,433.35
17153,5.31,55.74
17154,35.82,4.58
17155,6.61,4875.95
17157,5.82,26.8
17158,24.38,29.2
17159,62.09,13.01
17160,15.92,1395.1
17161,33.84,43.03
17162,42.32,5.84
17163,48.93,81.99
17164,83.35,69.08
17165,6.91,123.3
17166,11.87,67.06
17167,53.72,60.5
17168,3.23,155.11
17169,18.35,196.84
17170,38.99,5.46
17171,31.99,8.35
17172,42.98,15.43
17173,17.29,14.11
17174,33.64,7.22
17175,3.56,212.08
17176,7.41,21.19
17177,8.79,82.48
17178,18.26,114.07
17180,70.67,190.45
17181,67.81,79.75
17182,1.93,195.85
17183,48.5,7.28
17184,48.6,32.61
17185,31.99,95.34
17186,4.26,1227.93
17187,11.44,75.61
17188,7.16,29.61
17189,14.65,134.68
17190,17.21,66.41
17191,8.18,28.73
17192,48.93,3.78
17193,30.05,211.28
17194,51.0,1.94
17195,16.77,27.79
17196,20.98,15.92
17197,7.86,20.36
17198,16.95,42.83
17199,66.11,181.86
17200,11.01,74.11
17201,57.71,3.08
17202,38.43,154.31
17203,4.42,51.13
17204,7.31,159.64
17205,11.02,23.41
17206,17.57,11.95
17207,90.64,34.37
17208,93.69,14.04
17209,5.43,169.06
17210,25.51,35.83
17211,9.38,126.12
17212,34.5,5.39
17213,48.37,166.9
17214,2.28,425.0
17215,6.14,525.24
17216,15.53,13.78
17217,11.36,41.46
17218,62.22,13.42
17220,50.75,21.71
17221,8.37,654.72
17222,5.67,28.57
17223,13.2,85.15
17224,64.33,6.0
17225,5.64,65.78
17226,8.78,131.44
17227,5.33,38.46
17228,16.85,23.68
17230,6.05,125.79
17232,16.75,13.73
17233,32.62,101.47
17234,10.01,24.38
17901,99.65,13.32
17902,50.22,34.01
17903,9.66,136.02
18001,27.0,9.44
18002,90.71,6.22
18003,78.58,243.42
18004,34.48,20.94
18005,8.53,47.25
18006,62.94,118.73
18007,140.05,5.61
18010,70.07,8.89
18011,16.73,328.57
18012,92.11,26.49
18013,419.6,13.51
18014,50.56,191.34
18015,22.83,20.5
18016,29.42,11.22
18017,83.36,310.58
18018,12.19,46.02
18020,92.81,6.72
18021,4.31,5658.47
18022,47.25,406.31
18023,545.39,37.19
18024,23.2,42.24
18025,16.24,19.89
18027,8.66,379.79
18028,21.65,49.15
18029,127.88,17.86
18030,69.59,10.27
18032,14.86,21.67
18033,18.03,15.86
18034,39.61,14.01
18035,47.32,31.53
18036,1.65,3189.09
18037,11.25,57.24
18038,35.82,34.28
18039,216.75,18.63
18040,26.35,14.72
18042,56.9,10.19
18043,4.66,42.92
18044,28.36,8.46
18045,131.32,9.81
18046,243.26,8.3
18047,6.49,1260.55
18048,17.92,193.75
18049,30.26,20.82
18050,49.87,40.41
18051,111.98,11.59
18053,140.56,13.3
18054,22.4,44.2
18056,427.53,9.54
18057,4.27,1807.73
18059,21.21,265.16
18061,90.33,13.77
18062,6.57,2395.89
18063,50.35,32.49
18064,56.95,7.23
18065,13.8,49.64
18066,40.48,64.85
18067,42.09,18.44
18068,79.28,26.96
18069,78.59,8.11
18070,8.37,43.25
18071,76.63,93.54
18072,46.39,17.37
18074,43.58,6.72
18076,96.44,9.9
18077,15.15,35.25
18078,74.51,12.56
18079,16.07,274.74
18082,118.29,9.36
18083,23.01,9.56
18084,11.97,500.67
18085,181.03,4.03
18086,77.05,4.96
18087,88.11,2630.52
18088,121.24,15.17
18089,324.2,56.95
18093,31.03,170.38
18094,238.95,12.16
18095,9.75,272.62
18096,32.62,11.77
18097,116.74,10.22
18098,472.86,15.3
18099,93.27,20.34
18100,39.94,263.24
18101,4.24,2858.49
18102,197.44,51.05
18103,19.01,51.24
18105,247.63,20.57
18106,9.87,61.7
18107,79.52,13.14
18108,82.75,11.53
18109,13.91,70.81
18111,3.69,1064.5
18112,14.99,9.07
18114,39.45,16.83
18115,13.12,270.58
18116,60.38,59.82
18117,52.78,10.82
18119,40.49,54.26
18120,23.76,14.18
18121,16.05,8.1
18122,447.49,45.73
18123,63.28,4.91
18124,36.88,12.91
18126,25.42,70.34
18127,4.89,4572.19
18128,7.81,53.01
18132,113.11,31.94
18133,21.47,127.99
18134,88.92,91.51
18135,253.91,21.02
18136,87.57,23.66
18137,75.17,14.99
18138,48.16,64.49
18140,103.31,566.69
18141,71.7,6.42
18143,30.93,38.73
18144,11.18,97.85
18145,6.95,2094.82
18146,324.66,3.67
18147,134.14,43.73
18148,57.47,17.61
18149,24.6,291.59
18150,89.15,100.21
18151,17.47,18.03
18152,136.9,8.39
18153,10.14,1138.46
18154,101.29,11.55
18157,13.99,108.51
18158,92.94,106.01
18159,125.84,8.76
18161,5.38,48.51
18162,26.5,64.68
18163,20.83,18.58
18164,522.69,4.26
18165,6.33,865.72
18167,21.46,108.11
18168,66.49,14.84
18170,28.55,13.45
18171,84.35,31.27
18173,34.91,357.26
18174,16.89,32.15
18175,38.3,396.21
18176,14.16,18.29
18177,34.33,15.26
18178,15.19,47.07
18179,51.43,12.33
18180,90.96,7.93
18181,55.58,4.17
18182,66.96,38.08
18183,58.57,12.04
18184,79.11,36.95
18185,42.44,15.69
18187,66.89,8.39
18188,11.16,182.62
18189,13.0,76.92
18192,70.63,29.68
18193,20.11,968.32
18194,102.12,24.64
18901,25.59,27.94
18902,25.84,35.49
18903,77.31,14.44
18904,68.53,13.89
18905,39.06,564.54
18906,89.32,12.02
18907,108.68,19.48
18908,20.18,47.72
18909,38.55,15.28
18910,38.01,23.31
18911,14.14,825.88
18912,96.61,18.03
18913,11.34,80.6
18914,5.53,372.33
18915,48.68,17.71
18916,6.47,446.99
19001,36.08,1.52
19002,51.4,1.17
19003,32.66,0.98
19004,19.5,2.92
19005,22.14,5.74
19006,53.32,20.26
19007,29.44,16.27
19008,22.91,1.96
19009,61.19,5.33
19010,16.66,0.96
19011,113.35,2.88
19013,32.25,3.97
19015,16.06,6.16
19016,23.83,2.22
19017,46.95,1.75
19018,19.26,8.15
19019,10.92,1.37
19020,21.03,2.62
19021,119.42,10.94
19022,44.9,15.46
19023,17.88,9.0
19024,13.81,945.04
19027,93.04,1.64
19031,20.41,0.39
19032,127.22,1.19
19033,25.66,2.3
19034,38.23,0.68
19036,21.36,17.32
19037,34.93,3.98
19038,63.0,0.32
19039,40.67,1.72
19040,77.75,0.71
19041,20.67,11.61
19042,21.35,1.03
19043,28.03,3.57
19044,104.28,3.79
19045,52.71,2.66
19046,19.75,1784.1
19047,29.74,2.12
19048,28.28,0.74
19049,18.77,0.69
19050,10.68,1.59
19051,35.36,1.5
19052,21.76,0.97
19053,296.41,8.32
19054,66.09,3.04
19055,22.61,2.12
19057,30.38,2.5
19058,34.91,310.63
19059,60.63,1.24
19060,91.69,1.82
19061,54.01,1.22
19064,63.52,1.2
19065,157.06,0.93
19066,15.41,3.7
19067,186.7,0.3
19070,21.38,4.58
19071,51.84,245.18
19073,11.61,1.64
19074,14.79,7.84
19075,15.95,3.82
19076,21.38,1.5
19078,33.97,1.77
19079,19.54,0.31
19080,19.09,3.46
19081,14.27,1.68
19082,17.41,8.21
19086,219.95,7.32
19087,16.4,1.22
19088,21.63,5.41
19089,16.8,1.37
19090,43.59,2.5
19091,8.32,2.52
19092,96.87,5.7
19095,12.07,0.83
19096,43.11,2.57
19097,26.04,0.46
19098,10.1,3.07
19099,232.92,1.47
19102,32.25,4.0
19103,181.43,1.58
19104,15.3,1.11
19105,45.37,83.69
19106,17.29,4.86
19107,37.91,9.52
19108,23.32,4.5
19109,36.2,0.91
19110,39.27,1.45
19111,30.09,6.68
19112,19.01,3.37
19113,39.42,15.91
19114,37.45,1.04
19115,52.27,0.55
19116,16.19,0.62
19117,15.47,163.09
19118,26.05,0.5
19119,7.25,11.86
19120,52.61,2.51
19121,44.3,6.75
19122,40.41,2.28
19123,12.88,4.19
19124,37.34,15.16
19125,25.49,2.24
19126,34.07,75.7
19127,49.36,1.92
19129,26.52,1.17
19130,235.49,369.71
19132,23.05,3.73
19133,10.24,23.34
19134,19.14,1.36
19135,19.22,6.09
19136,20.71,0.87
19138,56.49,5.17
19139,37.84,1.03
19142,32.14,11.76
19143,44.34,60.94
19145,19.89,1.91
19146,41.04,1.27
19147,19.83,2.07
19148,51.32,1.13
19150,31.76,3.31
19151,48.02,32.84
19152,70.33,11.03
19153,10.05,2.19
19154,34.09,1.79
19155,14.25,5.75
19156,38.91,35.54
19157,10.64,4.79
19159,47.32,2.39
19160,36.4,38.35
19161,30.92,8.67
19162,29.7,2.19
19163,56.98,1.14
19165,54.94,1.06
19166,24.04,7.49
19167,28.51,6.14
19168,33.18,8.74
19169,15.34,1.96
19170,153.32,1.51
19171,30.9,255.31
19172,17.39,2.82
19173,28.21,2.3
19174,10.38,9.34
19175,56.17,0.55
19176,23.77,11.36
19177,11.44,5.51
19178,27.89,1.25
19179,38.33,2.66
19181,42.99,1.26
19182,19.82,2.02
19183,43.91,1.66
19184,27.81,3.88
19185,44.0,0.77
19186,19.46,4.01
19187,8.21,7.19
19188,32.32,1.3
19189,26.34,6.61
19190,168.33,19.11
19191,21.47,0.65
19192,48.43,56.68
19193,11.17,2.51
19194,29.15,3.5
19195,28.37,1.76
19196,22.23,4.54
19197,9.03,3.43
19198,18.34,0.93
19199,30.95,0.55
19200,17.27,4.0
19201,39.62,1.59
19202,11.71,1.28
19203,29.98,1.23
19204,71.25,2.95
19208,29.41,1.5
19209,23.15,1.73
19210,32.95,0.73
19211,91.6,4.97
19212,95.7,8.77
19213,23.2,2.84
19214,59.18,1.27
19215,40.98,3.68
19216,70.76,2.19
19217,81.31,0.49
19218,13.27,3.84
19219,23.18,0.43
19220,19.42,241.35
19221,32.31,1.52
19222,55.28,1.88
19223,51.7,2.24
19224,16.72,6.22
19225,11.81,117.87
19226,28.86,1.39
19227,53.43,1.07
19228,29.15,1.2
19229,27.46,2.15
19230,14.32,64.32
19231,7.67,1.3
19232,75.18,0.82
19233,20.23,5.39
19234,20.99,2.48
19235,66.68,1.59
19237,25.9,1.81
19238,42.93,1.42
19239,29.65,4.28
19240,41.11,0.97
19241,23.84,1.43
19242,28.88,3.6
19243,51.01,0.78
19244,72.44,1.26
19245,111.32,13.74
19246,19.37,2.01
19247,36.39,3.87
19248,15.27,4.85
19249,14.71,2.65
19250,10.53,1.42
19251,48.96,1.1
19252,45.38,1.41
19254,44.82,0.96
19255,56.77,1.5
19256,29.5,1.66
19257,386.87,11.11
19258,34.83,2.5
19259,14.78,2.03
19260,24.25,1.69
19261,28.95,1.04
19262,116.28,1.26
19263,6.42,7.01
19264,60.68,0.54
19265,148.29,0.97
19266,22.84,13.05
19267,33.81,0.59
19268,40.06,1.2
19269,36.6,2.19
19270,11.62,0.86
19271,33.47,1.49
19272,46.49,2.02
19274,35.07,44.97
19277,35.8,0.5
19278,32.88,0.85
19279,4.91,95.72
19280,25.17,234.09
19281,11.17,1.79
19282,141.25,1.23
19283,50.47,0.75
19284,17.82,0.45
19285,28.18,0.82
19286,26.85,46.18
19287,82.21,2.24
19288,46.86,0.36
19289,48.59,0.56
19290,35.63,37.24
19291,161.87,8.42
19293,47.25,62.07
19294,11.84,2.53
19296,19.04,1.94
19297,9.69,4.44
19298,15.44,5.31
19299,24.02,4.16
19300,17.46,65.52
19301,23.47,1.62
19302,13.92,3.74
19303,13.83,2.82
19304,24.81,12.05
19305,70.05,2.07
19306,14.61,1.71
19307,27.3,0.88
19308,29.45,2.17
19309,29.09,0.86
19310,25.21,0.32
19311,45.21,2.03
19314,24.41,1.84
19317,99.17,1.39
19318,5.28,7.58
19319,11.21,587.96
19321,17.2,2.79
19322,17.17,1.46
19323,13.28,3.01
19324,37.07,4.86
19325,15.46,11.77
19326,17.5,264.91
19327,56.49,8.23
19329,12.46,4.98
19330,18.32,4.2
19331,31.05,140.55
19332,56.19,1.62
19333,189.14,0.55
19334,32.04,1.75
19335,20.23,3.11
19901,49.91,0.72
20001,11.18,27.91
20002,6.95,69.35
20003,6.55,121.37
20004,13.01,24.29
20005,7.68,229.43
20006,11.93,30.34
20007,9.77,45.75
20008,20.58,45.92
20009,27.17,538.5
20010,4.13,505.08
20011,27.73,75.05
20012,1.32,151.52
20013,26.93,263.94
20014,16.76,92.42
20015,58.87,28.83
20016,55.27,37.2
20017,54.71,213.07
20018,69.39,218.92
20019,29.99,465.12
20020,16.55,8.7
20021,3.43,73.76
20022,45.9,23.94
20023,2.77,215.88
20024,13.37,39.94
20025,35.07,44.2
20026,10.37,27.19
20027,43.69,86.27
20028,15.61,192.25
20029,50.32,108.13
20030,24.78,1108.43
20031,25.07,9.73
20032,39.11,293.12
20033,16.83,67.8
20034,40.28,102.56
20035,21.22,28.93
20036,28.63,588.61
20037,5.96,21.14
20038,14.88,33.74
20039,10.63,262.84
20040,39.81,511.48
20041,4.17,76.98
20042,5.04,837.3
20043,29.47,77.4
20044,2.0,242.5
20045,42.4,1484.27
20046,2.99,627.76
20047,8.94,73.6
20048,5.9,43.9
20049,11.39,527.39
20050,3.5,108.57
20051,41.84,199.98
20052,8.62,167.05
20053,8.59,705.7
20054,12.33,50.69
20055,33.03,662.03
20056,27.69,190.83
20057,8.61,29.73
20058,6.92,135.55
20059,107.32,106.49
20060,5.85,20.0
20061,9.81,621.41
20062,6.77,184.34
20063,59.49,172.99
20064,11.34,1399.21
20065,14.22,274.47
20066,32.46,17.81
20067,32.26,1215.72
20068,14.72,14.33
20069,60.89,3089.21
20070,9.22,158.46
20071,37.39,529.42
20072,22.4,276.65
20073,25.64,239.16
20074,75.95,192.02
20075,17.74,330.55
20076,5.66,1840.99
20077,7.71,878.47
20078,16.44,99.51
20079,14.35,1621.67
20080,18.42,524.86
20081,11.28,897.52
20901,25.39,78.1
20902,6.01,3143.59
20903,11.91,603.27
20904,2.7,56.67
20905,6.34,36.28
20906,2.52,70.24
20907,9.15,18.91
21001,41.46,19.63
21002,33.82,641.81
21003,170.24,4.9
21004,321.29,5.56
21005,859.21,28.6
21006,191.07,20.56
21007,184.45,44.54
21008,498.44,6.11
21009,86.95,10.93
21010,141.57,151.94
21011,144.66,30.86
21012,126.23,2.47
21013,49.31,291.87
21014,64.77,93.79
21015,108.65,6.59
21016,83.94,13.8
21017,237.83,11.62
21018,90.72,22.0
21019,46.98,15.56
21020,34.77,11.53
21021,224.92,90.32
21022,12.93,17.79
21023,286.12,8.11
21024,49.13,11.62
21025,173.06,26.78
21026,39.93,7.59
21027,13.55,3.91
21028,144.58,2.59
21029,121.61,14.26
21030,26.06,86.03
21031,177.76,7.27
21032,134.9,17.01
21033,10.92,68.77
21034,22.27,61.65
21035,328.33,39.02
21036,44.7,5.41
21037,97.7,5.29
21038,24.48,54.17
21039,26.71,12.65
21040,319.88,12.2
21041,151.63,940.04
21042,49.36,435.9
21043,24.92,90.17
21044,127.94,221.14
21045,29.22,9.17
21046,69.73,45.7
21047,39.63,54.3
21048,9.98,41.08
21049,23.31,162.08
21050,203.74,108.28
21051,61.03,4.18
21052,55.4,92.55
21053,223.59,18.6
21054,60.42,178.53
21055,49.25,243.68
21056,132.53,26.24
21057,213.47,5.38
21058,336.3,9.38
21059,19.82,14.18
21060,38.74,410.2
21061,71.95,108.88
21062,209.5,8.03
21063,56.61,67.94
21064,45.28,209.87
21065,96.33,3.94
21066,48.87,13.36
21067,26.57,18.4
21068,146.59,7.2
21069,202.92,10.02
21070,117.98,67.01
21071,14.87,15.87
21072,218.67,58.14
21073,98.31,29.61
21074,62.37,53.46
21075,34.39,11.2
21076,263.98,10.79
21077,72.19,30.52
21078,238.85,12.79
21079,340.7,2.3
21902,44.62,28.06
22001,38.19,7.1
22002,44.84,3.19
22003,52.47,3.62
22004,94.16,1.48
22006,80.97,4.15
22007,44.23,25.44
22008,9.15,20.55
22009,51.85,13.23
22011,19.28,6.12
22012,22.22,6.17
22013,20.79,14.72
22014,71.42,3.22
22015,48.04,7.01
22016,58.0,10.81
22017,83.24,14.42
22018,115.31,3.23
22019,8.94,23.27
22020,8.76,15.18
22021,201.49,11.97
22022,35.66,19.32
22023,37.56,12.09
22024,32.36,10.44
22025,32.41,44.46
22027,56.51,6.55
22028,223.06,1.78
22029,22.41,6.11
22032,64.44,1.8
22035,119.42,2.66
22036,9.71,11.74
22037,62.75,2.44
22039,63.89,16.09
22040,51.17,3.46
22041,14.49,11.18
22042,15.89,9.31
22043,39.82,2.36
22044,164.43,1.6
22045,30.42,2.33
22046,127.73,6.65
22047,4.66,70.17
22048,107.6,159.35
22049,19.59,4.65
22050,18.75,5.33
22051,87.92,1.21
22052,82.62,15.82
22053,157.14,7.39
22054,233.32,9.6
22055,49.03,6.28
22057,202.41,2.38
22058,145.03,1.75
22059,189.09,8.2
22060,78.49,20.35
22061,25.09,394.1
22062,63.19,2.79
22063,30.18,6.33
22064,36.2,4.94
22066,139.45,7.64
22067,37.29,2.41
22068,41.72,1.99
22069,128.05,4.4
22072,192.31,1.15
22074,22.86,20.08
22075,26.68,4.61
22076,133.27,2.61
22077,122.45,3.28
22078,71.56,8.37
22079,17.7,11.75
22080,60.71,5.77
22081,132.69,2.19
22082,25.43,13.57
22083,165.33,3.01
22084,31.55,25.07
22085,34.76,2.96
22086,17.31,13.86
22087,26.53,3.02
22088,15.32,10.7
22089,37.59,8.86
22090,40.64,2.9
22094,11.5,9.91
22095,26.1,3.18
22096,10.04,40.94
22099,73.01,8.89
22102,15.87,12.85
22103,50.49,15.9
22105,88.65,1.35
22106,28.76,0.73
22107,187.1,0.55
22109,170.06,2.02
22110,51.76,16.33
22111,106.25,1.49
22112,437.81,34.83
22113,218.85,2.8
22114,75.9,1.75
22115,63.77,6.16
22116,123.98,14.03
22117,299.79,11.45
22119,191.89,7.7
22122,12.45,5.46
22124,86.72,2.62
22125,161.04,331.77
22126,14.94,7.56
22127,19.17,36.67
22128,63.72,2.9
22129,118.53,2.08
22130,406.34,32.84
22131,8.9,10.56
22133,17.85,8.63
22135,36.47,5.32
22136,88.19,10.04
22137,183.7,6.51
22139,11.32,8.13
22141,27.33,4.87
22142,31.87,4.61
22143,81.75,2.72
22144,45.29,6.36
22149,74.42,4.64
22150,169.28,3.39
22151,40.25,2.31
22155,62.6,1.1
22156,28.96,14.92
22157,174.37,1.23
22158,155.02,112.0
22160,47.32,5.52
22162,20.08,7.32
22163,147.24,3.99
22164,15.89,3.65
22165,136.96,3.65
22167,27.66,24.26
22168,14.4,1.94
22170,95.9,8.85
22172,156.7,4.42
22173,217.87,1.17
22174,116.14,4.96
22175,114.88,1.97
22176,16.2,13.83
22177,30.05,3.56
22178,29.37,4.39
22181,25.15,3.82
22182,93.36,2.93
22184,33.02,6.03
22186,14.75,15.86
22187,29.39,13.3
22188,48.45,1.98
22189,99.86,2.12
22190,61.84,2.7
22193,9.29,35.09
22195,9.67,30.09
22197,64.24,8.17
22199,586.82,15.94
22200,73.36,4.12
22201,20.74,14.9
22202,12.93,14.93
22203,28.33,3.78
22204,162.14,9.37
22205,71.9,7.93
22206,32.22,6.8
22207,55.53,2.67
22208,28.08,8.73
22209,26.96,7.16
22212,23.34,3.21
22213,275.57,15.14
22214,47.42,3.14
22215,69.4,2.22
22217,104.69,4.69
22218,20.53,2.19
22220,30.84,5.25
22221,5.35,22.99
22222,48.98,14.5
22223,44.09,2.11
22225,110.87,31.11
22226,90.65,10.35
22227,89.51,2.5
22228,6.54,122.32
22229,58.97,2.14
22230,185.21,1.61
22232,40.39,2.7
22233,32.06,2.96
22234,56.48,22.65
22235,17.63,5.16
22236,13.94,18.01
22239,15.42,6.49
22242,33.2,1.96
22243,45.48,1.41
22244,32.76,1.4
22245,16.54,29.02
22246,63.75,1.16
22247,108.48,0.38
22248,13.76,8.87
22249,7.05,24.26
22250,58.19,9.0
22251,146.37,2.49
22252,90.88,1.67
22253,30.23,1.98
22254,92.55,20.1
22901,234.43,3.49
22902,48.13,5.22
22903,106.49,7.47
22904,165.54,5.45
22905,110.08,3.16
22906,27.16,7.51
22907,284.77,8.12
22908,57.48,4.18
22909,10.08,39.58
23001,38.83,25.55
23002,261.36,82.73
23003,236.84,44.06
23004,120.28,4.05
23005,964.97,37.53
23006,158.45,34.4
23007,42.56,83.29
23008,65.98,25.89
23009,192.77,81.77
23010,117.14,149.38
23011,392.27,6.62
23012,159.37,32.1
23014,42.79,70.06
23015,49.44,31.19
23016,44.46,9.96
23017,187.03,9.55
23018,139.88,19.03
23019,116.69,14.94
23020,14.36,126.88
23021,58.61,10.37
23024,201.37,74.73
23025,157.36,20.76
23026,102.55,39.19
23027,46.63,16.62
23028,305.4,23.73
23029,235.99,3.89
23030,38.78,35.89
23031,13.75,68.36
23032,25.49,23.89
23033,40.34,39.64
23034,54.04,55.72
23035,35.09,37.42
23037,63.58,9.33
23038,38.43,132.24
23039,96.21,28.21
23040,44.75,36.92
23041,38.76,15.51
23042,40.04,8.89
23043,117.58,5.11
23044,250.29,22.7
23045,138.43,17.88
23046,56.0,50.14
23047,123.97,15.26
23048,86.54,10.48
23049,73.24,27.48
23050,424.23,263.85
23051,8.99,367.3
23052,48.04,26.0
23053,148.78,77.85
23054,41.76,11.18
23055,196.7,287.37
23056,67.91,53.6
23057,24.33,34.11
23058,97.7,115.81
23059,178.12,37.76
23060,261.1,92.96
23061,62.34,159.98
23062,211.99,7.71
23063,175.91,25.43
23064,49.85,37.79
23065,126.21,13.95
23066,147.36,36.14
23067,79.95,35.76
23069,175.57,34.83
23070,138.61,33.95
23071,38.84,55.77
23072,97.45,23.09
23073,328.35,15.72
23074,46.89,74.98
23075,111.94,34.55
23076,145.48,6.1
23077,47.54,14.09
23079,372.89,11.99
23080,73.48,28.82
23081,224.87,7.88
23082,177.85,12.42
23084,55.31,19.44
23085,61.43,39.43
23086,182.16,77.18
23087,157.78,85.85
23088,90.94,79.11
23090,80.04,16.87
23091,57.89,13.13
23092,403.92,84.69
23093,183.8,19.85
23094,273.38,16.01
23095,239.55,44.02
23096,209.26,14.46
23097,177.81,44.81
23098,17.47,54.72
23099,88.61,68.91
23101,78.5,4.99
23901,40.5,32.59
23902,118.8,22.36
23903,72.68,59.31
23904,682.34,4.15
23905,57.31,39.14
24001,50.18,3.69
24002,15.33,18.46
24003,52.31,11.36
24004,141.99,4.2
24005,54.7,6.42
24006,48.65,11.55
24007,39.99,19.7
24008,46.78,225.59
24009,51.04,5.62
24010,19.71,510.81
24011,57.63,2.9
24012,94.29,3.27
24014,63.42,133.32
24015,74.07,32.75
24016,172.9,2.68
24017,35.09,15.42
24018,34.24,5.2
24019,27.89,12.44
24020,291.89,1.52
24021,180.62,10.07
24022,36.38,8.41
24023,98.13,3.12
24024,98.34,7.37
24025,157.72,1.86
24026,71.77,15.51
24027,19.11,69.65
24028,24.77,16.51
24029,170.45,4.29
24030,32.66,149.66
24031,56.03,3.87
24032,20.88,5.41
24033,13.97,15.1
24034,29.13,140.92
24036,139.62,1.83
24037,154.09,2.17
24038,32.43,104.93
24039,41.85,54.15
24040,65.98,6.85
24041,35.0,14.6
24042,25.9,2.51
24043,115.87,0.93
24044,23.51,6.34
24046,88.3,10.65
24047,194.49,3.7
24049,59.6,26.93
24050,23.5,4.72
24051,112.34,3.58
24052,89.75,1.57
24053,21.24,19.92
24054,26.04,16.94
24055,73.94,9.97
24056,97.61,31.12
24057,36.81,38.88
24058,31.8,6.07
24059,78.27,11.01
24060,153.12,3.41
24061,109.7,18.75
24062,12.48,10.66
24063,86.82,4.48
24064,53.41,33.63
24065,100.38,25.86
24066,56.22,7.84
24067,195.01,3.39
24068,105.02,4.28
24069,17.14,1.93
24070,54.47,79.79
24071,69.26,14.93
24073,15.14,31.57
24074,32.13,2.52
24076,125.27,12.68
24077,27.32,9.33
24078,23.36,14.98
24079,205.86,4.49
24080,25.37,8.08
24081,24.68,5.15
24082,4.58,213.32
24083,206.11,5.38
24084,44.23,3.39
24086,51.47,5.25
24087,38.41,16.48
24088,71.8,14.72
24089,39.03,3127.11
24090,164.91,2.29
24091,132.31,4.26
24092,59.88,13.48
24093,72.64,4.93
24094,35.36,48.3
24095,14.48,22.51
24096,33.57,3.37
24097,46.44,4.93
24098,73.45,17.4
24099,53.58,3.12
24100,79.63,11.19
24101,202.18,1.82
24102,72.14,8.66
24103,97.74,2.79
24104,32.49,8.03
24105,21.78,85.26
24106,71.78,3.22
24107,61.82,3.75
24108,20.42,18.27
24109,181.41,5.03
24110,190.17,6.54
24112,117.54,2.29
24113,20.17,19.24
24114,157.64,19.41
24115,283.17,225.12
24116,164.06,2.58
24117,36.23,11.15
24118,22.94,4.32
24119,33.69,22.38
24120,48.98,6.88
24121,171.4,3.92
24122,59.18,24.3
24123,155.71,4.61
24124,23.36,15.24
24125,88.52,4.64
24127,11.35,23.88
24129,26.2,5.0
24130,97.63,4.82
24131,35.4,20.0
24132,235.93,2.61
24133,72.19,5.35
24134,85.22,43.58
24136,54.46,9.4
24137,24.94,44.43
24139,123.64,19.74
24141,15.84,6.31
24142,64.84,465.14
24143,31.0,17.29
24144,24.56,26.79
24145,211.05,2.99
24146,32.24,7.82
24148,48.39,36.78
24149,24.69,7.01
24150,23.51,9.78
24151,91.95,5.2
24152,179.1,2.89
24153,40.02,6.55
24154,62.34,16.51
24155,12.75,36.71
24156,92.22,2.35
24157,20.08,154.83
24158,45.58,7.28
24159,45.61,40.52
24160,118.8,6.13
24161,39.69,8.64
24162,30.27,68.68
24163,36.35,142.23
24164,147.91,2.48
24165,40.94,7.13
24166,23.58,64.38
24167,69.19,11.13
24168,21.11,24.06
24169,103.53,29.14
24170,119.29,17.43
24171,69.69,4.82
24172,301.38,1.39
24173,31.99,31.35
24174,32.84,14.62
24175,102.48,21.55
24176,24.17,12.83
24177,143.47,3.59
24178,13.4,5.22
24179,56.81,5.44
24180,142.54,8.47
24181,99.63,15.81
24182,60.23,7.22
24183,160.78,5.2
24184,61.73,3.16
24185,49.49,10.02
24187,68.01,13.76
24188,58.5,88.19
24189,63.63,116.96
24190,35.9,4.23
24191,23.36,5.27
24193,44.29,9.35
24194,34.89,7.51
24196,132.01,15.19
24197,20.8,39.62
24198,69.31,8.34
24199,72.95,5.84
