Codigo Municipio,Nº viviendas
46153,372.0
46151,476.0
46156,1413.0
43073,101.0
43074,1110.0
17095,23530.0
07028,696.0
46157,1519.0
12074,572.0
07029,2819.0
17096,176.0
07030,1472.0
08109,239.0
07031,19969.0
46150,1314.0
22149,294.0
32041,836.0
50142,49.0
32042,1686.0
06072,1468.0
18121,195.0
31157,2525.0
28075,3563.0
26089,77650.0
10109,1920.0
48903,1099.0
18122,10877.0
34903,296.0
34096,58.0
45085,1296.0
47078,117.0
50143,506.0
50144,51.0
31158,181.0
23056,2037.0
22150,431.0
41054,595.0
41055,9008.0
19160,889.0
30024,36985.0
03084,523.0
46148,922.0
30025,3318.0
46149,616.0
40113,418.0
49098,218.0
49099,142.0
10110,2158.0
05112,284.0
22151,83.0
44138,227.0
42106,19.0
27027,1471.0
15042,1479.0
28076,787.0
28901,1930.0
49100,712.0
04059,1647.0
04060,516.0
04061,589.0
14038,19898.0
50146,199.0
12072,1392.0
21046,1067.0
50147,654.0
13051,345.0
24090,519.0
45086,727.0
12073,385.0
49101,190.0
39039,582.0
50148,319.0
50149,53.0
27028,59623.0
18123,335.0
41056,2093.0
18124,654.0
31159,868.0
37173,1672.0
26091,164.0
50150,648.0
50151,739.0
19161,299.0
22905,249.0
23057,521.0
14039,2029.0
31160,105.0
24091,501.0
19162,193.0
31248,218.0
19163,163.0
04062,2995.0
17102,615.0
17103,3864.0
46158,1253.0
32043,2929.0
37175,305.0
29066,249.0
37174,1110.0
28078,78.0
49102,226.0
40115,196.0
17097,145.0
28079,1530957.0
49103,366.0
45087,5383.0
10111,1940.0
05114,1025.0
09196,131.0
10112,1611.0
09197,151.0
02045,2434.0
37176,142.0
10113,2089.0
41057,308.0
50152,1265.0
05115,2144.0
06075,599.0
50153,729.0
45088,2243.0
42107,222.0
24093,540.0
34098,724.0
06076,683.0
09198,150.0
49104,538.0
02046,934.0
17098,254.0
25133,622.0
44142,78.0
37177,315.0
50154,136.0
49105,127.0
41058,9774.0
41059,18722.0
28080,24645.0
10114,593.0
16121,298.0
19165,99.0
42108,40.0
29067,254658.0
19166,242.0
13052,5091.0
19167,202.0
18126,775.0
50155,158.0
06077,393.0
25130,246.0
50156,222.0
08110,10184.0
08111,98.0
48058,537.0
50160,1814.0
50157,362.0
37178,167.0
10115,2677.0
05116,156.0
06078,463.0
10116,2541.0
15043,4807.0
45089,1369.0
50159,577.0
49107,181.0
05117,163.0
09199,127.0
09200,170.0
09201,105.0
07033,23766.0
37179,219.0
05118,150.0
23058,5595.0
06079,401.0
50161,162.0
09202,34.0
07034,636.0
19168,434.0
49108,668.0
49109,479.0
29068,13058.0
46159,14530.0
05119,116.0
26092,98.0
08112,8770.0
34099,46.0
08113,39605.0
26093,79.0
24094,1428.0
24095,311.0
19169,103.0
34100,106.0
46160,1555.0
49110,562.0
49112,263.0
49111,165.0
13053,9714.0
26094,109.0
28082,5533.0
32044,808.0
45090,401.0
44143,1203.0
21047,1142.0
47080,55.0
37180,93.0
48059,249.0
31161,242.0
15044,1142.0
07032,13613.0
45091,429.0
50162,202.0
18127,9390.0
19170,779.0
24096,142.0
31162,74.0
40903,172.0
40118,113.0
29069,86700.0
43076,507.0
10117,213.0
18128,225.0
19171,3415.0
41060,8815.0
31163,1540.0
34101,74.0
43075,135.0
08242,198.0
04063,966.0
50163,2340.0
07035,1250.0
16122,248.0
36026,12125.0
39040,2805.0
41061,1226.0
46161,1167.0
21048,352.0
45092,273.0
48060,2304.0
05120,55.0
23059,3407.0
50902,74.0
07036,12623.0
45093,217.0
37181,350.0
05121,285.0
41062,1039.0
37183,345.0
44144,359.0
40119,216.0
40120,192.0
40121,435.0
37182,95.0
05122,265.0
08114,10715.0
08115,2182.0
23060,12466.0
40122,1519.0
48061,393.0
47081,41.0
43077,439.0
44145,983.0
17100,138.0
45094,448.0
43078,525.0
16123,160.0
02047,284.0
19172,150.0
32045,2253.0
08116,314.0
08117,1330.0
43079,442.0
08118,10366.0
43080,160.0
43081,446.0
08119,4424.0
43082,383.0
46162,900.0
25131,289.0
46163,1226.0
46164,8049.0
46165,4420.0
17101,446.0
25132,133.0
37184,414.0
10118,314.0
40124,172.0
37186,103.0
44146,180.0
12075,208.0
45095,742.0
40123,428.0
24097,209.0
08120,3333.0
42110,123.0
24098,1217.0
42111,351.0
24099,323.0
38025,3843.0
47082,692.0
08121,54310.0
19173,193.0
12076,259.0
49113,140.0
47083,77.0
37187,392.0
49114,43.0
40125,106.0
19174,203.0
26095,200.0
37188,200.0
49115,278.0
47084,1098.0
44147,446.0
45096,783.0
19175,133.0
15045,1763.0
34102,146.0
30026,29137.0
39041,1068.0
19176,424.0
34103,101.0
09206,88.0
36027,2243.0
09208,276.0
28083,5222.0
06080,1170.0
50164,320.0
05123,128.0
06081,924.0
09209,8428.0
47086,2761.0
47085,10784.0
42113,932.0
11023,5682.0
05124,374.0
39042,3333.0
08122,1935.0
19177,232.0
26096,288.0
47087,307.0
19178,105.0
27029,1055.0
36028,2142.0
45097,873.0
28084,8502.0
47088,165.0
47089,220.0
09211,1298.0
49116,350.0
34104,228.0
46166,5398.0
31164,513.0
15046,5950.0
52001,26233.0
32046,1276.0
40126,140.0
40127,85.0
37189,114.0
13054,3173.0
19179,282.0
10119,755.0
25134,528.0
45098,1871.0
20901,924.0
48062,207.0
31165,2298.0
31166,254.0
48063,263.0
31167,676.0
34106,147.0
06082,252.0
05125,90.0
23061,4702.0
45099,3789.0
48064,283.0
50165,1257.0
17099,88.0
32047,2012.0
07037,5481.0
06083,28985.0
09213,968.0
09214,1334.0
09906,1221.0
09215,879.0
09216,1067.0
09217,731.0
39043,1513.0
10120,271.0
16124,1442.0
05126,148.0
45100,268.0
15047,1466.0
50166,290.0
13055,742.0
31168,159.0
50167,171.0
44148,107.0
32048,929.0
10121,5247.0
50168,46.0
49117,440.0
34107,75.0
50169,352.0
19181,161.0
39044,4125.0
39045,224.0
33037,23650.0
17105,220.0
19182,77.0
37190,284.0
07902,913.0
45101,2656.0
40128,190.0
13056,7573.0
05127,1162.0
29070,50806.0
43083,99.0
31169,1620.0
09218,349.0
37191,130.0
19184,155.0
10122,203.0
46167,551.0
03086,124.0
49118,158.0
19183,214.0
21049,2277.0
02048,1147.0
16125,1400.0
05128,424.0
15048,5667.0
42115,158.0
42116,102.0
19185,189.0
16126,917.0
10123,716.0
19186,142.0
28085,4816.0
31170,59.0
25135,576.0
19187,124.0
46168,4710.0
44149,168.0
31171,607.0
37192,273.0
09219,20879.0
37193,566.0
06084,927.0
09220,164.0
43084,492.0
44150,83.0
05129,181.0
05130,174.0
05131,231.0
46169,21169.0
36029,9672.0
45102,2158.0
19188,171.0
18132,2733.0
29071,519.0
09221,410.0
15049,890.0
35012,14013.0
37194,301.0
46170,2821.0
21050,8068.0
10124,640.0
45103,544.0
19189,173.0
08138,3452.0
04064,8536.0
47090,1857.0
04903,2635.0
49119,171.0
28086,3491.0
43085,238.0
41063,1363.0
49120,158.0
19190,2831.0
30027,31408.0
24100,642.0
02049,1256.0
37195,77.0
44151,355.0
42117,245.0
28087,2871.0
08123,11428.0
39046,1054.0
25137,6577.0
17106,137.0
08124,22442.0
29072,2555.0
17107,453.0
25136,46.0
18133,1392.0
05132,1116.0
42118,43.0
49121,433.0
18134,7416.0
19191,39.0
09223,72.0
09224,176.0
47091,89.0
46171,10992.0
09225,121.0
12077,11899.0
29073,1283.0
36030,2678.0
36031,673.0
19192,1637.0
27030,2727.0
50170,233.0
22155,49.0
06085,2421.0
50171,148.0
49122,568.0
15050,1108.0
22156,179.0
37196,117.0
27031,13261.0
44152,128.0
03088,4914.0
08128,517.0
08127,1621.0
37197,92.0
37198,257.0
03089,6767.0
50172,227.0
44153,1623.0
16128,67.0
31172,280.0
10125,789.0
44154,270.0
37199,225.0
05133,110.0
17109,461.0
44155,1072.0
14040,2067.0
16129,199.0
16130,660.0
02050,112.0
49123,473.0
12078,548.0
10126,1694.0
12079,1251.0
22157,233.0
19193,62.0
46173,920.0
43086,4003.0
43088,1378.0
08125,15910.0
08130,69.0
31173,534.0
16131,154.0
42119,371.0
44156,108.0
47092,113.0
02051,1235.0
45104,507.0
32049,947.0
18135,2602.0
10127,3300.0
29074,960.0
18136,1732.0
37200,176.0
40129,174.0
28088,411.0
40130,186.0
42120,604.0
25139,651.0
41064,3724.0
14041,1897.0
47093,803.0
37201,304.0
06086,1082.0
42121,112.0
50173,229.0
44157,161.0
32050,2404.0
27032,2979.0
40131,133.0
37202,556.0
09226,71.0
06087,1932.0
37203,161.0
46174,717.0
45105,470.0
03903,3287.0
08131,586.0
25140,966.0
43089,302.0
25138,397.0
08126,4731.0
13057,1178.0
06088,8190.0
14042,11137.0
18137,881.0
46175,331.0
23062,1082.0
08132,250.0
08133,103.0
43090,1540.0
08135,3592.0
25142,307.0
25141,173.0
50174,149.0
09227,166.0
25143,62.0
08136,6645.0
14043,4926.0
43091,173.0
17110,724.0
43092,14057.0
46176,1584.0
08137,261.0
46172,6972.0
07038,1620.0
14044,977.0
22158,8612.0
34108,510.0
45106,5420.0
44158,1934.0
43093,3211.0
43094,1517.0
09228,201.0
13058,3436.0
40132,160.0
47094,134.0
49124,173.0
18138,1315.0
10128,4560.0
28089,1779.0
47095,27.0
05134,64.0
49126,225.0
49125,1050.0
47096,121.0
49128,424.0
49129,700.0
49130,185.0
49127,1609.0
49131,201.0
28090,6045.0
36032,1677.0
37204,312.0
50175,1120.0
50176,290.0
28091,3394.0
30028,5841.0
19194,215.0
34109,59.0
10129,300.0
33038,1714.0
01039,183.0
18909,565.0
43095,1465.0
12080,2257.0
19195,81.0
31174,82.0
43096,162.0
06089,407.0
49132,235.0
49133,316.0
50177,386.0
48066,283.0
14045,1976.0
37205,246.0
37206,104.0
37207,317.0
42123,250.0
41065,14389.0
37208,87.0
50178,395.0
36033,5260.0
44159,95.0
44160,638.0
28092,79592.0
16132,58.0
16133,3229.0
47097,303.0
16134,3345.0
02052,329.0
18140,35761.0
16135,441.0
35013,4498.0
50179,308.0
37209,406.0
40134,755.0
50180,184.0
47098,436.0
34110,109.0
47099,135.0
19196,119.0
50181,705.0
50182,3305.0
49134,307.0
49135,769.0
31175,118.0
49136,324.0
15051,3272.0
32051,1474.0
30029,7523.0
48068,1609.0
50183,348.0
02053,2483.0
48069,7492.0
44161,626.0
26098,271.0
48007,304.0
08129,314.0
05135,578.0
05136,208.0
05138,333.0
05139,68.0
05140,64.0
40135,320.0
05141,80.0
05142,113.0
05143,203.0
40136,208.0
08139,238.0
27033,530.0
31176,1760.0
30030,207571.0
50184,155.0
24101,737.0
47100,154.0
42124,71.0
42125,72.0
31177,258.0
50185,244.0
26099,1461.0
31178,397.0
31179,390.0
03091,518.0
07039,4234.0
26100,145.0
03092,4937.0
26101,71.0
15053,5662.0
33039,1479.0
18141,570.0
48908,166.0
31180,211.0
46177,3175.0
48071,3486.0
20057,137.0
20056,2697.0
03090,11529.0
15052,2951.0
48067,610.0
48909,139.0
04065,463.0
42127,98.0
26102,4780.0
26103,913.0
25145,119.0
45107,2498.0
46178,6703.0
16137,175.0
15054,20060.0
05144,178.0
05145,96.0
42128,72.0
37211,210.0
05149,110.0
05147,172.0
05148,189.0
25025,3734.0
33040,3322.0
05152,486.0
37213,131.0
37214,184.0
40138,1813.0
45108,649.0
09229,234.0
06090,641.0
37215,185.0
05153,258.0
47101,1495.0
21051,243.0
37212,266.0
05151,228.0
28093,2297.0
10130,1288.0
05154,94.0
05155,120.0
40139,541.0
45109,3189.0
05156,779.0
12081,1374.0
26104,47.0
22160,196.0
05157,663.0
28094,1184.0
28095,1403.0
45110,2064.0
28096,12065.0
42129,855.0
37216,267.0
40140,225.0
40141,669.0
05158,859.0
37217,89.0
10131,8593.0
45111,112.0
45112,2041.0
05159,360.0
05160,527.0
05161,1646.0
05162,225.0
13059,303.0
45113,2544.0
05163,4316.0
10132,404.0
06091,2952.0
37218,145.0
45114,921.0
05164,96.0
08140,3047.0
50186,47.0
40142,123.0
40143,218.0
40144,84.0
01041,173.0
05165,601.0
37219,248.0
28097,323.0
05166,664.0
46179,1944.0
26105,1645.0
05167,579.0
08141,3299.0
09230,41.0
13060,354.0
19197,42.0
02054,306.0
41066,1025.0
40145,990.0
40904,359.0
40146,531.0
23063,2827.0
10133,999.0
05168,5094.0
28099,1736.0
31181,223.0
37221,589.0
17111,753.0
05169,480.0
05170,185.0
25146,214.0
10134,504.0
33041,4589.0
27034,1092.0
49137,118.0
31182,45.0
09231,102.0
15055,2658.0
19198,63.0
15056,3880.0
37222,89.0
27035,192.0
09232,237.0
05171,137.0
42130,56.0
29075,16394.0
02055,1360.0
21052,2929.0
26106,70.0
18903,1284.0
36034,2553.0
21053,1908.0
40148,266.0
26107,193.0
36035,11007.0
18143,801.0
50187,98.0
05172,167.0
04066,13304.0
18144,587.0
31088,3388.0
23064,1166.0
45115,1794.0
24102,441.0
45116,749.0
27037,652.0
34112,53.0
06092,542.0
32052,2598.0
44163,162.0
44164,87.0
44165,331.0
15057,8303.0
39047,11890.0
42131,70.0
45117,1062.0
50188,68.0
50189,832.0
33042,2772.0
08142,106.0
43097,257.0
22162,86.0
50190,706.0
03093,13211.0
46180,484.0
45118,1851.0
42132,171.0
50191,391.0
03094,8771.0
22163,313.0
14046,2688.0
47102,232.0
50192,255.0
28100,3941.0
50193,541.0
12082,8858.0
43098,322.0
45119,2562.0
45120,255.0
10135,1288.0
31183,641.0
14047,1035.0
44167,252.0
45121,7154.0
19199,91.0
31185,365.0
26109,135.0
31184,35.0
26108,344.0
25148,121.0
08143,1630.0
31186,207.0
44168,229.0
24103,367.0
17112,290.0
18145,6616.0
04067,709.0
36036,1654.0
20063,3874.0
32053,1444.0
31187,68.0
26110,247.0
29076,1661.0
30031,260.0
44169,559.0
05173,158.0
01042,528.0
20058,440.0
31188,147.0
31189,862.0
44171,499.0
34113,33.0
15058,18651.0
31190,30.0
08145,1701.0
08146,917.0
08147,10312.0
25149,1162.0
45122,3510.0
44172,697.0
25150,126.0
31191,2174.0
25151,487.0
46181,19035.0
06093,3492.0
06094,938.0
10136,381.0
35014,11253.0
19200,194.0
41067,4054.0
47103,244.0
16139,534.0
08148,1967.0
06095,5736.0
26111,380.0
46183,4014.0
31194,257.0
19201,87.0
19202,44.0
16140,97.0
28101,284.0
16141,254.0
16142,182.0
16143,54.0
09235,247.0
47104,2165.0
37223,144.0
49138,272.0
09236,40.0
47105,148.0
34114,279.0
47106,72.0
44173,153.0
46182,2382.0
12083,105.0
40149,657.0
31192,141.0
08149,605.0
17114,16757.0
25152,139.0
04068,214.0
04069,3487.0
08144,505.0
42134,2237.0
22164,56.0
11024,4162.0
50194,209.0
24104,354.0
25153,150.0
25154,181.0
42135,148.0
12084,13237.0
03095,3417.0
48073,4036.0
03096,4241.0
33043,630.0
45123,2341.0
46184,18036.0
22165,377.0
02056,1365.0
24105,1030.0
09238,1255.0
20059,5208.0
09239,60.0
03097,1649.0
37224,170.0
31195,147.0
09241,127.0
31196,29.0
05174,85.0
50195,69.0
18146,862.0
23065,1360.0
15059,7043.0
19203,143.0
17115,162.0
20076,4318.0
19204,370.0
40150,202.0
06096,411.0
06097,2115.0
20905,94.0
50196,145.0
50197,124.0
20060,57.0
25155,749.0
45124,1592.0
18147,3311.0
04070,1359.0
03099,69486.0
44174,475.0
20061,2535.0
08150,173.0
31197,64.0
08151,241.0
31906,1494.0
20062,598.0
31198,33.0
45125,2029.0
12085,20776.0
15060,3606.0
38026,17001.0
31199,141.0
48075,1501.0
08152,106.0
31211,19.0
44175,128.0
08153,358.0
26112,291.0
40151,63.0
40901,374.0
15061,5353.0
48083,3836.0
28102,994.0
03098,656.0
25156,675.0
16145,669.0
50198,63.0
24106,332.0
50199,372.0
05175,147.0
17116,333.0
34116,75.0
34901,1003.0
02057,1820.0
22167,297.0
25157,210.0
41068,8120.0
31200,517.0
45126,441.0
49139,221.0
40152,845.0
18148,721.0
46185,269.0
18149,3509.0
48072,806.0
32054,67073.0
27038,678.0
27039,2585.0
15062,3824.0
33044,123686.0
01043,1608.0
15063,2043.0
08154,362.0
15064,1166.0
32055,1441.0
05176,323.0
09242,101.0
09243,96.0
32056,1565.0
15065,4608.0
09244,96.0
18150,4958.0
04071,353.0
46186,11399.0
35015,10135.0
40154,31.0
05177,172.0
37225,89.0
49141,293.0
24107,331.0
16146,93.0
16147,106.0
05178,272.0
09246,641.0
24108,502.0
09247,42.0
49143,424.0
37226,142.0
49142,213.0
24109,910.0
41069,13973.0
37228,277.0
08155,4238.0
17117,17055.0
17118,11994.0
12087,69.0
27040,2580.0
25158,897.0
17119,71.0
17121,226.0
17120,794.0
08156,5797.0
47109,204.0
40155,2389.0
09248,104.0
09249,86.0
34120,44573.0
37229,136.0
14048,824.0
34121,261.0
43100,1786.0
08157,4794.0
07040,182186.0
08905,1287.0
46187,1332.0
43099,307.0
21054,4690.0
14049,9444.0
19208,278.0
35016,182890.0
46188,511.0
22168,51.0
17123,183.0
44176,196.0
46189,360.0
16148,657.0
41070,3049.0
06098,322.0
45127,890.0
16149,231.0
10137,349.0
21055,4103.0
17124,4058.0
18151,320.0
09250,406.0
31201,90177.0
09251,384.0
44177,195.0
50200,461.0
22170,1894.0
45128,1599.0
27041,1675.0
05179,234.0
08158,1828.0
16150,269.0
28104,7244.0
50201,366.0
50202,289.0
37230,197.0
37231,301.0
32057,800.0
41071,3308.0
27042,1093.0
37232,347.0
34122,65.0
24110,1057.0
27043,728.0
29077,241.0
03100,785.0
09253,84.0
17125,203.0
19209,63.0
16151,69.0
45129,234.0
34123,1414.0
19210,104.0
19211,1498.0
08159,7549.0
28106,47093.0
17126,240.0
16152,90.0
06099,729.0
05180,76.0
44178,208.0
33045,3888.0
47110,343.0
45130,585.0
04072,559.0
09255,98.0
20064,7519.0
10138,594.0
05181,192.0
38027,3635.0
43101,253.0
37233,67.0
27044,1612.0
19212,1180.0
50203,552.0
46190,34116.0
11025,2624.0
21056,1687.0
02058,698.0
04073,805.0
28107,472.0
17128,280.0
43102,258.0
12088,181.0
21057,707.0
34124,80.0
37234,386.0
36037,1406.0
26113,55.0
23066,2938.0
04074,1927.0
16153,782.0
27045,664.0
47111,779.0
47112,1699.0
46191,2418.0
49145,436.0
40156,479.0
37235,197.0
34125,112.0
19213,114.0
03101,6407.0
41072,2232.0
17129,73.0
28108,3039.0
14050,1527.0
05182,1667.0
18152,722.0
13061,4232.0
14051,1112.0
50204,1712.0
16154,3351.0
05183,147.0
09256,501.0
34126,216.0
09259,180.0
09257,64.0
09258,188.0
47113,153.0
50205,91.0
37236,159.0
37237,357.0
37238,120.0
26114,122.0
10139,137.0
37239,210.0
41073,1378.0
23067,1868.0
03102,6127.0
49146,258.0
05184,779.0
37240,808.0
45131,646.0
37241,117.0
37242,97.0
28109,2975.0
40157,93.0
49147,245.0
49148,129.0
18153,4519.0
39048,900.0
03103,349.0
25164,228.0
12089,16802.0
37243,92.0
37244,226.0
01044,315.0
47114,3061.0
41074,1798.0
47115,224.0
22172,290.0
05185,209.0
19214,119.0
06100,1185.0
19215,381.0
33046,538.0
33047,1348.0
37245,447.0
37246,4109.0
09261,535.0
37247,145.0
44179,415.0
14052,6263.0
39049,224.0
22173,423.0
02060,911.0
02059,283.0
49149,408.0
45132,1501.0
49150,219.0
17130,255.0
44180,120.0
08160,240.0
43103,502.0
09262,138.0
16155,412.0
17132,722.0
10140,1081.0
10141,519.0
06101,450.0
16156,310.0
44181,83.0
37248,160.0
37249,61.0
19216,276.0
34127,124.0
28110,1579.0
44182,241.0
10142,826.0
22174,461.0
22175,375.0
31202,2711.0
22176,106.0
19217,120.0
25165,339.0
24112,538.0
22177,129.0
49151,615.0
50206,344.0
32058,4166.0
43104,1729.0
37250,391.0
49152,508.0
29079,2168.0
49153,221.0
34904,430.0
37251,167.0
40158,40.0
32059,1818.0
22178,104.0
39050,355.0
10143,178.0
10144,691.0
33048,145.0
39051,72.0
47116,367.0
16157,353.0
31203,41.0
32060,905.0
07041,1553.0
03104,16439.0
46192,651.0
02061,593.0
18154,1060.0
28111,752.0
49154,241.0
46193,5050.0
46194,10594.0
16158,720.0
13062,462.0
13063,2676.0
05186,1952.0
49155,112.0
05187,2802.0
31204,67.0
10145,284.0
50207,103.0
39052,11817.0
08161,10124.0
09265,61.0
03902,22660.0
41075,5984.0
46195,3280.0
43105,182.0
33049,4779.0
50208,1266.0
12090,263.0
38901,1195.0
18910,753.0
16159,260.0
40159,155.0
40160,173.0
16160,195.0
09266,126.0
08163,16355.0
09267,121.0
37252,215.0
43106,592.0
25166,154.0
46196,126.0
19218,85.0
09268,158.0
09269,78.0
19219,61.0
49156,249.0
42139,29.0
28112,287.0
09270,162.0
26115,27.0
37253,139.0
49157,184.0
34129,233.0
15066,2794.0
10146,1123.0
25167,133.0
18157,842.0
18158,6183.0
03105,4338.0
50209,2121.0
50210,72.0
28113,19695.0
34130,241.0
47117,231.0
18159,735.0
47118,136.0
47119,152.0
49158,179.0
32061,910.0
28114,236.0
10147,1829.0
19220,2369.0
19221,156.0
16161,119.0
43107,314.0
22181,43.0
44183,150.0
37254,167.0
31205,384.0
29080,3702.0
37255,51.0
43108,1356.0
08164,753.0
22182,229.0
03106,575.0
17133,931.0
17134,609.0
25911,330.0
10148,22418.0
50211,270.0
10149,516.0
50212,61.0
50213,222.0
48077,2767.0
30032,2294.0
44184,95.0
25168,263.0
12093,583.0
25169,284.0
08165,1104.0
46199,7963.0
08166,1100.0
43109,1283.0
43110,260.0
43111,1636.0
25171,2187.0
46202,11042.0
46200,1399.0
46203,2276.0
12094,771.0
07044,6017.0
34131,53.0
34132,160.0
34133,78.0
24113,317.0
49160,60.0
49159,272.0
13064,1263.0
03901,2874.0
19222,220.0
44185,179.0
43112,413.0
32063,2418.0
27047,1237.0
15067,5499.0
36041,9380.0
27046,1046.0
24114,3322.0
39053,310.0
45133,1949.0
39054,2926.0
34134,62.0
22184,146.0
18161,165.0
08167,3212.0
46197,1374.0
07042,12301.0
47121,499.0
03107,2785.0
18162,1345.0
34135,584.0
50214,89.0
24115,37692.0
33050,628.0
43113,430.0
25030,214.0
17135,239.0
25173,1723.0
08182,1899.0
36043,2595.0
36042,12356.0
15068,3446.0
36044,1623.0
15069,5080.0
32064,379.0
27048,1795.0
15070,6088.0
36038,39558.0
43141,186.0
08168,542.0
17136,147.0
25172,1840.0
23069,3765.0
32062,1029.0
17137,1655.0
43114,318.0
07043,2566.0
36039,8370.0
17140,2092.0
10150,519.0
16162,179.0
36040,1265.0
17138,1119.0
12091,249.0
25174,306.0
44187,255.0
10151,270.0
16163,119.0
47122,1470.0
42140,21.0
45134,1166.0
49162,268.0
15071,6416.0
27049,746.0
48078,21499.0
18163,290.0
13065,2771.0
24116,348.0
14053,3644.0
39055,923.0
46198,733.0
05188,103.0
19223,208.0
37256,186.0
42141,204.0
02062,491.0
05189,719.0
16165,139.0
09272,785.0
34136,118.0
47123,293.0
47124,367.0
42142,97.0
22186,143.0
05190,88.0
23070,2874.0
02901,1308.0
19224,123.0
19225,722.0
34137,38.0
16166,227.0
49163,211.0
14054,9356.0
02063,1084.0
02064,369.0
44189,112.0
16908,371.0
16167,433.0
37257,53.0
50215,111.0
44190,167.0
02065,443.0
28115,29840.0
50216,180.0
13066,1782.0
47125,58.0
49164,169.0
10152,527.0
24117,372.0
28116,579.0
16169,113.0
13067,396.0
40161,159.0
09273,76.0
34139,213.0
26117,1617.0
43115,155.0
40162,733.0
19226,101.0
28117,202.0
43116,809.0
50217,344.0
26118,144.0
49165,62.0
24118,225.0
11026,2899.0
09274,907.0
19227,274.0
05191,246.0
43117,182.0
08169,27081.0
43118,695.0
08171,1372.0
08170,346.0
25175,503.0
33051,5532.0
25176,244.0
25177,289.0
26119,262.0
08230,4162.0
08172,13088.0
09275,244.0
17139,681.0
24119,519.0
16170,952.0
14055,12542.0
24120,475.0
33052,673.0
16171,1661.0
25179,273.0
41076,1650.0
46205,9099.0
50218,109.0
06102,1096.0
50219,2645.0
16172,497.0
45135,2887.0
12092,501.0
09276,454.0
37258,285.0
19228,107.0
22187,324.0
41077,5500.0
18164,1986.0
13068,914.0
21058,1610.0
44191,839.0
06103,2761.0
06104,529.0
28118,171.0
24121,954.0
41078,1836.0
45136,4085.0
06107,1128.0
40163,99.0
37259,54.0
46201,176.0
49166,1327.0
06108,1582.0
34140,156.0
19229,115.0
44192,619.0
37260,141.0
06105,802.0
13069,486.0
06106,306.0
41079,5026.0
16174,228.0
45137,1600.0
49167,239.0
06902,974.0
50220,78.0
24122,1034.0
23071,1356.0
22188,121.0
45138,963.0
37261,540.0
14056,14702.0
22902,353.0
31206,1584.0
39056,1179.0
09277,161.0
28902,900.0
23072,1808.0
37262,61.0
05192,269.0
37263,496.0
38028,22337.0
45139,421.0
10153,355.0
11027,47518.0
35017,18135.0
13070,490.0
30033,7722.0
21059,147.0
11028,17761.0
37264,147.0
11029,3051.0
22189,136.0
13071,25862.0
44193,239.0
31207,226.0
22190,65.0
22193,199.0
46204,6736.0
17141,5958.0
08174,239.0
25180,147.0
43119,569.0
07045,905.0
08175,2421.0
25181,136.0
25182,755.0
08176,128.0
29081,228.0
45140,991.0
18165,2280.0
04075,6326.0
21060,16450.0
38029,878.0
38030,1327.0
32065,682.0
47126,36.0
04076,1093.0
50221,49.0
18167,1299.0
08177,27.0
17142,1299.0
46101,575.0
46102,12222.0
46103,793.0
46104,1100.0
03060,138.0
26120,1322.0
09279,183.0
18168,707.0
19230,256.0
17043,356.0
45141,1034.0
43120,762.0
46206,656.0
23073,3455.0
22195,127.0
28119,1603.0
06109,3268.0
24123,930.0
24124,290.0
09281,148.0
34141,175.0
42144,574.0
24125,502.0
09280,71.0
09283,141.0
09287,181.0
09288,94.0
45142,6042.0
09289,1428.0
16175,3456.0
42145,151.0
09292,143.0
47127,205.0
09294,108.0
47129,674.0
34143,191.0
47130,98.0
49170,78.0
09901,494.0
09295,69.0
47128,52.0
49168,95.0
49169,32.0
09298,99.0
09301,478.0
09297,227.0
32066,623.0
50222,1037.0
42148,37.0
27050,3032.0
33053,1812.0
49171,598.0
45143,1135.0
27056,1030.0
49172,477.0
26121,51.0
09302,159.0
47131,249.0
49173,480.0
09303,130.0
42149,449.0
09304,153.0
17143,176.0
16176,94.0
03109,1893.0
44194,196.0
46207,4302.0
46208,890.0
46209,1244.0
03110,595.0
46210,292.0
37265,233.0
04077,220.0
32067,1149.0
08178,259.0
39057,2899.0
14057,3649.0
32068,1662.0
47132,28.0
40164,162.0
28120,1758.0
26122,268.0
39058,671.0
43121,583.0
05193,255.0
46212,1414.0
46211,1060.0
41080,903.0
45144,1161.0
40181,4127.0
38031,16735.0
10154,155.0
42151,36.0
09306,256.0
40165,131.0
19231,54.0
45145,2397.0
02066,257.0
19232,256.0
42152,179.0
26123,178.0
09307,112.0
09308,84.0
37266,106.0
36045,14044.0
03111,3395.0
28121,252.0
17144,166.0
24127,276.0
33054,1105.0
09309,325.0
16177,144.0
06110,224.0
39059,5722.0
09310,28.0
34146,57.0
03112,1221.0
08179,564.0
42153,107.0
50223,629.0
40166,179.0
06111,297.0
43122,75.0
47133,1414.0
34147,164.0
19233,208.0
42154,133.0
39060,3918.0
49174,279.0
46213,13295.0
34149,40.0
34151,285.0
06112,493.0
45146,198.0
50224,93.0
19234,121.0
37267,210.0
42155,492.0
09311,77.0
13072,838.0
43123,49867.0
49175,223.0
34152,175.0
34154,74.0
09314,223.0
09316,133.0
09312,224.0
09315,390.0
24129,132.0
09317,31.0
42156,54.0
40168,60.0
25183,558.0
15072,5532.0
24130,581.0
40170,2735.0
42157,41.0
19235,272.0
43124,463.0
32069,3945.0
33055,1238.0
27051,6494.0
33056,5615.0
36046,2137.0
31208,1538.0
