Codigo Municipio,Total impuestos (Millones euros)
17071,0.33997163
18071,1.6036
19071,3.5362
20071,4.8481
21071,0.0454
23071,0.40338329
24071,0.1626
25071,0.0
26071,4.7611
28071,0.0
29071,0.263
31071,0.00275
32071,0.2991
33071,0.1236
34071,0.04
37071,0.0
39071,0.062
40071,0.0
41071,2.3656403399999997
42071,0.0709
43071,0.0
44071,0.141
45071,0.763822
46071,0.133
47071,0.15
48071,5.548
49071,0.2004
50071,0.0352
02072,0.330479
03072,0.129401
04072,0.08895
05072,0.0653
06072,0.658612
08072,6.5181866
09072,0.0
10072,0.122
12072,0.0
13072,0.56309366
14072,0.19896176999999998
15072,2.07799481
16072,0.19048409
18072,0.39384452999999997
20072,1.7165
21072,3.5315
22072,0.09935
23072,0.0
25072,4.074178
26072,0.1153
28072,3.1324
29072,1.80035942
31072,1.81925
32072,0.8455
33072,0.17009
34072,0.058278
37072,0.0594
39072,0.04810474
40072,0.08406766
41072,1.3479955
43072,0.0498
45072,0.20246267
46072,1.244252
48072,0.22146813
50072,0.15598372
02073,1.453105
03073,0.0455
04073,0.0497
05073,0.069
06073,0.165249
08073,35.800819
09073,0.225564
10073,0.196423
12073,0.04106564
13073,0.142
14073,0.6133
15073,5.145691309999999
16073,0.07049674
17073,1.2349
19073,0.01175446
20073,3.647
21073,0.46515114
23073,1.29818997
24073,0.1
25073,0.16565270999999998
26073,0.0545
28073,7.8115
29073,0.6442968400000001
31073,0.08775
32073,0.3697
33073,3.2258
34073,0.0327
37073,0.1433
39073,3.8725
40073,0.21919402
41073,0.7665195399999999
42073,0.0223
43073,0.113103
45073,0.08427804000000001
46073,0.2634
47073,0.036512270000000006
48073,2.0154
50073,0.9012123599999999
02074,1.9042514499999998
03074,0.44540232
04074,0.7012
05074,0.16988091
06074,1.90929606
08074,8.10299154
09074,0.0
12074,0.31681866
13074,0.261791
14074,0.654
15074,0.796
16074,0.0103
17074,0.228
18074,0.139462
19074,0.0
20074,5.0389
21074,0.6354
22074,0.27652
23074,0.794009
24074,0.0246
25074,0.03475794
26074,0.0948
28074,80.47431
29074,0.28380891999999996
31074,0.139375
32074,0.1501
33074,1.017
34074,0.2478
37074,0.0265
39074,1.8338054099999999
40074,0.0
41074,0.94076
43074,0.773
44074,0.09647566
45074,0.0
46074,1.2079
47074,0.083
48074,0.8882
50074,2.98274532
02075,0.5239688
03075,0.080977
04075,4.3466089199999995
05075,0.06758
06075,0.16069418
08075,2.458436
09075,0.031
10075,0.0599575
12075,0.022
13075,0.0291
14075,0.1946
15075,3.9527545699999997
17075,0.1037
19075,0.0
20075,1.319505
21075,0.05925
22075,0.0
23075,1.1114435
25075,0.1023
26075,0.2215
28075,2.605288
29075,10.355195
31075,0.07597
32075,2.378
33075,0.1897
39075,77.15313
40075,0.0
41075,4.20524249
42075,0.010797909999999999
43075,0.0316
44075,0.05594011
45075,0.02685589
46075,0.06979702
47075,1.786
48075,0.6745
49075,0.01518
50075,0.0204
02076,0.07350466
03076,8.48204862
04076,0.483
05076,0.18471585000000001
06076,0.22785068
08076,9.86716902
09076,0.0081
10076,0.385474
12076,0.037285610000000004
13076,0.06867236
15076,0.64
17076,0.0477
18076,0.136915
19076,0.0049
20076,2.56735
21076,0.60842
22076,0.1075
23076,0.21762
24076,0.419295
25076,0.0446
26076,0.0995
28076,0.34268801
29076,1.8768
31076,1.1181
32076,0.27352070999999994
33076,4.33053
34076,0.177
39076,1.543
40076,0.0
41076,0.5310245
42076,0.0921
43076,0.1052
44076,0.726
45076,0.126648
46076,0.14101269
47076,5.461
48076,0.12399473999999999
49076,0.0
50076,0.0189
02077,0.2116
03077,1.07113938
04077,0.06851538
05077,0.02775
06077,0.0474
08077,18.40001
09077,0.0169
10077,0.11465
12077,5.36229216
13077,0.0
15077,3.6654187699999996
17077,0.37412611
20077,1.814919
21077,0.54453452
22077,0.0
23077,0.0
24077,0.0568
25077,0.301
26077,0.008
29077,0.0
31077,2.1814
32077,0.1857
33077,0.220792
34077,0.596
37077,0.0
39077,0.03478514
40077,0.23
41077,3.003
43077,0.1585
44077,0.0
45077,0.224926
46077,4.02700527
47077,0.0847
48077,1.074
49077,0.0
50077,0.0751
02078,0.25365
03078,0.456
04078,0.3235
05078,0.035133
06078,0.097216
08078,0.0346
09078,0.0163
10078,0.03740495
12078,0.089
13078,4.265
15078,42.0208
16078,21.115
17078,0.391
18078,0.348
19078,0.0154
20078,0.352834
21078,0.71087809
22078,0.75855779
24078,0.140632
25078,0.4472
26078,0.05103
28078,0.02228
31078,0.9501
32078,0.1682
33078,0.01579616
37078,0.52
39078,0.203973
40078,0.0272
41078,0.8304
42078,0.22024162
43078,0.32956
45078,0.374963
46078,10.921699809999998
47078,0.0373
48078,8.562451
49078,0.0
50078,0.102
02079,1.0381704
03079,8.4394
04079,31.704725
05079,0.01
06079,0.1402467
08079,0.19500095
09079,0.01415
10079,0.09826864
12079,0.31537873
13079,5.1266
15079,0.45718481
16079,0.009
17079,46.43291
18079,0.96609579
19079,0.0055
20079,6.41277
21079,0.39516623000000006
22079,0.04121893
23079,1.17055527
24079,0.23644975
25079,0.13943908
26079,0.3115
28079,1884.054265
29079,1.3429293100000002
31079,0.030985
32079,0.175
34079,0.77372
37079,0.0415
39079,4.31334634
40079,0.250835
41079,3.68698888
42079,0.0111
43079,0.30820046
45079,0.118
46079,0.17054702000000002
47079,0.01302
48079,0.3908
49079,0.033
50079,0.0459
02080,0.1429
03080,0.553355
04080,0.02113991
05080,0.0
06080,0.517
08080,0.00935
10080,0.0561
12080,1.2154
13080,0.0
15080,0.415
17080,0.0553
19080,0.0443
20080,2.45388
22080,0.0685
23080,0.507986
24080,0.038666
26080,0.2752
28080,38.12478
29080,1.76425
31080,0.17375
32080,0.09433738
34080,1.2335825
37080,0.0433
39080,1.537
40080,0.0
41080,0.52878904
42080,0.0574
43080,0.05831298
44080,0.0832
45080,0.0
46080,0.3251
47080,0.02634942
48080,3.27
49080,0.221
50080,0.008
02081,8.98
03081,0.754
04081,0.10782689
05081,0.0074
06081,0.33281102
08081,0.10226313000000001
10081,0.0
12081,0.0
13081,0.0
15081,0.807
16081,0.17339171
17081,0.28357382999999997
19081,0.0
20081,0.0
22081,0.0853
23081,0.632
24081,0.0251
25081,0.07515
26081,0.0054
29081,0.0
31081,0.09505
32081,0.351
34081,0.01993
37081,0.19223532000000002
39081,0.0944
40081,0.053
41081,9.139626699999999
42081,0.032
43081,0.1115
45081,7.26556165
46081,3.998
47081,0.0258
48081,0.585545
49081,0.5435
50081,0.117
02082,0.0348
03082,23.8385
04082,0.04315
05082,0.1755
06082,0.09305
08082,0.724
09082,0.0131
10082,0.602
12082,5.446
13082,12.0989
15082,5.253
16082,0.1701
17082,0.39935
18082,0.3702
19082,0.041414849999999996
22082,0.17327694
23082,0.51232419
24082,0.2832
25082,0.2936
26082,0.026
28082,3.180141
29082,17.0622
31082,0.2067
32082,0.15243
34082,0.043515
37082,0.242
39082,0.6054
40082,0.037
41082,0.94747
42082,0.0
43082,0.0743
44082,0.025322
45082,0.1933
46082,5.1261392699999995
47082,0.246
48082,10.9705
49082,0.113175
50082,0.0255
02083,0.0
03083,3.8936
04083,1.13545
05083,0.03709754
06083,25.0785086
08083,0.730848
09083,0.0245
10083,0.02345
12083,0.25841432000000003
13083,1.46227198
15083,0.248
16083,0.01455
17083,1.899663
18083,0.12425
22083,0.19498757
24083,0.2449
26083,0.1505
28083,5.018796060000001
29083,0.75
31083,0.0283
32083,0.41702285
34083,0.6593
37083,0.04254597
39083,0.2749
40083,0.0
41083,0.35399147999999997
42083,0.0235
43083,0.041
45083,0.25568
46083,6.63381627
47083,0.023698
48083,2.30698308
49083,0.0119287
50083,0.013820840000000001
02084,0.03921
03084,0.1295
04084,0.055925
05084,0.01725
06084,0.1983
08084,0.555
09084,0.06293226
10084,0.17873687
12084,13.502
13084,0.511
15084,0.531
16084,0.00832691
17084,0.1728
18084,1.58922205
22084,0.34
23084,0.20229465
24084,0.0548
26084,2.2144
28084,7.77906248
29084,0.0
31084,0.6143381099999999
32084,0.13962207000000001
34084,0.1573
39084,0.3148
40084,0.0
41084,0.523
42084,0.0
43084,0.1505
44084,0.0
45084,0.7313
46084,0.6659
47084,0.58268
48084,7.172383
49084,0.0598
50084,0.0145
02085,0.08845005
03085,0.31767078000000004
04085,0.0596
05085,0.01538
06085,1.17
08085,0.627
09085,0.183
10085,0.25594483
12085,15.438109
13085,0.67902191
15085,0.4481
16085,0.0417
17085,0.0829
18085,0.265
22085,0.039207
23085,0.59246668
25085,0.04076643
28085,2.88160168
29085,0.05560478
31085,0.3053
32085,2.3623600899999997
37085,2.3170843999999997
39085,3.14777823
41085,2.21286116
42085,0.0648
43085,0.097
44085,0.0
45085,0.3485
46085,5.081086
47085,7.477
48085,3.522
49085,0.0
50085,0.03679404
02086,0.52
03086,0.0349
04086,0.6895416
05086,0.0284
06086,0.24392
08086,7.563
09086,0.418
10086,0.06231
13086,0.069801
15086,0.525
16086,0.426
17086,2.0024
18086,0.0975
19086,0.0
22086,0.2541
23086,3.71947608
24086,0.07285176
25086,0.4509
26086,0.0106
28086,2.531208
29086,0.29132
31086,3.6964823
32086,0.94
34086,0.048244
37086,0.02519146
39086,0.0654
40086,0.37564
41086,8.54643868
42086,0.0129
43086,3.2533677799999996
44086,0.175
45086,0.0
46086,0.0213
47086,1.39055
48086,0.294
49086,0.0
50086,0.04957
04087,0.03675
05087,0.023679870000000002
06087,1.179
08087,0.089917
10087,0.0
12087,0.0057
13087,14.307
15087,1.2627
16087,0.05085
17087,0.11840239999999999
18087,103.90002
19087,0.00580325
22087,0.0205
23087,4.04025
24087,0.1389
25087,0.00611516
26087,0.0838
28087,2.7315
29087,0.0
31087,0.12235686
32087,0.23973028
34087,0.24155
37087,0.37
39087,19.196
40087,0.0206
41087,3.5296990299999997
42087,0.0187
44087,0.017482
45087,3.6695
46087,0.0828
47087,0.1277
48087,0.077
49087,0.0
50087,0.019858
03088,3.40575
04088,0.8497698499999999
05088,0.01158
06088,3.1499177400000002
08088,7.0065
09088,0.0
10088,0.0735
12088,0.0123
13088,0.197768
15088,0.475
16088,0.027946
17088,0.1477
18088,0.33653262
19088,0.0
22088,0.033202
23088,0.0
24088,0.2274
25088,0.0205
26088,0.05177842
28088,0.11733166
29088,0.98841555
31088,3.83598022
32088,0.5405
34088,0.180978
37088,0.0296
39088,0.037832
40088,0.16
41088,0.09883586999999999
42088,0.0
43088,0.4548
44088,0.013
45088,0.664575
46088,0.11603169
47088,0.042
48088,0.0138
49088,0.0
50088,0.11847901
03089,3.496
04089,0.1604
05089,0.1022
06089,0.129
08089,19.60127
10089,0.207682
12089,8.7692
13089,0.37461953000000003
15089,0.98
16089,0.10831033999999999
17089,3.019
18089,4.98565
19089,0.0
22089,0.156
24089,72.698273
25089,0.030675599999999997
26089,55.514
28089,0.0
29089,1.1676556200000001
31089,0.141272
32089,0.1655
34089,0.047
37089,0.01647984
39089,0.0595
40089,0.0554
41089,2.8738
42089,0.0302
43089,0.106275
44089,0.009523549999999999
45089,0.36254285999999997
46089,0.979
47089,0.0715
48089,0.9189590200000001
50089,4.59276678
03090,9.07088522
04090,0.08029347
05090,0.0442
06090,0.17584708999999998
08090,0.03855047
09090,0.01498
10090,0.28909262
12090,0.06491
13090,0.30721043
15090,0.1618269
17090,0.234
19090,0.0163
22090,0.0227
23090,0.3885
24090,0.28715
28090,4.4308
29090,0.48
31090,0.03695
32090,0.12504
37090,0.0112
39090,0.273297
41090,1.0835223799999998
42090,0.01583
43090,0.6447
44090,0.034
45090,0.1442
46090,0.712966
47090,0.965
48090,1.399894
49090,0.04315597
50090,0.022627
03091,0.1337
04091,0.05972
06091,1.28329264
08091,2.7
09091,0.465
10091,0.11276742
12091,0.39708
13091,0.2519
15091,0.174
16091,0.01535
17091,0.21715
19091,0.014122
23091,0.19111297
24091,0.125
26091,0.37719068
28091,3.4835683
29091,9.37174293
31091,0.12911
32091,0.17713608000000003
34091,0.0227
37091,0.050370029999999996
39091,0.822
40091,0.047
41091,315.58909071
43091,0.0779
45091,0.17046
46091,0.06708676999999999
47091,0.0527
48091,0.348
49091,0.0
50091,0.02365
03092,3.2647926800000002
04092,0.8392
05092,0.06413431
06092,0.161
08092,1.50809
10092,0.0
12092,0.0836
13092,0.29549452000000004
15092,1.57469156
16092,0.0304
17092,5.640089
19092,0.439
23092,11.495
24092,0.219
25092,0.0259
26092,0.07855
28092,71.737654
29092,0.154504
31092,0.263
32092,1.1678832
34092,0.0
37092,0.51
39092,0.468
40092,0.07399267
41092,1.932
42092,0.0473
43092,7.554051
44092,0.0461
45092,0.0672
46092,0.097
47092,0.1016
48092,0.4162337
49092,0.02804
50092,0.1785
03093,9.66604
04093,1.52735309
05093,0.267
06093,0.7950754499999999
08093,0.01021351
09093,0.06553663
10093,0.0735
12093,0.11937057000000001
13093,1.196342
15093,0.7169744100000001
16093,0.0187
17093,0.368775
18093,1.148
23093,0.6807041800000001
24093,0.0679
25093,0.2575
26093,0.1441
28093,2.06558555
29093,0.412
31093,0.06713369
34093,0.0
39093,0.09535
40093,0.0
41093,8.2725
42093,0.0542
43093,1.781
44093,0.106387
45093,0.0
46093,0.777
47093,0.218
48093,0.211463
49093,0.0
50093,0.030204
03094,8.490162710000002
04094,0.07219
05094,0.02844
06094,0.5205880900000001
08094,0.687
09094,0.01025
10094,0.116
12094,0.54
13094,0.0799
16094,0.0385
17094,1.021957
18094,1.69892394
22094,0.0
23094,1.4037
24094,0.500001
25094,0.0775
26094,0.0324
28094,0.60345
29094,38.232754050000004
31094,0.0
34094,0.01
39094,0.570723
40094,0.0
41094,1.62058398
42094,0.327
43094,0.0
44094,0.01471
45094,0.28011854999999997
46094,9.07965942
47094,0.0345
48094,1.155
49094,0.23032303
50094,0.551
03095,2.177
04095,0.1554
05095,0.142
06095,2.62618214
08095,0.06571784
09095,0.0255
10095,0.07544005000000001
12095,0.367457
13095,0.2816
16095,0.10705
17095,18.77259
18095,0.4037
19095,0.0041
22095,0.032
23095,3.06555432
24095,0.1025
26095,0.023
28095,0.666
29095,1.102
31095,0.0277593
39095,1.3954
40095,0.157
41095,13.621103609999999
42095,0.86582979
43095,2.203
45095,0.21881922
46095,0.12576
47095,0.0063
48095,0.45418
49095,0.05729812
50095,4.9992497600000005
03096,2.58511215
04096,0.049419819999999996
05096,0.0225
06096,0.07714473
08096,24.5956
10096,0.0
12096,0.21240178
13096,3.0050319
16096,0.0
17096,0.0472
18096,0.061026
19096,0.0177
22096,0.0676
23096,0.91395271
24096,0.021251950000000002
25096,0.406316
26096,0.166055
28096,22.272103
29096,1.00312686
31096,0.0401
34096,0.0174
37096,0.0727
39096,0.214
41096,2.95776226
42096,0.1443
43096,0.033401
44096,0.04690821
45096,0.218
46096,0.0785
47096,0.0252
48096,1.7283736699999999
49096,0.027606
50096,0.008710260000000001
03097,0.647407
04097,0.035396
05097,0.0
06097,0.74950225
08097,0.9171
10097,0.026374270000000002
12097,0.0165
13097,0.906
16097,0.0922
17097,0.1501
18097,0.4103754
19097,0.00955
23097,0.0
24097,0.0334
25097,0.1065
28097,0.0654
29097,1.25796903
31097,4.3573819799999995
37097,0.0
39097,0.14434080999999999
40097,0.0
41097,1.1659
42097,0.0
43097,0.1405
44097,0.0207
45097,0.28023
46097,4.9465
47097,0.115
48097,0.706861
49097,0.016
03098,0.27854815000000005
04098,0.4715
06098,0.143
08098,1.30736336
09098,0.218
10098,0.0825
12098,0.265
13098,0.7642639299999999
16098,0.1238
17098,0.106872
18098,1.8978
19098,0.017648
23098,0.0
24098,0.26199316
25098,0.0852477
26098,0.22083245
29098,0.31461
31098,0.82460955
34098,0.29325
37098,0.06778301999999999
39098,0.371
41098,1.4767404499999999
42098,0.00355
43098,0.12569558
45098,0.5800233199999999
46098,1.0575
47098,0.2275
49098,0.06840550999999999
50098,0.0
03099,31.64295297
04099,1.4713
05099,0.091089
06099,0.187
08099,0.507112
10099,0.104205
12099,0.945
16099,0.06340566
17099,0.0271
18099,0.44442601
19099,0.146
22099,0.329893
23099,0.0
24099,0.0413
25099,0.669
26099,0.463
28099,0.702
29099,1.5520048999999998
31099,0.049
34099,0.032582
37099,0.0135
39099,0.822
40099,0.0
41099,1.1196446599999998
43099,0.0716
44099,0.0
45099,1.697
46099,2.17530114
47099,0.13653165
49099,0.01421005
50099,1.40038555
03100,0.208352
04100,7.518125
05100,0.0655
06100,0.28375
08100,1.252
09100,0.009716
10100,0.181896
12100,0.0
16100,0.401
17100,0.0
18100,2.085006
24100,0.158
25100,0.0716
26100,0.026
28100,2.993
29100,0.60983003
31100,0.0772
34100,0.020988740000000002
37100,0.0232
39100,0.179437
40100,0.139
41100,0.1995
42100,0.03396746
43100,1.09899958
44100,0.0504
45100,0.06061219
46100,0.102926
47100,0.0367
49100,0.5540569399999999
50100,0.0855
03101,3.55308763
04101,1.585
05101,0.081
06101,0.284894
08101,93.68536
09101,0.0
10101,0.0356
12101,0.17104214
16101,0.0
17101,0.0
18101,3.809
23101,0.069
24101,0.0695
25101,0.3132
26101,0.007
28101,0.11845
31101,0.7636
34101,0.0
37101,0.0
39101,0.0529
40101,0.23902826000000002
41101,1.32016625
43101,0.232
44101,0.018
45101,1.257212
46101,0.211241
47101,0.48383778000000005
49101,0.017
50101,1.364
03102,5.80142008
04102,7.560207
05102,0.389
06102,0.933345
08102,21.70854593
09102,0.011079370000000002
10102,0.0
12102,0.0
16102,0.5272
17102,0.299838
18102,1.84
19102,0.0
22102,0.07075
24102,0.1067
25102,0.2323
26102,2.556
28102,0.29259614
31102,0.037125
34102,0.0706
37102,0.050555
39102,0.523
41102,4.0382589
43102,0.0895
44102,0.0037
45102,1.57330003
46102,13.193
47102,0.0795
49102,0.0388
50102,0.226
03103,0.10800678999999999
04103,0.65288
05103,0.007562859999999999
06103,1.49634077
08103,0.28503807000000003
09103,0.0625
10103,0.09566067
12103,0.11857370999999998
16103,0.1107
17103,3.5355
18103,0.08379605999999999
19103,0.067
22103,0.24969993
24103,0.0
25103,0.0
26103,0.435
31103,0.0
34103,0.027285
37103,0.218
40103,0.08731139
42103,0.24054883
43103,2.31757
44103,0.0
45103,0.08875
46103,0.568
47103,0.0
49103,0.08242487
03104,11.1107
05104,0.0067
06104,0.18091038
08104,0.36155748
09104,0.0144
10104,1.6387351399999999
12104,3.326798
16104,0.038663209999999996
19104,0.0
24104,0.0
25104,0.0
26104,0.00116429
28104,0.0
31104,0.73952919
34104,0.181
37104,0.008
40104,0.21245828
43104,1.2748428600000001
45104,0.24487084
46104,0.814
47104,1.35483498
49104,0.0
50104,0.070117
03105,1.68
05105,0.0
06105,0.198
08105,4.069843
09105,0.047386
10105,0.769796
12105,0.233
17105,0.09385
18105,2.73308056
19105,1.5455
22105,0.145
24105,0.867
25105,0.03415
26105,1.3485
31105,0.7086
40105,0.03919248
42105,0.0206
43105,0.04
44105,0.0235
45105,0.0641099
46105,13.72422075
47105,0.0
49105,0.01704
50105,0.3005
03106,0.142
05106,0.007
06106,0.14380014000000002
08106,4.8489
10106,0.01400174
12106,0.4694
16106,0.56649039
17106,0.0423
19106,0.085275
22106,0.0081
24106,0.0
26106,0.028295
28106,49.88188908
31106,0.51956843
34106,0.0
37106,0.0423
40106,0.06817563
42106,0.0031
43106,0.14314765000000002
44106,0.0486
45106,2.8982
46106,0.4829
47106,0.01336
50106,0.0268
03107,1.47061223
05107,0.01147613
06107,0.27114541000000003
08107,8.3926
10107,0.0
12107,0.20411116
16107,0.0155
17107,0.166155
18107,0.15215034
19107,0.13770803999999998
22107,0.0175
24107,0.0635
26107,0.0366
28107,0.39392
31107,0.57437
34107,0.0122
37107,3.5989
40107,0.103
42107,0.075
43107,0.1335
44107,0.0
45107,1.1355
46107,0.5664584
49107,0.0358
50107,2.51931502
05108,0.0132
06108,0.6351
08108,5.663
09108,0.1168
10108,0.0325
12108,0.14876
16108,0.05567057
18108,0.25642739999999997
19108,0.0
24108,0.0755
26108,0.185
28108,1.378631
31108,0.60639
34108,0.21375
37108,0.0318
40108,0.02985
42108,0.0082
43108,0.684
44108,0.12
45108,0.0
46108,0.11025
49108,0.09214
50108,0.0026
03109,0.9598389399999999
05109,0.13400333
06109,1.1622
08109,0.0857
09109,0.74417443
10109,1.0873
12109,0.227
16109,0.0
17109,0.23275417
18109,0.16643439999999998
19109,0.0295
22109,0.117301
24109,0.28867
25109,0.076
26109,0.03336
28109,0.728077
31109,1.8671
34109,0.0145
37109,0.0
40109,0.04265
43109,5.81641472
44109,0.015416
45109,1.0665
46109,4.526952570000001
47109,0.0556
49109,0.1122
50109,0.02948957
03110,0.23899869
05110,0.0
06110,0.0428
08110,8.229
09110,0.0314
10110,0.5285
12110,0.148
16110,0.0148
17110,0.7636527
19110,0.0375
22110,0.0
24110,1.05164
25110,1.715
26110,0.0778
28110,0.6049
31110,0.05391
34110,0.0157
37110,0.03015
40110,0.103
42110,0.051
43110,0.054325
44110,0.0
45110,0.279018
46110,7.58255445
47110,0.1701
49110,0.0
50110,0.1105
03111,1.73065
06111,0.13421486
08111,0.15
10111,0.48602831
12111,0.1325
16111,0.105
17111,0.377679
18111,1.17
19111,0.0
22111,0.032
25111,0.1398
26111,0.2193
28111,0.457
31111,0.05549119
40111,0.1119
42111,0.0706
43111,0.7338
44111,0.0181
45111,0.016154
46111,5.49798109
47111,0.47983402
49111,0.0
50111,0.06773330999999999
03112,0.731131
05112,0.0283
06112,0.1268
08112,8.2451
09112,0.0282
10112,0.347
12112,0.08125
16112,0.66026223
17112,0.0603
18112,0.0195
19112,0.0236
22112,4.7323
24112,0.061
25112,0.11672
26112,0.207
28112,0.17970027
31112,0.01686396
34112,0.0094601
37112,0.03239633
40112,1.1285
43112,0.094125
44112,0.08944807
45112,0.60085572
46112,0.2874
47112,0.88384
49112,0.0245
03113,4.92
05113,0.01795
06113,0.70333887
08113,33.312
09113,0.27011732
10113,0.0
12113,0.02647
16113,1.4105
19113,0.313
22113,0.424
24113,0.09215
25113,0.463413
26113,0.0311
28113,26.981
31113,0.03911543
34113,0.00720003
37113,0.0858
40113,0.287
42113,0.0
43113,0.1056815
44113,0.0
45113,0.3402
46113,1.8204
47113,0.092411
49113,0.02075
50113,0.155316
03114,0.6375
05114,0.3719
06114,0.077375
08114,14.528086
09114,0.0207
10114,0.256
12114,0.102516
17114,12.149885
18114,0.21679118
19114,0.0
22114,0.0157
24114,0.0
25114,0.02889036
26114,0.0345
28114,0.0
31114,0.1021
34114,0.07114570999999999
37114,0.016839620000000003
43114,0.0709
44114,0.059
45114,0.09848345
46114,0.20668872
47114,1.82
49114,0.0
50114,0.276
03115,0.1027
05115,0.6121546899999999
06115,0.2049
08115,3.620159
09115,0.022473490000000002
10115,1.10119
12115,0.11822381
16115,0.007
17115,0.10108972000000001
18115,0.73368364
19115,0.0
22115,0.4623
24115,22.26445644
25115,0.35606804
26115,0.0021
28115,69.37329
31115,0.0433
37115,0.0
40115,0.231795
42115,0.0596
43115,0.0709
44115,0.0
45115,2.9927
46115,0.2315
47115,0.8785
49115,0.0435
50115,0.6599
03116,0.4499
05116,0.01571918
06116,0.3815
08116,0.412
10116,0.964154
12116,0.01275
16116,0.015
17116,0.11920945
18116,1.6893049599999999
19116,0.0081
22116,0.792
24116,0.0785
28116,0.0
31116,0.028
34116,0.02125
37116,0.0
42116,0.0229
43116,0.488
44116,0.03238402
45116,0.193051
46116,6.979784
47116,0.1913
49116,0.0551
50116,0.05565
03117,0.12393137
05117,0.0608
06117,0.35519093
08117,1.0916401
09117,0.03511256
10117,0.0
12117,2.405
16117,0.21
17117,14.218333
18117,0.08909514
19117,0.0
22117,1.433403
24117,0.06913878
26117,1.1345
28117,0.0
31117,0.19445
37117,0.5526618400000001
42117,0.03015396
43117,0.0246
44117,0.15137772
45117,0.20838297999999997
46117,0.0947
47117,0.0
49117,0.0908
50117,0.0375
03118,3.844
05118,0.02365
06118,0.1463
08118,10.3148
10118,0.066
12118,0.02387
16118,0.608
17118,10.08
19118,0.001
24118,0.0159
25118,0.1
26118,0.0189
28118,0.05465
31118,0.0
37118,0.04250463
40118,0.0
42118,0.0315
43118,0.2025
44118,0.0858
45118,0.81922836
46118,1.2798
47118,0.0393
49118,0.0
50118,0.739437
03119,9.67240557
05119,0.0069
06119,0.20077
08119,3.51618948
09119,0.0275
10119,0.0
12119,0.08957194
16119,0.08058359
17119,0.0248
18119,0.58250975
19119,0.0504
22119,0.726
24119,0.08649524
25119,1.062
26119,0.1388
28119,0.91212332
31119,0.012022090000000001
37119,0.026235
40119,0.06743
42119,0.1006
43119,0.4848
44119,0.0298
45119,2.057733
46119,0.216
47119,0.0
49119,0.0547
50119,0.36316255
03120,1.8805
05120,0.0065
06120,1.015
08120,5.4253665
09120,0.0133
10120,0.0
12120,0.10085813
17120,0.71147529
18120,0.08278456
19120,0.0
24120,0.0894
25120,77.3433602
26120,0.795
28120,0.94418923
31120,0.1553002
34120,25.66814073
37120,0.0
40120,0.044
42120,0.08345
43120,0.271001
44120,0.0376
45120,0.035
46120,0.6
49120,0.0155
50120,0.01591624
03121,15.14705
05121,0.05645
06121,0.822
08121,43.09942395
10121,3.188
12121,0.39826191
16121,0.0
17121,0.24
18121,0.01529
19121,0.0831
24121,0.0
25121,0.448
26121,0.0105
28121,0.15687
31121,0.02411
34121,0.08135
37121,0.10249
40121,0.15
42121,0.0177
43121,0.15099093
44121,0.0
45121,4.8525
46121,0.036656190000000005
47121,0.17249973999999998
49121,0.1689
50121,0.0355
03122,17.807
05122,0.05704
06122,1.6251191600000001
08122,0.9870641099999999
09122,0.04526927000000001
10122,0.0
12122,0.26355
16122,0.06739239999999999
18122,6.05503
19122,0.825626
22122,0.07211988000000001
24122,0.339465
25122,0.6213
26122,0.129065
28122,0.3487
31122,2.4215
34122,0.0
37122,0.03024675
40122,0.48799
43122,0.0322
44122,0.0
45122,2.5351
46122,0.5453
47122,0.584
49122,0.1416
50122,0.052
03123,3.588
05123,0.0169057
06123,1.34737605
08123,12.45147032
09123,0.0
10123,0.160524
12123,0.0102
16123,0.012
17123,0.22068104
18123,0.05253268
19123,0.02693
24123,0.242
25123,0.447
26123,0.059196
28123,32.035
31123,0.2809
34123,0.528
37123,0.03185
40123,0.087
42123,0.3295
43123,46.62937
44123,0.021626
45123,1.4755
46123,0.7947
47123,0.07710289
49123,0.1947
50123,0.1665
03124,0.222445
05124,0.0534
06124,0.3605
08124,17.582457079999998
09124,0.941
10124,0.1979
12124,1.114
16124,0.6012830100000001
17124,2.58048
18124,0.116
19124,0.2485
22124,0.11877025999999999
24124,0.0704
25124,0.02585
26124,0.3335
28124,0.0615
31124,0.125
34124,0.01065
37124,0.0291
40124,0.044326
42124,0.0097
43124,0.23161203
44124,0.0
45124,0.9837354100000001
46124,0.26503372
47124,0.111
49124,0.131
50124,0.121
03125,0.191305
05125,0.01895
06125,0.523177
08125,18.8058035
09125,0.28
10125,0.16082939999999998
12125,0.048622
16125,0.713626
17125,0.065402
19125,0.031642
22125,22.71839
24125,0.0
25125,0.123
26125,1.04256053
28125,3.0599
31125,0.085
34125,0.0777
37125,0.0365
40125,0.02154539
42125,0.0
43125,1.145679
44125,0.0
45125,0.790235
46125,0.2625
47125,0.0201
49125,0.3055
50125,0.1746
05126,0.02419
06126,0.7025
08126,4.4861
10126,0.4015
12126,13.520587700000002
16126,0.335
17126,0.1286
18126,0.2342414
19126,0.45444035
22126,0.01767
25126,0.14352805999999999
26126,0.032
28126,0.04434402
31126,0.16173
34126,0.0471
37126,0.0171
40126,0.02159957
43126,0.3892
44126,0.0
45126,0.142
46126,2.05198941
47126,0.01185
49126,0.0
50126,0.49783344
03127,0.158
05127,0.2
06127,1.532
08127,1.134
09127,0.021
