Codigo Municipio,Superficie Km2,Densidad Poblacion
17069,28.68,16.21
17070,9.38,17.8
17071,17.09,78.94
17073,11.74,202.73
17074,10.88,60.48
17075,19.72,19.57
17076,8.99,18.24
17077,21.15,40.8
17078,32.78,14.25
17079,38.97,2481.96
17080,43.3,4.83
17081,9.1,39.34
17082,22.26,25.38
17083,3.38,1192.31
17084,10.8,29.81
17085,6.62,62.39
17086,57.31,53.99
17087,8.31,40.67
17088,13.64,52.27
17089,77.07,105.16
17090,14.89,48.15
17091,24.67,22.74
17092,27.93,184.03
17093,21.26,56.11
17094,12.99,128.18
17095,48.38,832.62
17096,114.51,1.93
17097,13.6,19.12
17098,17.23,25.07
17099,37.58,2.55
17100,12.47,23.74
17101,25.93,27.0
17102,67.68,10.86
17103,45.77,155.1
17105,26.14,12.82
17106,6.1,29.18
17107,43.16,8.29
17109,93.46,10.52
17110,12.3,149.02
17111,18.52,66.25
17112,45.46,5.52
17114,29.05,1160.93
17115,8.48,44.69
17116,51.83,8.8
17117,26.93,847.23
17118,13.96,1283.52
17119,8.64,12.04
17120,16.52,90.07
17121,12.43,23.65
17123,18.08,26.05
17124,25.71,105.99
17125,31.42,5.06
17126,6.22,61.58
17128,10.44,56.42
17129,8.63,20.28
17130,11.93,36.46
17132,43.78,42.17
17133,37.48,45.57
17134,18.75,16.48
17135,8.63,58.98
17136,13.5,17.26
17137,33.74,131.33
17138,9.27,139.16
17139,9.4,185.64
17140,41.77,24.16
17141,18.62,472.72
17142,38.35,82.14
17143,45.14,4.34
17144,6.29,47.85
17145,41.58,46.68
17146,27.11,147.29
17147,73.68,148.11
17148,47.56,45.9
17149,23.54,18.65
17150,13.3,152.03
17151,6.39,38.65
17152,45.97,429.21
17153,5.31,45.39
17154,35.82,4.02
17155,6.61,4597.43
17157,5.82,26.12
17158,24.38,22.35
17159,62.09,12.37
17160,15.92,1370.23
17161,33.84,39.3
17162,42.32,5.39
17163,48.93,67.03
17164,83.35,68.67
17165,6.91,112.01
17166,11.87,56.19
17167,53.72,65.0
17168,3.23,161.61
17169,18.35,182.45
17170,38.99,5.72
17171,31.99,7.1
17172,42.98,13.75
17173,17.29,14.92
17174,33.64,6.96
17175,3.56,214.61
17176,7.41,26.05
17177,8.79,78.95
17178,18.26,115.44
17180,70.67,174.12
17181,67.81,74.71
17182,1.93,177.2
17183,48.5,7.11
17184,48.6,32.94
17185,31.99,89.93
17186,4.26,1106.57
17187,11.44,68.18
17188,7.16,29.19
17189,14.65,143.69
17190,17.21,64.9
17191,8.18,25.55
17192,48.93,3.6
17193,30.05,182.76
17194,51.0,2.25
17195,16.77,26.77
17196,20.98,14.82
17197,7.86,24.05
17198,16.95,41.24
17199,66.11,172.21
17200,11.01,69.03
17201,57.71,2.79
17202,38.43,153.97
17203,4.42,47.74
17204,7.31,147.06
17205,11.02,24.32
17206,17.57,11.61
17207,90.64,31.86
17208,93.69,14.04
17209,5.43,161.51
17210,25.51,31.36
17211,9.38,128.68
17212,34.5,4.84
17213,48.37,158.38
17214,2.28,395.61
17215,6.14,391.04
17216,15.53,13.52
17217,11.36,40.32
17218,62.22,12.54
17220,50.75,21.71
17221,8.37,652.93
17222,5.67,26.28
17223,13.2,88.33
17224,64.33,7.4
17225,5.64,53.01
17226,8.78,126.99
17227,5.33,32.08
17228,16.85,22.14
17230,6.05,108.43
17232,16.75,12.66
17233,32.62,92.92
17234,10.01,24.78
17901,99.65,12.87
17902,50.22,35.54
17903,9.66,131.57
18001,27.0,12.22
18002,90.71,7.76
18003,78.58,227.69
18004,34.48,26.25
18005,8.53,50.53
18006,62.94,106.23
18007,140.05,6.83
18010,70.07,9.66
18011,16.73,329.23
18012,92.11,37.05
18013,419.6,14.75
18014,50.56,145.61
18015,22.83,23.13
18016,29.42,14.51
18017,83.36,332.94
18018,12.19,60.54
18020,92.81,21.34
18021,4.31,5170.07
18022,47.25,347.77
18023,545.39,40.51
18024,23.2,44.09
18025,16.24,23.71
18027,8.66,389.15
18028,21.65,63.79
18029,127.88,19.32
18030,69.59,11.9
18032,14.86,23.08
18033,18.03,16.97
18034,39.61,15.37
18035,47.32,34.91
18036,1.65,2856.97
18037,11.25,51.64
18038,35.82,38.53
18039,216.75,22.36
18040,26.35,15.86
18042,56.9,9.44
18043,4.66,42.92
18044,28.36,9.77
18045,131.32,11.83
18046,243.26,9.87
18047,6.49,1197.38
18048,17.92,172.21
18049,30.26,24.69
18050,49.87,40.69
18051,111.98,13.46
18053,140.56,16.11
18054,22.4,47.81
18056,427.53,10.88
18057,4.27,1643.79
18059,21.21,224.8
18061,90.33,16.44
18062,6.57,1963.77
18063,50.35,29.14
18064,56.95,8.76
18066,40.48,63.41
18067,42.09,18.63
18068,79.28,22.16
18069,78.59,7.89
18070,8.37,38.47
18071,76.63,95.69
18072,46.39,16.88
18074,43.58,7.87
18076,96.44,11.33
18078,74.51,14.66
18079,16.07,269.14
18082,118.29,10.45
18083,23.01,13.39
18084,11.97,444.03
18085,181.03,5.1
18086,77.05,6.11
18087,88.11,2724.99
18088,121.24,16.6
18089,324.2,62.85
18093,31.03,150.56
18094,238.95,12.65
18095,9.75,256.51
18096,32.62,10.76
18097,116.74,10.8
18098,472.86,17.2
18099,93.27,20.16
18100,39.94,253.73
18101,4.24,2775.94
18102,197.44,52.4
18103,19.01,61.49
18105,247.63,28.28
18107,79.52,14.61
18108,82.75,13.04
18109,13.91,63.84
18111,3.69,931.71
18112,14.99,11.14
18114,39.45,20.2
18115,13.12,242.3
18116,60.38,63.91
18117,52.78,10.84
18119,40.49,56.09
18120,23.76,14.14
18121,16.05,9.97
18122,447.49,48.31
18123,63.28,5.4
18124,36.88,12.28
18126,25.42,71.91
18127,4.89,4348.47
18128,7.81,53.52
18132,113.11,37.25
18133,21.47,149.18
18134,88.92,83.21
18135,253.91,24.23
18136,87.57,27.89
18137,75.17,18.68
18138,48.16,68.13
18140,103.31,589.36
18141,71.7,9.04
18143,30.93,38.18
18144,11.18,82.56
18145,6.95,1920.14
18146,324.66,4.07
18147,134.14,42.91
18148,57.47,20.76
18149,24.6,274.27
18150,89.15,94.4
18151,17.47,20.78
18152,136.9,9.3
18153,10.14,1086.88
18154,101.29,12.86
18157,13.99,97.43
18158,92.94,143.25
18159,125.84,10.32
18161,5.38,42.57
18162,26.5,71.85
18163,20.83,18.43
18164,522.69,4.62
18165,6.33,812.48
18167,21.46,105.31
18168,66.49,15.42
18170,28.55,15.97
18171,84.35,33.08
18173,34.91,366.37
18174,16.89,35.17
18175,38.3,401.23
18176,14.16,19.77
18177,34.33,17.24
18178,15.19,61.69
18179,51.43,14.68
18180,90.96,9.05
18181,55.58,5.24
18182,66.96,40.49
18183,58.57,12.12
18184,79.11,37.25
18185,42.44,16.59
18187,66.89,10.45
18188,11.16,191.49
18189,13.0,69.77
18192,70.63,30.68
18193,20.11,915.56
18194,102.12,29.55
18901,25.59,31.65
18902,25.84,44.93
18903,77.31,15.07
18904,68.53,16.65
18905,39.06,460.06
18906,89.32,13.37
18907,108.68,21.3
18908,20.18,52.13
18909,38.55,19.84
18910,38.01,26.55
18911,14.14,669.87
18912,96.61,20.48
18913,11.34,84.57
19001,36.08,2.08
19002,51.4,1.91
19003,32.66,1.59
19004,19.5,3.44
19005,22.14,6.23
19006,53.32,21.1
19007,29.44,19.26
19008,22.91,1.88
19009,61.19,5.67
19010,16.66,1.14
19011,113.35,3.59
19013,32.25,5.15
19015,16.06,6.66
19016,23.83,3.23
19017,46.95,2.41
19018,19.26,10.7
19019,10.92,2.2
19020,21.03,4.28
19021,119.42,12.37
19022,44.9,17.95
19023,17.88,9.51
19024,13.81,848.44
19027,93.04,2.43
19031,20.41,0.98
19032,127.22,1.79
19033,25.66,3.31
19034,38.23,0.63
19036,21.36,21.77
19037,34.93,5.35
19038,63.0,0.81
19039,40.67,1.99
19040,77.75,0.96
19041,20.67,13.21
19042,21.35,1.92
19043,28.03,3.71
19044,104.28,4.54
19045,52.71,3.68
19046,19.75,1731.39
19047,29.74,3.26
19048,28.28,0.71
19049,18.77,1.33
19050,10.68,2.15
19051,35.36,2.43
19052,21.76,1.61
19053,296.41,9.51
19054,66.09,3.45
19055,22.61,3.23
19057,30.38,2.67
19058,34.91,271.47
19059,60.63,1.58
19060,91.69,2.13
19061,54.01,1.72
19064,63.52,1.72
19065,157.06,1.1
19066,15.41,5.45
19067,186.7,0.41
19070,21.38,6.31
19071,51.84,217.38
19073,11.61,2.41
19074,14.79,7.51
19075,15.95,5.77
19076,21.38,1.78
19078,33.97,2.15
19079,19.54,0.56
19080,19.09,5.45
19081,14.27,2.87
19082,17.41,6.43
19086,219.95,9.59
19087,16.4,1.52
19088,21.63,6.66
19089,16.8,2.2
19090,43.59,2.96
19091,8.32,3.97
19092,96.87,6.93
19095,12.07,1.91
19096,43.11,3.55
19097,26.04,1.38
19098,10.1,4.06
19099,232.92,1.78
19102,32.25,5.64
19103,181.43,1.87
19104,15.3,1.18
19105,45.37,67.82
19106,17.29,7.17
19107,37.91,11.69
19108,23.32,5.15
19109,36.2,1.46
19110,39.27,2.27
19111,30.09,7.05
19112,19.01,4.16
19113,39.42,20.7
19114,37.45,1.17
19115,52.27,0.9
19116,16.19,1.11
19117,15.47,147.12
19118,26.05,0.61
19119,7.25,19.17
19120,52.61,2.51
19121,44.3,7.92
19122,40.41,2.77
19123,12.88,3.88
19124,37.34,16.42
19125,25.49,2.31
19126,34.07,63.81
19127,49.36,2.53
19129,26.52,2.53
19130,235.49,358.63
19132,23.05,4.82
19133,10.24,25.49
19134,19.14,1.25
19135,19.22,8.06
19136,20.71,1.35
19138,56.49,7.36
19139,37.84,0.98
19142,32.14,10.42
19143,44.34,56.02
19145,19.89,3.52
19146,41.04,1.49
19147,19.83,3.13
19148,51.32,1.27
19150,31.76,4.6
19151,48.02,31.67
19152,70.33,13.21
19153,10.05,2.29
19154,34.09,2.58
19155,14.25,4.35
19156,38.91,42.46
19157,10.64,6.48
19159,47.32,2.51
19160,36.4,39.4
19161,30.92,8.6
19162,29.7,3.03
19163,56.98,1.35
19165,54.94,1.16
19166,24.04,8.53
19167,28.51,5.4
19168,33.18,11.36
19169,15.34,4.56
19170,153.32,1.88
19171,30.9,195.53
19172,17.39,4.89
19173,28.21,2.3
19174,10.38,16.18
19175,56.17,0.91
19176,23.77,13.67
19177,11.44,8.74
19178,27.89,1.97
19179,38.33,3.24
19181,42.99,1.93
19182,19.82,2.12
19183,43.91,2.6
19184,27.81,5.43
19185,44.0,0.95
19186,19.46,5.4
19187,8.21,10.72
19188,32.32,2.35
19189,26.34,8.05
19190,168.33,21.8
19191,21.47,0.84
19192,48.43,55.85
19193,11.17,3.22
19194,29.15,4.94
19195,28.37,1.66
19196,22.23,5.22
19197,9.03,3.32
19198,18.34,1.25
19199,30.95,0.81
19200,17.27,11.29
19201,39.62,2.04
19202,11.71,1.54
19203,29.98,1.23
19204,71.25,3.4
19208,29.41,2.38
19209,23.15,2.46
19210,32.95,1.15
19211,91.6,5.93
19212,95.7,11.38
19213,23.2,3.62
19214,59.18,1.69
19215,40.98,5.66
19216,70.76,2.26
19217,81.31,1.27
19218,13.27,4.67
19219,23.18,1.08
19220,19.42,172.04
19221,32.31,1.95
19222,55.28,2.71
19223,51.7,2.94
19224,16.72,7.3
19225,11.81,112.62
19226,28.86,1.49
19227,53.43,2.06
19228,29.15,1.92
19229,27.46,3.1
19230,14.32,46.16
19231,7.67,2.61
19232,75.18,1.18
19233,20.23,6.03
19234,20.99,3.62
19235,66.68,1.95
19237,25.9,2.36
19238,42.93,1.14
19239,29.65,4.05
19240,41.11,1.63
19241,23.84,1.93
19242,28.88,4.54
19243,51.01,1.1
19244,72.44,1.57
19245,111.32,16.74
19246,19.37,2.99
19247,36.39,5.39
19248,15.27,6.22
19249,14.71,2.58
19250,10.53,2.09
19251,48.96,0.98
19252,45.38,2.56
19254,44.82,1.47
19255,56.77,1.81
19256,29.5,2.37
19257,386.87,12.79
19258,34.83,3.36
19259,14.78,2.44
19260,24.25,2.02
19261,28.95,1.73
19262,116.28,1.58
19263,6.42,7.32
19264,60.68,0.81
19265,148.29,1.13
19266,22.84,17.95
19267,33.81,0.65
19268,40.06,1.0
19269,36.6,3.25
19270,11.62,1.72
19271,33.47,1.85
19272,46.49,2.6
19274,35.07,43.57
19277,35.8,0.59
19278,32.88,1.06
19279,4.91,43.58
19280,25.17,200.28
19281,11.17,3.22
19282,141.25,1.73
19283,50.47,1.01
19284,17.82,0.67
19285,28.18,0.89
19286,26.85,34.97
19287,82.21,2.71
19288,46.86,0.43
19289,48.59,0.72
19290,35.63,39.07
19291,161.87,9.16
19293,47.25,55.11
19294,11.84,2.53
19296,19.04,2.52
19297,9.69,4.33
19298,15.44,6.67
19299,24.02,4.79
19300,17.46,60.25
19301,23.47,2.17
19302,13.92,5.39
19303,13.83,5.28
19304,24.81,11.53
19305,70.05,2.83
19306,14.61,3.7
19307,27.3,1.1
19308,29.45,2.34
19309,29.09,1.34
19310,25.21,0.52
19311,45.21,2.08
19314,24.41,2.05
19317,99.17,1.91
19318,5.28,7.58
19319,11.21,560.57
19321,17.2,3.95
19322,17.17,2.33
19323,13.28,4.44
19324,37.07,5.91
19325,15.46,9.18
19326,17.5,98.23
19327,56.49,11.86
19329,12.46,5.62
19330,18.32,6.55
19331,31.05,117.39
19332,56.19,2.08
19333,189.14,0.86
19334,32.04,1.53
19335,20.23,5.44
19901,49.91,0.84
20001,11.18,28.71
20002,6.95,65.04
20003,6.55,111.91
20004,13.01,23.98
20005,7.68,231.51
20006,11.93,29.92
20007,9.77,41.45
20008,20.58,47.13
20009,27.17,540.63
20010,4.13,443.58
20011,27.73,78.87
20012,1.32,152.27
20013,26.93,249.72
20014,16.76,88.96
20015,58.87,28.35
20016,55.27,36.22
20017,54.71,208.68
20018,69.39,206.82
20019,29.99,457.39
20020,16.55,11.0
20021,3.43,83.67
20022,45.9,23.12
20023,2.77,208.66
20024,13.37,39.87
20025,35.07,44.28
20026,10.37,24.78
20027,43.69,83.66
20028,15.61,179.18
20029,50.32,107.71
20030,24.78,1105.57
20031,25.07,9.25
20032,39.11,290.46
20033,16.83,65.72
20034,40.28,100.37
20035,21.22,28.7
20036,28.63,576.28
20037,5.96,21.81
20038,14.88,33.13
20039,10.63,250.8
20040,39.81,484.7
20041,4.17,86.09
20042,5.04,851.19
20043,29.47,77.37
20044,2.0,235.0
20045,42.4,1438.82
20046,2.99,541.47
20047,8.94,74.16
20048,5.9,41.36
20049,11.39,474.71
20050,3.5,109.43
20051,41.84,207.55
20052,8.62,177.03
20053,8.59,701.75
20054,12.33,52.23
20055,33.03,665.21
20056,27.69,181.62
20057,8.61,28.57
20058,6.92,135.4
20059,107.32,102.8
20060,5.85,20.85
20061,9.81,537.21
20062,6.77,194.98
20063,59.49,168.2
20064,11.34,1406.08
20065,14.22,280.94
20066,32.46,18.7
20067,32.26,1215.65
20068,14.72,18.48
20069,60.89,3057.73
20070,9.22,161.39
20071,37.39,487.62
20072,22.4,275.31
20073,25.64,236.43
20074,75.95,191.93
20075,17.74,330.5
20076,5.66,1733.39
20077,7.71,898.83
20078,16.44,92.27
20079,14.35,1581.67
20080,18.42,543.27
20081,11.28,838.74
20901,25.39,75.97
20902,6.01,2976.54
20903,11.91,404.53
20904,2.7,45.19
20905,6.34,29.34
20906,2.52,63.49
20907,9.15,18.58
21001,41.46,19.25
21002,33.82,559.93
21003,170.24,5.11
21004,321.29,5.75
21005,859.21,26.22
21006,191.07,22.43
21007,184.45,42.35
21008,498.44,6.58
21009,86.95,11.86
21010,141.57,146.66
21011,144.66,30.09
21012,126.23,2.76
21013,49.31,285.03
21014,64.77,95.55
21015,108.65,7.8
21016,83.94,15.51
21017,237.83,17.61
21018,90.72,24.34
21019,46.98,17.26
21020,34.77,12.68
21021,224.92,84.67
21022,12.93,16.55
21023,286.12,8.52
21024,49.13,12.38
21025,173.06,28.29
21026,39.93,7.54
21027,13.55,4.8
21028,144.58,3.13
21029,121.61,15.87
21030,26.06,82.43
21031,177.76,8.66
21032,134.9,15.4
21033,10.92,53.3
21034,22.27,71.8
21035,328.33,38.34
21036,44.7,5.37
21037,97.7,5.8
21038,24.48,57.48
21039,26.71,13.4
21040,319.88,12.27
21041,151.63,982.11
21042,49.36,443.74
21043,24.92,94.62
21044,127.94,212.92
21045,29.22,10.16
21046,69.73,45.92
21047,39.63,58.04
21048,9.98,34.77
21049,23.31,178.34
21050,203.74,100.22
21051,61.03,5.31
21052,55.4,105.25
21053,223.59,18.65
21054,60.42,174.56
21055,49.25,190.4
21056,132.53,27.83
21057,213.47,6.13
21058,336.3,9.29
21059,19.82,13.72
21060,38.74,384.59
21061,71.95,105.25
21062,209.5,9.13
21063,56.61,62.99
21064,45.28,184.94
21065,96.33,4.57
21066,48.87,14.96
21067,26.57,19.57
21068,146.59,8.03
21069,202.92,10.79
21070,117.98,66.28
21071,14.87,17.08
21072,218.67,58.66
21073,98.31,29.66
21074,62.37,55.04
21075,34.39,12.15
21076,263.98,10.46
21077,72.19,30.35
21078,238.85,14.15
21079,340.7,2.73
22001,38.19,7.33
22002,44.84,3.1
22003,52.47,3.35
22004,94.16,1.7
22006,80.97,4.68
22007,44.23,28.46
22008,9.15,25.9
22009,51.85,16.18
22011,19.28,6.95
22012,22.22,4.91
22013,20.79,17.08
22014,71.42,3.85
22015,48.04,8.56
22016,58.0,13.14
22017,83.24,13.66
22018,115.31,3.81
22019,8.94,24.83
22020,8.76,14.84
22021,201.49,12.71
22022,35.66,18.54
22023,37.56,14.64
22024,32.36,9.33
22025,32.41,46.04
22027,56.51,7.77
22028,223.06,2.13
22029,22.41,6.51
22032,64.44,2.06
22035,119.42,3.01
22036,9.71,12.15
22037,62.75,1.86
22039,63.89,17.61
22040,51.17,3.54
22041,14.49,13.8
22042,15.89,8.37
22043,39.82,2.86
22044,164.43,1.82
22045,30.42,3.91
22046,127.73,7.63
22047,4.66,60.73
22048,107.6,158.78
22049,19.59,4.9
22050,18.75,5.39
22051,87.92,1.43
22052,82.62,16.63
22053,157.14,7.51
22054,233.32,9.58
22055,49.03,8.5
22057,202.41,2.45
22058,145.03,1.75
22059,189.09,8.45
22060,78.49,18.92
22061,25.09,377.92
22062,63.19,3.26
22063,30.18,7.39
22064,36.2,5.94
22066,139.45,7.57
22067,37.29,2.74
22068,41.72,2.04
22069,128.05,4.24
22072,192.31,1.2
22074,22.86,15.31
22075,26.68,6.82
22076,133.27,2.87
22077,122.45,3.23
22078,71.56,8.66
22079,17.7,9.94
22080,60.71,6.13
22081,132.69,2.28
22082,25.43,14.63
22083,165.33,3.93
22084,31.55,24.6
22085,34.76,3.68
22086,17.31,14.85
22087,26.53,4.33
22088,15.32,12.86
22089,37.59,10.11
22090,40.64,3.49
22094,11.5,10.61
22095,26.1,3.91
22096,10.04,35.66
22099,73.01,8.96
22102,15.87,14.74
22103,50.49,16.89
22105,88.65,1.96
22106,28.76,1.04
22107,187.1,0.71
22109,170.06,1.87
22110,51.76,19.73
22111,106.25,1.99
22112,437.81,32.95
22113,218.85,2.9
22114,75.9,1.98
22115,63.77,7.59
22116,123.98,16.03
22117,299.79,12.33
22119,191.89,8.6
22122,12.45,5.62
22124,86.72,3.08
22125,161.04,325.65
22126,14.94,7.3
22127,19.17,34.74
22128,63.72,3.72
22129,118.53,2.57
22130,406.34,32.73
22131,8.9,12.7
22133,17.85,9.47
22135,36.47,5.92
22136,88.19,12.35
22137,183.7,7.52
22139,11.32,9.01
22141,27.33,5.42
22142,31.87,4.86
22143,81.75,3.69
22144,45.29,6.65
22149,74.42,4.96
22150,169.28,3.33
22151,40.25,2.68
22155,62.6,1.6
22156,28.96,10.88
22157,174.37,1.63
22158,155.02,111.05
22160,47.32,5.45
22162,20.08,8.72
22163,147.24,3.8
22164,15.89,3.46
22165,136.96,4.36
22167,27.66,27.77
22168,14.4,2.01
22170,95.9,8.55
22172,156.7,4.88
22173,217.87,1.23
22174,116.14,5.33
22175,114.88,2.12
22176,16.2,13.09
22177,30.05,3.73
22178,29.37,3.98
22181,25.15,4.1
22182,93.36,3.5
22184,33.02,6.78
22186,14.75,16.34
22187,29.39,14.15
22188,48.45,2.95
22189,99.86,2.33
22190,61.84,2.44
22193,9.29,39.94
22195,9.67,29.99
22197,64.24,9.43
22199,586.82,17.63
22200,73.36,4.66
22201,20.74,14.95
22202,12.93,10.83
22203,28.33,3.74
22204,162.14,9.47
22205,71.9,7.08
22206,32.22,7.17
22207,55.53,2.83
22208,28.08,7.41
22209,26.96,7.01
22212,23.34,4.16
22213,275.57,15.97
22214,47.42,3.27
22215,69.4,2.18
22217,104.69,5.24
22218,20.53,3.12
22220,30.84,6.78
22221,5.35,24.49
22222,48.98,13.43
22223,44.09,2.68
22225,110.87,33.47
22226,90.65,11.01
22227,89.51,3.04
22228,6.54,109.33
22229,58.97,2.71
22230,185.21,1.77
22232,40.39,2.65
22233,32.06,3.71
22234,56.48,23.67
22235,17.63,6.18
22236,13.94,21.59
22239,15.42,6.36
22242,33.2,2.71
22243,45.48,1.1
22244,32.76,2.01
22245,16.54,27.15
22246,63.75,1.63
22247,108.48,0.44
22248,13.76,8.65
22249,7.05,22.27
22250,58.19,8.8
22251,146.37,3.27
22252,90.88,1.67
22253,30.23,2.28
22254,92.55,18.25
22901,234.43,4.04
22902,48.13,6.03
22903,106.49,7.97
22904,165.54,6.28
22905,110.08,3.53
22906,27.16,8.06
22907,284.77,7.84
22908,57.48,3.62
22909,10.08,46.33
23001,38.83,31.65
23002,261.36,87.08
23003,236.84,47.56
23004,120.28,4.66
23005,964.97,40.51
23006,158.45,36.42
23007,42.56,90.16
23008,65.98,29.81
23009,192.77,85.13
23010,117.14,159.99
23011,392.27,6.92
23012,159.37,36.16
23014,42.79,74.04
23015,49.44,35.66
23016,44.46,12.28
23017,187.03,10.99
23018,139.88,20.88
23019,116.69,17.61
23020,14.36,147.21
23021,58.61,11.28
23024,201.37,79.35
23025,157.36,22.71
23026,102.55,45.8
23027,46.63,19.69
23028,305.4,26.29
23029,235.99,4.98
23030,38.78,40.97
23031,13.75,72.36
23032,25.49,29.27
23033,40.34,42.98
23034,54.04,59.88
23035,35.09,39.36
23037,63.58,10.07
23038,38.43,116.19
23039,96.21,29.82
23040,44.75,41.97
23041,38.76,17.29
23042,40.04,10.86
23043,117.58,5.74
23044,250.29,24.67
23045,138.43,19.23
23046,56.0,55.3
23047,123.97,16.58
23048,86.54,12.51
23049,73.24,33.07
23050,424.23,275.28
23051,8.99,388.65
23052,48.04,29.45
23053,148.78,81.46
23054,41.76,11.83
23055,196.7,310.68
23056,67.91,57.69
23057,24.33,41.14
23058,97.7,114.25
23059,178.12,41.43
23060,261.1,94.75
23061,62.34,156.11
23062,211.99,8.95
23063,175.91,28.42
23064,49.85,42.03
23065,126.21,15.84
23066,147.36,37.87
23067,79.95,38.71
23069,175.57,38.89
23070,138.61,38.8
23071,38.84,60.04
23072,97.45,26.83
23073,328.35,17.79
23074,46.89,81.49
23075,111.94,38.19
23076,145.48,6.85
23077,47.54,17.63
23079,372.89,12.89
23080,73.48,33.79
23081,224.87,8.79
23082,177.85,13.78
23084,55.31,24.12
23085,61.43,46.49
23086,182.16,80.29
23087,157.78,89.62
23088,90.94,84.78
23090,80.04,20.53
23091,57.89,16.76
23092,403.92,88.79
23093,183.8,22.35
23094,273.38,17.8
23095,239.55,47.41
23096,209.26,15.93
23097,177.81,50.19
23098,17.47,63.59
23099,88.61,66.26
23101,78.5,5.72
23901,40.5,36.74
23902,118.8,26.2
23903,72.68,60.97
23904,682.34,5.36
23905,57.31,44.01
24001,50.18,5.26
24002,15.33,20.55
24003,52.31,15.81
24004,141.99,4.33
24005,54.7,8.54
24006,48.65,12.52
24007,39.99,22.53
24008,46.78,254.32
24009,51.04,7.27
24010,19.71,552.97
24011,57.63,4.36
24012,94.29,3.36
24014,63.42,158.63
24015,74.07,37.91
24016,172.9,3.42
24017,35.09,19.44
24018,34.24,5.7
24019,27.89,14.34
24020,291.89,1.79
24021,180.62,11.48
24022,36.38,11.27
24023,98.13,3.35
24024,98.34,8.4
24025,157.72,2.28
24026,71.77,20.18
24027,19.11,68.55
24028,24.77,18.61
24029,170.45,5.49
24030,32.66,168.25
24031,56.03,4.62
24032,20.88,6.99
24033,13.97,15.46
24034,29.13,145.59
24036,139.62,2.43
24037,154.09,2.91
24038,32.43,113.66
24039,41.85,60.24
24040,65.98,8.31
24041,35.0,18.34
24042,25.9,3.24
24043,115.87,1.31
24044,23.51,7.87
24046,88.3,11.98
24047,194.49,4.66
24049,59.6,30.22
24050,23.5,5.36
24051,112.34,4.58
24052,89.75,2.08
24053,21.24,26.32
24054,26.04,21.47
24055,73.94,11.12
24056,97.61,38.0
24057,36.81,45.97
24058,31.8,7.55
24059,78.27,14.03
24060,153.12,4.43
24061,109.7,18.4
24062,12.48,12.66
24063,86.82,5.6
24064,53.41,34.26
24065,100.38,24.29
24066,56.22,10.71
24067,195.01,4.34
24068,105.02,5.16
24069,17.14,3.15
24070,54.47,95.8
24071,69.26,17.79
24073,15.14,42.07
24074,32.13,3.67
24076,125.27,10.66
24077,27.32,10.61
24078,23.36,21.19
24079,205.86,5.43
24080,25.37,10.01
24081,24.68,6.08
24082,4.58,222.27
24083,206.11,6.72
24084,44.23,4.73
24086,51.47,7.01
24087,38.41,19.34
24088,71.8,16.13
24089,39.03,3401.08
24090,164.91,2.52
24091,132.31,5.88
24092,59.88,15.73
24093,72.64,5.58
24094,35.36,55.15
24095,14.48,23.62
24096,33.57,4.77
24097,46.44,5.99
24098,73.45,19.46
24099,53.58,4.31
24100,79.63,10.72
24101,202.18,2.48
24102,72.14,10.81
24103,97.74,3.87
24104,32.49,9.66
24105,21.78,80.85
24106,71.78,4.42
24107,61.82,6.2
24108,20.42,22.18
24109,181.41,6.63
24110,190.17,7.7
24112,117.54,2.94
24113,20.17,21.62
24114,157.64,25.3
24115,283.17,241.93
24116,164.06,2.99
24117,36.23,14.24
24118,22.94,6.15
24119,33.69,24.96
24120,48.98,8.27
24121,171.4,4.14
24122,59.18,27.97
24123,155.71,5.66
24124,23.36,19.01
24125,88.52,5.75
24127,11.35,30.4
24129,26.2,4.96
24130,97.63,5.51
24131,35.4,25.31
24132,235.93,3.04
24133,72.19,5.75
24134,85.22,53.75
24136,54.46,11.79
24137,24.94,56.42
24139,123.64,22.81
24141,15.84,8.33
24142,64.84,486.77
24143,31.0,18.06
24144,24.56,34.85
24145,211.05,3.35
24146,32.24,9.24
24148,48.39,41.87
24149,24.69,7.57
24150,23.51,11.99
24151,91.95,6.18
24152,179.1,2.82
24153,40.02,7.7
24154,62.34,19.68
24155,12.75,44.55
24156,92.22,2.99
24157,20.08,158.07
24158,45.58,7.7
24159,45.61,46.63
24160,118.8,7.39
24161,39.69,9.4
24162,30.27,65.31
24163,36.35,125.67
24164,147.91,2.83
24165,40.94,9.18
24166,23.58,75.02
24167,69.19,13.25
24168,21.11,28.56
24169,103.53,35.65
24170,119.29,21.48
24171,69.69,6.54
24172,301.38,1.76
24173,31.99,35.32
24174,32.84,17.51
24175,102.48,20.06
24176,24.17,15.1
24177,143.47,3.85
24178,13.4,6.57
24179,56.81,6.76
24180,142.54,9.2
24181,99.63,20.15
24182,60.23,8.47
24183,160.78,6.23
24184,61.73,3.6
24185,49.49,11.68
24187,68.01,15.5
24188,58.5,87.08
24189,63.63,108.53
24190,35.9,5.46
24191,23.36,5.61
24193,44.29,9.62
24194,34.89,10.55
24196,132.01,18.76
24197,20.8,45.1
24198,69.31,10.14
24199,72.95,6.24
24201,122.9,9.89
24202,228.24,45.36
24203,36.97,3.27
24205,44.93,25.37
24206,24.13,90.88
24207,16.63,23.03
