Codigo Municipio,Superficie (Ha) Agricolas,Nº Explotaciones Agrícolas
45156,23759.159999999985,636.0
13076,2013.9600000000005,160.0
18174,1257.46,90.0
45157,9516.739999999996,218.0
05221,1406.6,49.0
09346,2839.4,23.0
23076,4215.77,69.0
24154,2545.8999999999996,99.0
26135,7057.37,114.0
14061,12171.180000000002,199.0
47152,1526.1800000000003,37.0
49202,3520.88,55.0
07053,1120.4,93.0
08246,689.02,52.0
44209,7299.419999999997,115.0
26136,252.4,22.0
50238,433.52000000000004,24.0
33062,2045.0099999999995,102.0
08247,1497.0400000000002,38.0
08248,924.1999999999998,79.0
07054,3958.3300000000017,844.0
18175,1941.07,274.0
04081,222.82000000000005,127.0
08249,228.78,26.0
09347,1549.6399999999999,54.0
09348,1196.2899999999997,36.0
17182,58.730000000000004,8.0
35022,945.5500000000001,152.0
12102,1445.64,213.0
07055,7196.7300000000005,395.0
08250,1355.5599999999995,73.0
08251,1124.51,90.0
09353,914.75,15.0
08258,2447.7499999999986,66.0
08253,943.86,24.0
39074,3082.1500000000005,305.0
08254,3338.03,129.0
22906,1545.7599999999998,93.0
35023,707.3799999999998,271.0
42167,4681.74,16.0
08256,50.54,7.0
08255,4408.84,65.0
08257,1371.3600000000004,43.0
24158,1329.5199999999998,54.0
08259,419.40000000000003,62.0
37293,1276.2799999999997,36.0
49204,534.04,39.0
28135,6521.139999999999,94.0
24155,863.44,59.0
49203,819.0100000000003,69.0
42168,1751.6799999999998,30.0
05226,1829.6199999999997,63.0
16196,3279.57,273.0
05224,1304.69,35.0
05225,2474.159999999999,53.0
07056,2130.8599999999997,213.0
09350,5843.169999999998,115.0
16195,8053.230000000001,192.0
05902,3295.6999999999994,55.0
09351,1183.7,37.0
09352,1971.9499999999994,48.0
24156,7623.4100000000035,86.0
24157,1682.8400000000001,80.0
05227,302.62,31.0
16197,23.249999999999996,3.0
40185,15577.010000000006,342.0
24159,5943.16,261.0
06121,8648.610000000002,331.0
10168,2612.8,39.0
37294,219.05,13.0
40186,1508.2100000000003,40.0
45158,5345.330000000002,164.0
09354,538.4399999999999,10.0
21069,15432.009999999997,265.0
43140,195.55000000000007,69.0
17184,2810.290000000001,104.0
08260,758.99,41.0
03121,185.90000000000003,30.0
08261,123.61,45.0
38039,75.49000000000001,55.0
31220,3197.91,63.0
14060,25414.600000000002,1052.0
22212,933.27,24.0
39075,860.8999999999999,91.0
07057,4980.090000000003,368.0
24160,9215.920000000007,137.0
50239,1751.72,23.0
47153,4181.75,60.0
34169,6061.950000000001,84.0
24161,1772.29,28.0
10169,5443.580000000001,151.0
23077,4099.289999999999,425.0
15078,5313.990000000007,1282.0
37296,4454.09,152.0
10170,7180.939999999999,94.0
05228,3452.22,104.0
38040,141.79999999999998,66.0
05904,5259.2,32.0
23904,25560.390000000007,480.0
37297,1370.79,63.0
34170,1529.15,19.0
09355,1760.3299999999997,41.0
49205,945.2399999999997,84.0
47154,1175.29,24.0
49206,3647.7299999999987,186.0
34171,5219.080000000003,67.0
37298,418.47000000000014,76.0
09356,909.0899999999999,18.0
10171,5494.65,228.0
10172,4591.169999999998,216.0
39076,1662.88,137.0
41089,638.3,31.0
15079,3478.3400000000006,556.0
23079,17219.450000000008,884.0
39077,3624.2599999999998,66.0
39078,2109.5499999999997,145.0
19250,765.3,5.0
40188,1167.15,26.0
40189,3035.0799999999995,133.0
37299,2150.45,76.0
33064,3030.63,45.0
40190,1311.76,17.0
09358,6654.71,54.0
26138,2792.5000000000005,91.0
05229,1296.6399999999999,40.0
45901,4506.75,110.0
23080,3034.22,477.0
05230,722.47,24.0
40191,2564.0500000000006,38.0
30901,2249.6300000000006,540.0
28136,1540.6899999999996,38.0
37300,3632.4499999999994,54.0
06122,8746.7,579.0
28137,1757.9199999999994,40.0
49207,2592.8399999999997,75.0
47155,631.64,17.0
24162,556.05,44.0
34174,2374.4600000000014,67.0
39079,198.0,10.0
08192,1402.4300000000003,66.0
26140,622.5000000000002,26.0
26141,1405.3700000000001,32.0
48082,235.78,48.0
36051,289.8699999999998,227.0
49210,2529.2599999999998,72.0
47157,1525.2000000000003,18.0
37301,1799.8599999999997,21.0
09361,2757.1000000000004,30.0
33065,1361.8299999999995,181.0
24163,2640.9299999999994,61.0
22213,20475.79999999999,475.0
39081,1455.1899999999998,80.0
09362,1515.4599999999996,13.0
43142,2858.0799999999995,254.0
12103,1205.13,45.0
32078,3053.629999999999,305.0
27057,12640.910000000013,1454.0
17186,18.33,2.0
31222,1327.1399999999999,19.0
44210,11837.539999999999,176.0
25201,8456.89,58.0
25200,3198.440000000001,207.0
31223,956.24,110.0
45159,1392.45,20.0
09363,9217.459999999995,266.0
50240,15963.089999999998,183.0
19251,1851.6600000000003,27.0
10173,4895.169999999999,114.0
41090,6992.43,526.0
37302,2852.2799999999993,71.0
40192,1961.3200000000002,35.0
17187,602.9699999999998,33.0
38041,346.31999999999994,80.0
43143,910.26,35.0
27058,7811.370000000008,1001.0
03123,2091.0899999999992,346.0
29086,457.6099999999999,202.0
19252,3598.71,25.0
40193,2599.1800000000007,41.0
47158,5746.32,238.0
22214,1226.7400000000002,45.0
43144,1264.7,115.0
46223,10.77,
29087,569.11,149.0
50242,744.79,33.0
46224,80.33999999999999,21.0
12104,3402.7699999999986,809.0
40194,14398.160000000005,241.0
20070,418.6999999999999,110.0
06124,8466.689999999999,392.0
10174,853.46,50.0
23081,7445.94,514.0
44211,5254.58,23.0
45160,1984.9000000000003,101.0
22215,4509.9800000000005,43.0
19254,3885.79,9.0
39082,2191.129999999999,188.0
03124,1263.52,116.0
46225,435.63999999999993,163.0
07058,3083.6399999999985,248.0
17188,124.33000000000001,14.0
43145,2010.4899999999996,531.0
46226,37.12,12.0
22217,7087.550000000001,169.0
24164,8015.65,55.0
43146,368.72999999999996,26.0
07047,2681.5899999999983,248.0
04082,1364.97,73.0
22218,1058.41,23.0
43044,3274.3399999999983,384.0
03125,89.87,29.0
44212,1668.43,29.0
25202,2256.9399999999996,24.0
25035,2210.58,87.0
08267,762.4399999999999,49.0
46227,109.87,94.0
37304,3150.63,69.0
40195,13755.730000000001,121.0
40196,1424.86,27.0
09365,336.01,10.0
37305,24.950000000000003,13.0
17190,652.6199999999999,30.0
34175,1190.0000000000002,24.0
28138,530.1299999999999,11.0
04083,4593.360000000001,226.0
42171,3187.3399999999992,33.0
25204,4547.980000000003,435.0
46228,877.89,88.0
17191,483.27000000000004,20.0
47159,1898.3300000000002,94.0
05232,603.6300000000001,29.0
10175,15268.760000000002,210.0
37306,2189.66,41.0
37307,1773.62,61.0
05233,322.90000000000003,10.0
28140,822.81,
10176,8112.419999999998,68.0
22220,2355.71,54.0
45161,3949.98,77.0
31224,6670.910000000001,150.0
50243,2476.6600000000003,152.0
22221,529.91,17.0
17192,805.1799999999998,16.0
11034,5937.889999999998,365.0
19255,5161.4800000000005,24.0
25203,2216.6299999999997,63.0
08269,1658.9,44.0
41091,5212.85,200.0
28141,721.7,10.0
45162,5587.92,547.0
25205,433.05000000000007,51.0
19256,1937.97,23.0
33066,9662.260000000002,1566.0
37309,910.2899999999998,20.0
12105,2698.67,464.0
10177,1922.8500000000001,63.0
50244,3843.4099999999985,65.0
29088,4984.280000000002,248.0
04084,217.54,25.0
22222,3834.540000000001,92.0
46229,994.3200000000003,143.0
47160,6514.09,124.0
37310,862.8900000000001,31.0
05234,1164.2999999999997,35.0
19257,18111.34,165.0
50245,4198.870000000001,30.0
23082,6716.0,527.0
46230,1319.4500000000007,554.0
36052,10291.760000000011,1528.0
38042,545.44,137.0
17193,1091.4999999999995,68.0
47161,1993.02,49.0
46231,2777.0699999999997,497.0
46232,3860.020000000001,335.0
07060,3263.139999999996,272.0
44213,2550.2400000000007,25.0
05235,1873.6300000000008,55.0
06125,13560.07,443.0
50246,1950.8,13.0
16198,14094.519999999995,397.0
08270,235.34,13.0
17052,1156.9199999999998,38.0
39083,15683.450000000003,405.0
27059,2755.9899999999934,705.0
50247,784.5000000000001,
37311,2941.5899999999997,52.0
15080,5721.390000000008,636.0
24165,243.89000000000001,57.0
08271,544.96,18.0
33067,5012.8099999999995,105.0
02072,6630.329999999998,510.0
13078,28452.00999999999,1584.0
26143,1664.5700000000002,28.0
13079,12720.110000000017,839.0
05236,1981.6000000000001,51.0
05237,3718.1400000000012,63.0
06126,5144.760000000002,208.0
13080,5136.42,98.0
19258,2989.57,29.0
09366,1464.96,46.0
16199,1468.9900000000002,7.0
25206,1234.2999999999995,82.0
42172,1733.1299999999999,17.0
43147,1764.4599999999987,169.0
46233,3171.93,752.0
07061,1557.1399999999983,264.0
39084,1565.2499999999998,152.0
05238,5251.010000000002,109.0
25207,1288.9099999999999,90.0
33068,17265.55,261.0
19259,123.9,3.0
04085,388.70000000000005,33.0
28143,1769.65,16.0
15081,2207.739999999998,357.0
07062,2041.4899999999986,184.0
48904,59.540000000000006,26.0
12106,946.8799999999991,200.0
45163,6388.179999999999,371.0
22223,2145.18,34.0
48085,203.51999999999998,55.0
18176,567.05,27.0
48086,1365.9999999999993,167.0
08272,1719.5799999999995,41.0
20065,621.3599999999997,87.0
04086,4655.870000000002,448.0
09368,457.71000000000004,8.0
42173,21300.080000000005,76.0
25208,12280.260000000002,49.0
37312,489.55999999999995,40.0
23084,2148.4399999999996,322.0
31225,879.2200000000001,24.0
25209,7612.490000000001,120.0
18177,1403.5399999999995,211.0
26144,969.7200000000001,41.0
50248,12747.81,229.0
25210,2245.1800000000003,240.0
46234,1109.8999999999999,68.0
12107,263.2800000000001,50.0
05239,2659.15,56.0
26145,1289.6200000000001,92.0
40198,2551.84,37.0
19260,365.51000000000005,8.0
05240,3183.55,216.0
09369,3626.0200000000013,109.0
45164,1465.27,55.0
42174,1522.97,28.0
34177,1050.9499999999996,19.0
24166,2117.4399999999996,126.0
33069,763.5199999999999,150.0
28144,1906.4099999999999,36.0
26146,4896.5,29.0
24167,2395.78,62.0
34176,2402.04,30.0
19261,890.0400000000001,13.0
22904,12617.620000000003,295.0
16909,7678.189999999999,188.0
40199,2155.57,25.0
37313,3203.22,163.0
09372,418.40999999999997,11.0
09373,13952.890000000009,165.0
36053,68.34,42.0
39085,1394.5199999999995,119.0
08273,2626.250000000001,256.0
25211,533.7100000000002,75.0
46235,8052.46,1486.0
42175,1099.43,14.0
12108,497.98999999999995,76.0
04087,104.23,12.0
48076,60.370000000000005,21.0
46236,885.2499999999999,313.0
31226,612.64,83.0
25212,1314.1499999999999,56.0
08274,836.19,33.0
09374,982.81,16.0
17194,674.99,15.0
34178,3929.159999999999,58.0
34179,2282.0699999999997,20.0
40200,430.77,21.0
49214,8595.1,84.0
37314,6254.879999999998,41.0
04088,12017.590000000002,214.0
04089,1697.7799999999995,181.0
27060,7213.479999999993,909.0
32079,310.76000000000016,99.0
50249,2134.2299999999987,184.0
38043,948.1499999999999,157.0
31227,8761.199999999999,191.0
08276,780.9,11.0
18901,1859.6899999999998,50.0
04090,3705.5700000000006,136.0
42176,1629.98,20.0
42177,553.3299999999999,15.0
37315,1103.54,17.0
08277,51.01,3.0
28145,2408.18,53.0
50250,1506.9899999999998,14.0
25215,1276.8900000000003,97.0
06127,23038.399999999994,693.0
10178,9464.98,124.0
25216,3079.1600000000003,97.0
45165,14436.650000000012,601.0
06128,5366.5599999999995,204.0
10179,1095.25,142.0
10180,15592.140000000001,677.0
16202,3461.15,157.0
12109,416.77,74.0
06129,3006.8899999999994,64.0
17195,1161.6899999999998,65.0
42178,2312.15,10.0
19262,1095.56,10.0
37316,5882.119999999999,73.0
34180,1909.72,23.0
22225,10950.600000000008,617.0
47162,3621.1900000000005,43.0
09375,916.4499999999998,17.0
06130,1751.3700000000001,70.0
38044,13.319999999999997,18.0
33070,3633.1599999999994,351.0
49216,2784.2699999999986,51.0
08278,1715.9799999999996,104.0
19263,377.04000000000013,14.0
33071,2011.9999999999989,196.0
16203,8056.95,270.0
19264,804.0699999999999,4.0
50251,20573.49,402.0
37317,1343.7200000000003,50.0
02073,16279.220000000012,888.0
03127,2073.38,161.0
37318,2319.96,85.0
09377,1368.9799999999993,48.0
42181,4398.009999999999,29.0
22226,4413.639999999999,95.0
34181,1550.4399999999994,22.0
11035,29223.88000000001,420.0
42182,3093.1900000000005,45.0
43148,1237.9599999999998,108.0
25217,7226.600000000007,470.0
25218,349.51,31.0
25219,455.19,25.0
19265,9234.380000000001,78.0
50252,29073.94999999999,920.0
46237,15.22,9.0
46238,2325.869999999999,1226.0
08275,886.5899999999999,25.0
08280,1010.1299999999999,22.0
38045,637.4200000000005,660.0
29089,12049.420000000004,364.0
16204,6359.8,111.0
38046,288.27000000000004,139.0
35024,5025.1699999999955,584.0
08281,155.76000000000002,28.0
32080,470.74000000000007,87.0
09378,585.6099999999999,9.0
16205,1893.8500000000001,32.0
42183,7772.47,87.0
37319,567.23,19.0
35025,1862.11,89.0
10181,4303.4400000000005,160.0
37320,3767.649999999999,40.0
35026,849.6000000000004,324.0
22227,6722.169999999999,31.0
45166,20539.240000000005,269.0
19266,2213.14,28.0
37321,3652.1,53.0
15082,2242.6899999999973,512.0
12110,272.08000000000004,87.0
46239,784.0200000000001,218.0
25220,2230.9,212.0
35027,417.36,177.0
04091,128.54999999999998,75.0
17196,406.8000000000002,32.0
37322,2714.0199999999995,30.0
09380,724.8499999999999,30.0
08279,778.99,28.0
46240,156.14,71.0
50253,1508.08,76.0
44215,4548.959999999999,37.0
13081,4477.630000000002,259.0
26147,849.5799999999999,11.0
44216,25288.090000000004,365.0
19267,547.1099999999999,14.0
03128,722.9900000000001,196.0
33072,8440.55,307.0
08282,142.50000000000003,18.0
35028,956.49,230.0
03129,2292.5899999999997,176.0
31228,1245.4099999999999,29.0
47163,3738.059999999998,56.0
28146,1203.6700000000003,109.0
05241,2345.38,145.0
50254,6121.509999999999,66.0
22228,579.56,19.0
19268,2086.37,12.0
38047,607.3900000000006,516.0
04092,2111.3199999999997,204.0
16206,3220.0599999999995,85.0
35029,1411.5300000000002,384.0
33073,21180.89,2120.0
09381,2258.12,5.0
31229,604.68,17.0
26148,748.23,36.0
12111,1913.7799999999997,159.0
25221,80.05,8.0
46241,1146.09,111.0
28147,552.8999999999999,19.0
25222,821.2599999999999,11.0
43149,3314.479999999998,243.0
43150,6895.420000000002,559.0
05242,426.65999999999997,35.0
19269,1140.8099999999995,18.0
09382,1067.09,14.0
02074,27873.549999999992,831.0
50255,791.1299999999999,63.0
26149,309.01,4.0
45167,9384.959999999995,575.0
41092,1218.13,105.0
12112,2446.0000000000005,40.0
32081,426.03000000000014,145.0
12113,48.3,11.0
39086,8582.74,61.0
05243,4308.390000000001,58.0
45168,16761.039999999997,236.0
03130,67.87,20.0
40201,818.46,26.0
20071,1821.569999999998,220.0
29090,7906.469999999998,351.0
22229,3623.2299999999987,98.0
41093,1.28,
13082,23344.800000000007,957.0
36054,2288.2699999999986,596.0
08283,1038.7900000000006,58.0
37323,11395.169999999993,134.0
15083,2883.2899999999995,387.0
25223,6229.430000000003,140.0
24168,1742.1899999999987,102.0
12114,413.7700000000001,111.0
47164,4822.070000000002,86.0
19271,1271.96,19.0
19270,339.71999999999997,6.0
08284,2194.9900000000007,155.0
47165,10530.170000000002,270.0
19272,2575.2300000000005,28.0
37324,2493.199999999999,88.0
15084,6208.910000000005,1021.0
09384,2684.73,57.0
08285,791.78,65.0
24169,5146.869999999999,94.0
19274,2189.859999999999,46.0
10182,14129.589999999998,53.0
44217,242.98000000000002,9.0
22230,15515.750000000002,46.0
42184,2945.099999999999,42.0
26150,873.3199999999997,24.0
05244,956.9,35.0
03131,163.23999999999998,70.0
25224,848.2899999999997,52.0
25225,1873.1199999999997,95.0
37325,559.84,34.0
05245,5608.3,47.0
10183,3190.02,150.0
10184,1956.1,220.0
44219,4208.29,81.0
49219,24505.839999999986,746.0
12115,1490.0099999999995,71.0
34182,7417.879999999998,126.0
16209,2047.4599999999998,40.0
22232,3172.7400000000002,59.0
13083,9899.140000000001,302.0
45169,1750.13,34.0
50257,640.5799999999997,76.0
50256,2733.7300000000005,67.0
44220,4136.0199999999995,53.0
12116,64.25,13.0
31230,1505.93,69.0
50258,1016.53,12.0
05247,4574.879999999999,66.0
11036,1114.5499999999997,183.0
40206,2434.8299999999995,23.0
12119,637.51,72.0
12120,122.55000000000001,20.0
44223,1418.4599999999998,24.0
25227,17615.949999999997,77.0
08286,542.7399999999999,19.0
10187,873.0100000000001,120.0
47169,1216.79,22.0
45171,4660.68,323.0
43151,340.78000000000003,25.0
13084,32496.61999999999,504.0
06131,5268.639999999999,156.0
47170,1453.42,47.0
10188,1502.1099999999997,116.0
43152,1387.9300000000003,174.0
44224,2626.1099999999997,16.0
24170,1874.6899999999998,38.0
19279,441.77000000000004,10.0
23086,12695.539999999997,1688.0
44225,1171.7599999999995,55.0
49220,885.02,40.0
26153,1178.1,
22233,1771.5,41.0
44227,2500.9699999999993,19.0
18178,1391.73,126.0
30037,10654.939999999995,791.0
25233,331.49,48.0
40202,2180.5099999999998,22.0
46242,34.83,13.0
25226,1870.500000000001,150.0
42185,927.79,10.0
12117,1478.4799999999998,489.0
23085,4674.940000000002,604.0
40203,4428.4400000000005,28.0
14062,14517.5,217.0
12118,81.37,19.0
44221,1743.1000000000006,77.0
47166,1179.13,37.0
45170,4170.539999999999,244.0
47167,4725.4299999999985,97.0
47168,553.31,13.0
10185,2122.0699999999997,131.0
09386,1144.47,20.0
40204,1798.2499999999995,68.0
44222,5074.28,42.0
26151,1566.99,16.0
26152,437.79999999999995,22.0
10186,12986.899999999996,138.0
19277,288.2,
19278,481.12,4.0
43153,369.09,31.0
23087,14424.119999999999,1337.0
25228,1840.8499999999997,123.0
25907,6399.449999999999,209.0
09387,935.6800000000001,36.0
49221,2690.6499999999996,83.0
25230,3893.8000000000015,354.0
50259,2199.37,24.0
40205,5400.64,136.0
28148,678.6399999999999,27.0
28150,4936.990000000002,106.0
28149,629.47,
19280,1519.51,30.0
10190,17321.880000000005,105.0
10189,8570.209999999997,247.0
16211,9185.630000000005,270.0
44226,2600.2499999999995,62.0
28151,2602.2400000000007,65.0
25231,845.5799999999995,98.0
50260,1448.37,9.0
09388,840.54,7.0
39087,2308.419999999999,209.0
08287,1426.5099999999998,117.0
46243,35.71,30.0
50261,99.94000000000003,18.0
08288,2031.0699999999995,115.0
08289,277.01,39.0
47171,5179.7199999999975,110.0
03132,1508.4299999999998,225.0
06132,1065.3200000000002,61.0
06133,2219.3399999999997,164.0
10191,840.1700000000001,72.0
10192,6292.849999999999,171.0
19281,504.76,6.0
28153,956.09,35.0
44228,2806.68,29.0
19282,5638.630000000001,89.0
19283,860.5,3.0
19284,550.7099999999999,10.0
29901,28.189999999999998,10.0
26154,257.02000000000004,16.0
34184,2658.78,9.0
17197,141.57000000000002,6.0
46244,2823.9400000000005,801.0
22234,5247.290000000001,113.0
13085,12687.190000000002,643.0
10193,2224.5000000000005,104.0
09389,2622.6000000000004,21.0
23088,7922.540000000001,667.0
10194,2594.0599999999995,84.0
23090,5850.9699999999975,629.0
46245,463.49999999999994,114.0
23091,5071.119999999999,386.0
44229,319.22,15.0
22235,1692.4299999999996,30.0
22236,1078.9599999999996,56.0
50262,1629.94,85.0
30038,1258.0200000000002,277.0
25232,3229.830000000002,256.0
28154,3841.93,64.0
49222,1877.2099999999998,94.0
31231,1461.71,24.0
09390,9225.390000000001,120.0
47172,1634.7600000000002,55.0
37327,1246.01,34.0
44230,1379.2900000000002,55.0
03133,740.8799999999999,61.0
45172,2861.030000000001,114.0
44231,5123.71,7.0
50263,1951.0600000000002,59.0
44232,4044.679999999999,101.0
45173,1348.6299999999999,72.0
17198,1598.0199999999995,57.0
17199,2643.239999999999,120.0
43154,416.72999999999996,72.0
29091,2646.6999999999985,935.0
19285,2280.03,17.0
42187,3382.4100000000008,30.0
16212,3649.340000000002,55.0
16213,1801.07,44.0
17200,336.65000000000003,23.0
19286,2488.0800000000004,109.0
05246,659.39,27.0
09391,5768.100000000001,143.0
43155,7960.050000000007,1580.0
19287,7500.060000000002,90.0
19288,948.3299999999999,18.0
18179,2262.429999999999,282.0
09392,1036.7300000000002,16.0
17201,2283.36,21.0
50264,4308.49,117.0
17202,22.2,
29092,296.30999999999995,68.0
30039,10105.180000000008,1261.0
45174,1823.8999999999996,147.0
15085,5246.980000000007,870.0
46246,432.25,116.0
27061,2577.499999999999,331.0
24171,699.13,69.0
37328,1253.75,40.0
49223,4222.539999999999,111.0
16215,3456.2999999999997,25.0
19289,3943.16,19.0
12121,3344.8700000000017,395.0
44234,1280.1299999999999,31.0
44235,248.55000000000004,9.0
22239,795.2300000000002,27.0
06134,5318.75,120.0
32082,1855.5399999999988,286.0
50265,435.1499999999999,27.0
50266,5553.1,51.0
47173,958.9,24.0
15086,6787.770000000013,918.0
11037,3804.81,312.0
49224,1629.69,5.0
37329,2564.11,21.0
25234,19441.99,219.0
28903,949.91,34.0
04901,2439.12,87.0
40207,2366.06,24.0
16216,6795.029999999999,84.0
09394,1878.2400000000002,37.0
39088,1399.3799999999999,14.0
42188,569.7,10.0
18180,1706.15,51.0
26155,2207.74,65.0
27062,3340.3399999999997,213.0
16217,1805.7900000000004,27.0
26157,381.83000000000004,43.0
21070,10195.089999999997,380.0
47174,2684.11,59.0
19290,2822.81,53.0
19291,2729.93,16.0
34185,2570.9900000000002,17.0
44236,3502.63,35.0
24172,26655.37000000001,79.0
48087,887.8199999999998,100.0
06135,1669.2000000000003,45.0
10195,48092.82000000001,434.0
09395,510.89,15.0
09396,1817.3500000000001,56.0
39089,3678.7700000000004,38.0
31232,34297.590000000004,519.0
47175,3962.4199999999987,96.0
26158,1607.5899999999995,123.0
46247,9670.189999999999,235.0
36055,395.25,212.0
35030,1447.5099999999995,196.0
31233,288.90999999999997,46.0
24173,1371.23,125.0
40208,4627.079999999996,170.0
46248,3765.5499999999975,898.0
45175,9675.090000000007,282.0
18181,974.0100000000001,96.0
04093,6063.4800000000005,94.0
04094,1180.4299999999998,39.0
23092,31559.619999999977,1991.0
48088,250.12,25.0
11038,3338.0099999999993,126.0
31234,676.9799999999999,30.0
19293,2069.68,39.0
42189,963.0999999999999,7.0
16218,4644.599999999999,69.0
39090,1320.23,82.0
48065,211.08000000000004,41.0
45176,634.4200000000001,30.0
18182,2652.0299999999997,291.0
31123,3376.9400000000005,37.0
19294,25.0,
31235,9196.79,111.0
30040,1014.7600000000002,194.0
04095,1947.77,159.0
17204,574.7599999999998,27.0
08290,196.74999999999994,23.0
17205,616.29,41.0
43156,6994.970000000004,805.0
43157,1420.9700000000005,121.0
17203,393.5799999999999,23.0
31236,5613.189999999999,144.0
41094,1348.0899999999997,77.0
05249,751.67,19.0
50267,10352.099999999999,126.0
31237,2764.889999999999,56.0
50268,2551.01,16.0
30041,413.37000000000006,39.0
47176,3596.7399999999984,68.0
31238,1202.29,25.0
09398,1286.26,15.0
45177,19211.649999999987,341.0
31239,702.2900000000001,44.0
31240,1418.8700000000001,33.0
24174,2966.3100000000004,114.0
48089,256.9300000000001,108.0
48074,1732.3399999999988,152.0
01054,2685.93,94.0
20072,752.0199999999998,154.0
47177,3124.290000000001,57.0
04096,241.07999999999998,48.0
31241,12104.619999999997,73.0
31242,5672.69,79.0
44237,3961.23,87.0
50269,1067.3600000000001,62.0
20077,843.2699999999993,71.0
50270,967.1299999999999,26.0
31244,891.4699999999999,43.0
31243,824.08,19.0
47178,2766.36,62.0
40210,2591.859999999999,39.0
17206,1696.6699999999998,15.0
26160,1281.8199999999993,140.0
31245,683.4200000000001,16.0
06136,20455.72,431.0
50271,6450.429999999999,122.0
12122,3326.9999999999995,601.0
20073,859.8799999999989,221.0
19296,922.7700000000001,34.0
50272,1056.29,70.0
31246,440.9799999999999,32.0
46249,13309.570000000018,1458.0
41095,60397.49000000001,1587.0
44238,1235.8600000000001,14.0
31247,3068.7599999999998,62.0
16219,199.42999999999998,4.0
49225,846.7800000000001,35.0
08291,526.03,7.0
42190,599.48,6.0
49226,4114.729999999999,72.0
05251,1398.4900000000002,24.0
09400,1521.2800000000002,74.0
17014,325.0,2.0
24185,3441.3799999999997,70.0
50274,1469.4699999999998,27.0
39095,3221.289999999998,222.0
15088,4983.479999999997,841.0
44239,1435.34,14.0
27063,7137.85,371.0
44240,2026.66,29.0
47179,4742.160000000001,92.0
34186,2215.1199999999994,21.0
49227,547.03,36.0
39091,8915.750000000005,318.0
28155,5700.409999999999,147.0
19297,603.35,15.0
10196,205.12000000000006,103.0
34192,3987.95,58.0
44241,4114.7300000000005,136.0
09403,1804.02,37.0
47180,1239.81,27.0
19298,824.79,32.0
19299,1107.93,73.0
42191,1247.29,20.0
28156,1876.2099999999998,34.0
19300,710.99,10.0
06137,6361.429999999998,214.0
37330,2686.47,87.0
05252,2283.0,23.0
10197,386.13,22.0
16906,1226.62,45.0
19301,1221.19,20.0
44243,427.95000000000005,7.0
49228,1348.0399999999997,38.0
24175,5768.390000000001,205.0
10198,2885.5300000000007,197.0
37331,2935.329999999999,119.0
24176,2120.309999999999,92.0
02075,5624.089999999998,211.0
42192,359.76,14.0
01055,6063.520000000002,159.0
19302,1744.2100000000003,39.0
37332,789.68,28.0
50273,359.75,27.0
10199,740.8499999999999,38.0
06901,1986.500000000001,246.0
37333,738.28,37.0
10200,3938.5499999999997,139.0
37334,1394.43,60.0
42193,314.73,6.0
28157,1612.5999999999997,101.0
21071,687.28,27.0
19303,1243.06,10.0
44244,546.4299999999998,
37335,6075.849999999999,80.0
44245,1095.0399999999997,48.0
24177,14401.099999999999,76.0
26161,847.55,4.0
42194,872.1500000000001,40.0
28158,421.24,5.0
13086,10032.529999999997,194.0
28159,343.99,5.0
16224,230.24,5.0
37336,1517.6100000000001,20.0
24178,1279.2499999999998,25.0
10201,529.04,50.0
28160,2062.42,76.0
16225,6838.03,9.0
28161,814.6,17.0
16227,1577.13,34.0
42195,2421.9700000000007,24.0
47181,2966.8199999999997,64.0
19304,2370.78,28.0
10202,4618.79,111.0
39092,5928.56,126.0
16228,2977.669999999999,137.0
34189,2262.2,22.0
28162,2284.8400000000006,22.0
13087,41053.25000000004,1763.0
23093,10582.28,809.0
19305,869.0599999999998,73.0
24179,5592.400000000001,51.0
28163,942.97,14.0
24180,11735.050000000008,241.0
42196,2004.66,10.0
39093,7708.6,93.0
40211,1575.6,18.0
24181,8131.029999999999,207.0
34190,3473.97,24.0
19306,605.22,12.0
39094,20900.170000000002,304.0
24182,4691.13,54.0
44246,5734.789999999999,368.0
42197,2563.3699999999994,24.0
37337,2187.27,46.0
24183,15403.18,123.0
33034,12604.820000000023,1462.0
24184,127.61,16.0
49229,2066.5799999999995,52.0
19307,101.06000000000002,12.0
47182,2133.4699999999993,86.0
06138,2325.4199999999996,116.0
28164,2065.5099999999998,31.0
16902,5631.200000000001,71.0
40212,383.97999999999996,11.0
40213,1341.7199999999998,37.0
45179,4975.18,133.0
24187,4227.369999999999,198.0
09405,1788.53,40.0
28165,3703.2000000000007,214.0
09406,989.8799999999998,11.0
15087,1295.769999999999,435.0
37338,2736.7699999999986,44.0
47183,3249.2500000000005,64.0
46250,4740.540000000001,1203.0
10203,40894.73000000002,816.0
24188,4086.8400000000015,96.0
06139,18036.480000000003,133.0
06140,9533.03,126.0
06141,8496.4,421.0
41096,1422.8199999999995,52.0
14063,1495.67,170.0
13088,3919.2299999999996,150.0
16903,6622.79,86.0
37339,34.95,15.0
22242,2374.55,43.0
19308,1153.6399999999999,37.0
36056,691.5100000000002,264.0
26162,3031.67,8.0
19309,336.97,4.0
16231,1921.1400000000003,39.0
44247,1853.59,115.0
12124,2955.219999999998,584.0
03134,396.0,116.0
03135,448.7000000000003,160.0
12126,3896.939999999998,1332.0
17207,6022.5599999999995,283.0
12125,395.77000000000027,128.0
