Codigo Municipio,Nº edificios,Nº Inmuebles
17087,130.0,145.0
30022,6539.0,12753.0
18111,1319.0,1475.0
05108,173.0,182.0
25118,297.0,321.0
25119,1155.0,1762.0
09189,201.0,205.0
09190,129.0,152.0
09191,124.0,124.0
09192,121.0,123.0
31136,222.0,235.0
49097,269.0,273.0
18112,175.0,194.0
37167,111.0,121.0
29065,164.0,182.0
48022,1288.0,1774.0
48907,181.0,200.0
01019,110.0,116.0
01020,329.0,336.0
40107,184.0,190.0
01028,847.0,1567.0
13050,398.0,414.0
22133,131.0,173.0
18115,1319.0,1937.0
10108,370.0,392.0
45082,953.0,1110.0
34091,102.0,102.0
50133,143.0,159.0
01030,228.0,235.0
01031,737.0,1342.0
44132,85.0,86.0
24087,407.0,418.0
26082,146.0,172.0
40108,211.0,218.0
47076,3844.0,10067.0
24088,833.0,974.0
16115,93.0,97.0
16116,114.0,114.0
37168,591.0,602.0
26083,288.0,301.0
23040,794.0,870.0
31138,372.0,699.0
36024,5844.0,13016.0
22135,166.0,181.0
22136,529.0,560.0
36025,1461.0,1528.0
39034,229.0,236.0
31139,159.0,165.0
22137,831.0,916.0
27026,1288.0,1608.0
01032,369.0,610.0
16117,948.0,1254.0
48051,140.0,204.0
05109,267.0,276.0
42103,805.0,904.0
50134,200.0,208.0
47077,204.0,204.0
33031,7905.0,27094.0
40109,136.0,137.0
18116,1384.0,2640.0
34092,274.0,304.0
01902,606.0,699.0
18117,511.0,562.0
41052,1529.0,1728.0
31140,84.0,89.0
05110,804.0,1002.0
44133,38.0,38.0
06071,186.0,192.0
22139,78.0,78.0
31141,166.0,177.0
01033,287.0,592.0
15041,3987.0,6297.0
26084,1890.0,6161.0
39035,2125.0,18006.0
32038,460.0,480.0
04056,175.0,193.0
48052,401.0,1054.0
31142,909.0,1133.0
31143,61.0,71.0
20048,141.0,201.0
31144,385.0,462.0
37169,203.0,207.0
23054,356.0,381.0
20902,744.0,7665.0
22141,145.0,150.0
22142,89.0,103.0
22143,299.0,341.0
22144,249.0,297.0
40110,462.0,492.0
40111,83.0,86.0
40112,1045.0,1964.0
01036,1288.0,9595.0
04057,1128.0,1330.0
48053,348.0,440.0
33032,3701.0,9367.0
15040,1491.0,2931.0
50135,121.0,135.0
45083,474.0,516.0
32039,1800.0,1846.0
31145,123.0,144.0
20049,488.0,2457.0
20050,75.0,161.0
31146,58.0,58.0
41053,7928.0,12526.0
50136,618.0,660.0
50138,39.0,44.0
50137,546.0,701.0
18119,1326.0,1434.0
19159,242.0,249.0
16118,1128.0,1255.0
37170,1037.0,1369.0
26086,49.0,52.0
34094,84.0,87.0
37171,328.0,371.0
28074,7657.0,78424.0
16119,341.0,358.0
31147,66.0,78.0
31148,86.0,94.0
20051,660.0,4206.0
20052,239.0,703.0
01058,540.0,998.0
20068,78.0,123.0
48054,1352.0,14254.0
32040,1392.0,1544.0
31149,461.0,1509.0
26087,276.0,386.0
48057,727.0,6345.0
31908,373.0,885.0
48055,476.0,2018.0
48056,307.0,861.0
33033,3479.0,8236.0
18120,218.0,250.0
24089,10879.0,86998.0
31150,190.0,200.0
21044,6835.0,19267.0
31151,87.0,87.0
31152,879.0,1173.0
09194,1081.0,2274.0
25121,324.0,564.0
31153,630.0,1437.0
02042,929.0,1070.0
50139,346.0,398.0
01034,200.0,254.0
26088,48.0,50.0
48081,454.0,1114.0
31154,138.0,154.0
20053,405.0,2714.0
02043,1187.0,1258.0
30023,1942.0,2979.0
44135,183.0,206.0
42105,64.0,64.0
44136,76.0,77.0
31155,192.0,228.0
39036,897.0,1057.0
39037,808.0,1338.0
02044,1026.0,1265.0
04058,330.0,344.0
45084,1790.0,1976.0
39038,701.0,1840.0
23055,10844.0,30599.0
21045,255.0,271.0
44137,310.0,340.0
37172,651.0,842.0
11022,12159.0,29590.0
25122,935.0,1367.0
50140,230.0,237.0
50141,152.0,163.0
20054,170.0,306.0
31156,185.0,197.0
08104,555.0,762.0
17088,337.0,390.0
25123,176.0,192.0
25124,137.0,144.0
08105,556.0,5950.0
17089,2445.0,4454.0
24092,752.0,780.0
17090,388.0,392.0
17091,341.0,863.0
17092,2609.0,8926.0
33035,3556.0,6966.0
46154,401.0,527.0
33036,7191.0,13152.0
09195,62.0,62.0
47079,51.0,52.0
38024,5189.0,10819.0
05113,245.0,245.0
13904,286.0,308.0
25125,301.0,351.0
46155,652.0,855.0
25126,175.0,333.0
44141,123.0,130.0
25120,11266.0,75342.0
06073,585.0,619.0
06074,2178.0,3128.0
17093,408.0,466.0
25127,290.0,361.0
03085,759.0,803.0
08107,6001.0,6595.0
08108,2273.0,2699.0
25128,131.0,133.0
08106,2629.0,4374.0
46147,6828.0,12655.0
17094,994.0,2776.0
43072,111.0,114.0
25129,87.0,89.0
46152,66.0,83.0
46153,332.0,373.0
46151,411.0,476.0
46156,1104.0,1455.0
43073,96.0,101.0
43074,829.0,1156.0
17095,6638.0,23856.0
07028,614.0,696.0
46157,668.0,1563.0
12074,371.0,577.0
07029,1867.0,2831.0
17096,158.0,176.0
07030,1395.0,1563.0
08109,218.0,243.0
07031,10214.0,20502.0
46150,971.0,1356.0
22149,260.0,294.0
32041,810.0,836.0
50142,48.0,49.0
32042,1574.0,1691.0
06072,1285.0,1468.0
18121,188.0,195.0
31157,1290.0,2782.0
28075,1983.0,3624.0
26089,6706.0,86500.0
10109,1565.0,1945.0
48903,541.0,1104.0
18122,5787.0,11034.0
34903,271.0,296.0
34096,55.0,58.0
45085,818.0,1300.0
47078,112.0,117.0
50143,400.0,506.0
50144,49.0,51.0
31158,173.0,181.0
23056,1734.0,2074.0
22150,419.0,431.0
41054,567.0,597.0
41055,4984.0,9443.0
19160,871.0,889.0
30024,19656.0,38359.0
03084,488.0,523.0
46148,635.0,932.0
30025,2166.0,3382.0
46149,550.0,616.0
40113,343.0,423.0
49098,215.0,218.0
49099,141.0,142.0
10110,1454.0,2301.0
05112,277.0,284.0
22151,74.0,86.0
44138,225.0,227.0
42106,19.0,19.0
27027,1211.0,1536.0
15042,1413.0,1477.0
28076,555.0,788.0
28901,1529.0,1930.0
49100,696.0,717.0
04059,1536.0,1675.0
04060,482.0,514.0
04061,562.0,589.0
14038,9343.0,21390.0
50146,193.0,199.0
12072,887.0,1509.0
21046,692.0,1091.0
50147,570.0,668.0
13051,309.0,345.0
24090,495.0,519.0
45086,713.0,727.0
12073,339.0,385.0
49101,187.0,191.0
39039,519.0,582.0
50148,275.0,333.0
50149,52.0,53.0
27028,14906.0,66051.0
18123,321.0,335.0
41056,1987.0,2216.0
18124,412.0,654.0
31159,518.0,869.0
37173,1365.0,1702.0
26091,155.0,164.0
50150,616.0,648.0
50151,584.0,739.0
19161,295.0,300.0
22905,240.0,249.0
23057,485.0,521.0
14039,1722.0,2030.0
31160,93.0,105.0
24091,482.0,502.0
19162,176.0,194.0
31248,166.0,235.0
19163,162.0,163.0
04062,1786.0,3084.0
17102,444.0,615.0
17103,3200.0,3853.0
46158,973.0,1267.0
32043,2247.0,2985.0
37175,302.0,305.0
29066,228.0,249.0
37174,977.0,1115.0
28078,74.0,78.0
49102,219.0,226.0
40115,182.0,196.0
17097,121.0,145.0
28079,131726.0,1615548.0
49103,360.0,366.0
45087,4103.0,5752.0
10111,1185.0,1970.0
05114,857.0,1033.0
09196,121.0,131.0
10112,1309.0,1612.0
09197,151.0,152.0
02045,2046.0,2437.0
37176,122.0,142.0
10113,1741.0,2096.0
41057,303.0,308.0
50152,1058.0,1265.0
05115,2079.0,2145.0
06075,582.0,599.0
50153,644.0,743.0
45088,1505.0,2273.0
42107,238.0,240.0
24093,519.0,540.0
34098,430.0,723.0
06076,630.0,677.0
09198,150.0,150.0
49104,516.0,538.0
02046,821.0,935.0
17098,245.0,253.0
25133,530.0,651.0
44142,78.0,78.0
37177,300.0,315.0
50154,132.0,137.0
49105,124.0,127.0
41058,8297.0,9818.0
41059,8445.0,19047.0
28080,5533.0,25219.0
10114,576.0,593.0
16121,277.0,298.0
19165,98.0,99.0
42108,42.0,43.0
29067,47681.0,273772.0
19166,231.0,242.0
13052,4010.0,5096.0
19167,202.0,202.0
18126,738.0,775.0
50155,134.0,159.0
06077,379.0,393.0
25130,222.0,257.0
50156,182.0,222.0
08110,3336.0,10950.0
08111,96.0,98.0
48058,271.0,553.0
50160,1314.0,1851.0
50157,360.0,372.0
37178,164.0,167.0
10115,1871.0,2684.0
05116,149.0,156.0
06078,437.0,463.0
10116,2170.0,2543.0
15043,2889.0,4980.0
45089,1209.0,1389.0
50159,478.0,578.0
49107,178.0,181.0
05117,159.0,163.0
09199,126.0,127.0
09200,167.0,170.0
09201,102.0,105.0
07033,13160.0,23998.0
37179,219.0,221.0
05118,168.0,168.0
23058,3325.0,5753.0
06079,348.0,402.0
50161,158.0,162.0
09202,32.0,38.0
07034,419.0,636.0
19168,374.0,435.0
49108,615.0,668.0
49109,439.0,479.0
29068,5111.0,13443.0
46159,3489.0,15503.0
05119,117.0,122.0
26092,95.0,98.0
08112,4488.0,9415.0
34099,46.0,46.0
08113,7927.0,39635.0
26093,79.0,79.0
24094,899.0,1492.0
24095,308.0,311.0
19169,103.0,103.0
34100,104.0,106.0
46160,937.0,1740.0
49110,539.0,562.0
49112,261.0,263.0
49111,165.0,165.0
13053,4040.0,10363.0
26094,105.0,110.0
28082,3221.0,5534.0
32044,777.0,816.0
45090,344.0,400.0
44143,886.0,1205.0
21047,1044.0,1142.0
47080,53.0,55.0
37180,88.0,94.0
48059,114.0,302.0
31161,202.0,243.0
15044,1054.0,1142.0
07032,7042.0,13626.0
45091,320.0,430.0
50162,180.0,202.0
18127,4369.0,9735.0
19170,712.0,780.0
24096,140.0,141.0
31162,68.0,73.0
40903,164.0,172.0
40118,111.0,121.0
29069,21266.0,89451.0
43076,394.0,517.0
10117,202.0,213.0
18128,169.0,181.0
19171,2263.0,3415.0
41060,5223.0,8819.0
31163,747.0,1620.0
34101,74.0,74.0
43075,127.0,135.0
08242,199.0,200.0
04063,890.0,966.0
50163,1172.0,2341.0
07035,1299.0,1334.0
16122,246.0,248.0
36026,5589.0,12511.0
39040,1891.0,2871.0
41061,1122.0,1226.0
46161,1085.0,1168.0
21048,341.0,352.0
45092,252.0,272.0
48060,600.0,2660.0
05120,53.0,55.0
23059,2788.0,3422.0
50902,69.0,74.0
07036,9267.0,12627.0
45093,213.0,218.0
37181,378.0,385.0
05121,263.0,286.0
41062,1016.0,1039.0
37183,333.0,345.0
44144,280.0,359.0
40119,203.0,216.0
40120,191.0,192.0
40121,428.0,435.0
37182,93.0,95.0
05122,256.0,269.0
08114,2387.0,11407.0
08115,899.0,2183.0
23060,7117.0,12716.0
40122,1480.0,1520.0
48061,298.0,393.0
47081,41.0,41.0
43077,343.0,526.0
44145,783.0,1022.0
17100,127.0,137.0
45094,414.0,463.0
43078,405.0,525.0
16123,147.0,160.0
02047,268.0,283.0
19172,125.0,150.0
32045,2015.0,2254.0
08116,279.0,314.0
08117,959.0,1358.0
43079,410.0,442.0
08118,3978.0,10509.0
43080,135.0,161.0
43081,403.0,446.0
08119,3336.0,4579.0
43082,321.0,383.0
46162,487.0,914.0
25131,242.0,296.0
46163,589.0,1226.0
46164,2960.0,8247.0
46165,1547.0,4656.0
17101,426.0,445.0
25132,129.0,134.0
37184,384.0,414.0
10118,304.0,314.0
40124,170.0,172.0
37186,101.0,101.0
44146,155.0,186.0
12075,199.0,211.0
45095,671.0,754.0
40123,399.0,447.0
24097,205.0,210.0
08120,2586.0,3335.0
42110,122.0,123.0
24098,1028.0,1232.0
42111,319.0,351.0
24099,320.0,323.0
38025,2309.0,3887.0
47082,664.0,693.0
08121,11114.0,56964.0
19173,193.0,193.0
12076,211.0,277.0
49113,136.0,140.0
47083,76.0,77.0
37187,377.0,392.0
49114,43.0,43.0
40125,96.0,106.0
19174,145.0,203.0
26095,193.0,200.0
37188,194.0,200.0
49115,255.0,278.0
47084,935.0,1102.0
44147,412.0,446.0
45096,745.0,784.0
19175,114.0,133.0
15045,1625.0,1778.0
34102,142.0,146.0
30026,16771.0,29148.0
39041,781.0,1068.0
19176,405.0,424.0
34103,99.0,101.0
09206,87.0,88.0
36027,1448.0,2375.0
09208,269.0,279.0
28083,3196.0,5325.0
06080,1051.0,1334.0
50164,277.0,320.0
05123,129.0,129.0
06081,870.0,925.0
09209,3197.0,8517.0
47086,1379.0,3085.0
47085,3406.0,11460.0
42113,801.0,951.0
11023,3322.0,5687.0
05124,372.0,375.0
39042,1585.0,3571.0
08122,1786.0,1967.0
19177,226.0,232.0
26096,236.0,288.0
47087,294.0,307.0
19178,104.0,105.0
27029,660.0,1210.0
36028,2005.0,2150.0
45097,763.0,873.0
28084,2575.0,8770.0
47088,164.0,165.0
47089,208.0,220.0
09211,1016.0,1341.0
49116,338.0,350.0
34104,188.0,231.0
46166,1552.0,5577.0
31164,502.0,513.0
15046,3356.0,6143.0
52001,9448.0,27163.0
32046,1261.0,1285.0
40126,135.0,140.0
40127,85.0,85.0
37189,107.0,114.0
13054,2585.0,3296.0
19179,257.0,283.0
10119,744.0,757.0
25134,456.0,554.0
45098,1668.0,1909.0
20901,241.0,1013.0
48062,161.0,207.0
31165,1568.0,2413.0
31166,233.0,260.0
48063,142.0,263.0
31167,436.0,683.0
34106,142.0,147.0
06082,232.0,254.0
05125,95.0,96.0
23061,2946.0,5036.0
45099,3225.0,3784.0
48064,242.0,284.0
50165,938.0,1315.0
17099,55.0,89.0
32047,1973.0,2013.0
07037,2359.0,5490.0
06083,9625.0,30237.0
09213,902.0,1131.0
09214,1193.0,1330.0
09906,1195.0,1227.0
09215,788.0,891.0
09216,852.0,1067.0
09217,664.0,731.0
39043,583.0,1551.0
10120,288.0,291.0
16124,1340.0,1465.0
05126,143.0,158.0
45100,259.0,268.0
15047,1454.0,1466.0
50166,257.0,290.0
13055,726.0,743.0
31168,158.0,159.0
50167,164.0,171.0
44148,99.0,107.0
32048,874.0,942.0
10121,4115.0,5493.0
50168,43.0,46.0
49117,431.0,440.0
34107,75.0,75.0
50169,329.0,362.0
19181,153.0,164.0
39044,2534.0,4125.0
39045,207.0,224.0
33037,7137.0,24393.0
17105,191.0,220.0
19182,75.0,77.0
37190,275.0,284.0
07902,585.0,913.0
45101,2300.0,2959.0
40128,186.0,190.0
13056,4364.0,7740.0
05127,696.0,1180.0
29070,17467.0,51302.0
43083,92.0,101.0
31169,1351.0,1701.0
09218,349.0,350.0
37191,128.0,130.0
19184,155.0,155.0
10122,202.0,203.0
46167,368.0,554.0
03086,121.0,124.0
49118,153.0,158.0
19183,204.0,214.0
21049,1680.0,2277.0
02048,1078.0,1147.0
16125,1263.0,1401.0
05128,408.0,425.0
15048,2773.0,5744.0
42115,149.0,158.0
42116,102.0,102.0
19185,185.0,189.0
16126,813.0,924.0
10123,700.0,716.0
19186,132.0,142.0
28085,3198.0,4969.0
31170,60.0,62.0
25135,526.0,579.0
19187,117.0,124.0
46168,1327.0,4760.0
44149,165.0,177.0
31171,546.0,612.0
37192,256.0,274.0
09219,3493.0,22437.0
37193,505.0,566.0
06084,854.0,936.0
09220,164.0,164.0
43084,410.0,492.0
44150,80.0,83.0
05129,181.0,181.0
05130,170.0,174.0
05131,229.0,231.0
46169,1851.0,22973.0
36029,5882.0,9955.0
45102,1579.0,2203.0
19188,156.0,171.0
18132,2473.0,2776.0
29071,487.0,519.0
09221,408.0,410.0
15049,860.0,921.0
35012,4467.0,14011.0
37194,252.0,302.0
46170,1711.0,2993.0
21050,4900.0,8121.0
10124,610.0,641.0
45103,463.0,545.0
19189,167.0,173.0
08138,2104.0,3707.0
04064,3627.0,8808.0
47090,1664.0,1859.0
04903,2363.0,2692.0
49119,171.0,171.0
28086,1743.0,3602.0
43085,224.0,238.0
41063,1180.0,1418.0
49120,157.0,158.0
19190,1324.0,3053.0
30027,17599.0,32432.0
24100,623.0,656.0
02049,1090.0,1256.0
37195,75.0,77.0
44151,304.0,361.0
42117,159.0,245.0
28087,2038.0,2877.0
08123,2830.0,12020.0
39046,897.0,1112.0
25137,2095.0,7084.0
17106,125.0,137.0
08124,3649.0,23448.0
29072,1984.0,2591.0
17107,338.0,462.0
25136,45.0,46.0
18133,1281.0,1393.0
05132,820.0,1138.0
42118,44.0,45.0
49121,372.0,458.0
18134,2324.0,7416.0
19191,36.0,39.0
09223,70.0,72.0
09224,175.0,176.0
47091,86.0,89.0
46171,3409.0,11352.0
09225,121.0,122.0
12077,2760.0,11900.0
29073,1031.0,1286.0
36030,2291.0,2750.0
36031,288.0,682.0
19192,1197.0,1640.0
27030,2171.0,2824.0
50170,208.0,234.0
22155,47.0,49.0
06085,2023.0,2524.0
50171,146.0,148.0
49122,497.0,568.0
15050,1075.0,1113.0
22156,177.0,179.0
37196,97.0,117.0
27031,6075.0,14245.0
44152,128.0,128.0
03088,2960.0,5127.0
08128,408.0,517.0
08127,712.0,1660.0
37197,91.0,92.0
37198,234.0,262.0
03089,3643.0,6948.0
50172,212.0,228.0
44153,1271.0,1730.0
16128,65.0,67.0
31172,228.0,280.0
10125,749.0,789.0
44154,241.0,274.0
37199,195.0,226.0
05133,110.0,110.0
17109,406.0,467.0
44155,691.0,1100.0
14040,1460.0,2143.0
16129,192.0,199.0
16130,660.0,694.0
02050,108.0,112.0
49123,445.0,473.0
12078,396.0,549.0
10126,1304.0,1694.0
12079,414.0,1285.0
22157,218.0,233.0
19193,54.0,62.0
46173,741.0,921.0
43086,2483.0,4125.0
43088,793.0,1408.0
08125,3953.0,16279.0
08130,66.0,69.0
31173,465.0,534.0
16131,149.0,156.0
42119,335.0,375.0
44156,106.0,108.0
47092,110.0,113.0
02051,975.0,1236.0
45104,484.0,522.0
32049,929.0,950.0
18135,2074.0,2604.0
10127,2509.0,3393.0
29074,769.0,960.0
18136,1206.0,1780.0
37200,169.0,176.0
40129,167.0,175.0
28088,324.0,416.0
40130,181.0,186.0
42120,588.0,604.0
25139,403.0,656.0
41064,3374.0,3776.0
14041,1606.0,1897.0
47093,666.0,804.0
37201,289.0,310.0
06086,1046.0,1082.0
42121,141.0,145.0
50173,220.0,229.0
44157,155.0,161.0
32050,2381.0,2404.0
27032,1816.0,3168.0
40131,130.0,133.0
37202,556.0,556.0
09226,68.0,71.0
06087,1536.0,1944.0
37203,155.0,162.0
46174,584.0,717.0
45105,443.0,472.0
03903,1521.0,3287.0
08131,367.0,602.0
25140,760.0,968.0
43089,289.0,302.0
25138,362.0,397.0
08126,1007.0,4854.0
13057,1103.0,1180.0
06088,5604.0,8448.0
14042,5949.0,11690.0
18137,791.0,881.0
46175,288.0,331.0
23062,1025.0,1082.0
08132,200.0,255.0
08133,91.0,105.0
43090,1252.0,1540.0
08135,991.0,3836.0
25142,226.0,307.0
25141,169.0,173.0
50174,137.0,149.0
09227,166.0,166.0
25143,61.0,62.0
08136,1581.0,6884.0
14043,3183.0,5056.0
43091,168.0,173.0
17110,663.0,724.0
43092,5925.0,14060.0
46176,1252.0,1626.0
08137,215.0,266.0
46172,5396.0,7286.0
07038,1502.0,1654.0
14044,776.0,976.0
22158,3311.0,9123.0
34108,383.0,515.0
45106,3951.0,5528.0
44158,1098.0,1989.0
43093,1601.0,3344.0
43094,933.0,1587.0
09228,193.0,205.0
13058,2801.0,3437.0
40132,150.0,160.0
47094,133.0,134.0
49124,171.0,173.0
18138,1237.0,1315.0
10128,3242.0,4643.0
28089,1386.0,1892.0
47095,27.0,27.0
05134,60.0,64.0
49126,218.0,225.0
49125,1024.0,1067.0
47096,119.0,121.0
49128,412.0,424.0
49129,636.0,701.0
49130,181.0,185.0
49127,1109.0,1614.0
49131,190.0,203.0
28090,4244.0,6062.0
36032,1508.0,1865.0
37204,306.0,312.0
50175,872.0,1120.0
50176,264.0,290.0
28091,2137.0,3460.0
30028,4742.0,6102.0
19194,210.0,215.0
34109,58.0,62.0
10129,306.0,328.0
33038,1154.0,1714.0
01039,170.0,183.0
18909,485.0,564.0
43095,826.0,1568.0
12080,1557.0,2434.0
19195,78.0,81.0
31174,82.0,82.0
43096,133.0,166.0
06089,346.0,407.0
49132,228.0,235.0
49133,313.0,316.0
50177,351.0,387.0
48066,200.0,283.0
14045,1611.0,1989.0
37205,236.0,246.0
37206,103.0,104.0
37207,181.0,317.0
42123,227.0,251.0
41065,9627.0,14855.0
37208,87.0,87.0
50178,368.0,395.0
36033,4758.0,5459.0
44159,89.0,95.0
44160,521.0,640.0
28092,7477.0,83172.0
16132,55.0,58.0
16133,2688.0,3319.0
47097,288.0,305.0
16134,2179.0,3620.0
02052,320.0,329.0
18140,12400.0,38213.0
16135,414.0,441.0
35013,3299.0,4626.0
50179,303.0,308.0
37209,370.0,407.0
40134,676.0,757.0
50180,165.0,184.0
47098,424.0,436.0
34110,108.0,109.0
47099,128.0,139.0
19196,117.0,119.0
50181,551.0,706.0
50182,1790.0,3306.0
49134,294.0,307.0
49135,731.0,769.0
31175,116.0,118.0
49136,316.0,324.0
15051,1889.0,3345.0
32051,1434.0,1474.0
30029,4264.0,8016.0
48068,336.0,1942.0
50183,332.0,355.0
02053,1989.0,2511.0
48069,2300.0,8573.0
44161,559.0,641.0
26098,244.0,273.0
48007,179.0,316.0
08129,310.0,314.0
05135,545.0,586.0
05136,201.0,208.0
05138,306.0,333.0
05139,66.0,68.0
05140,60.0,64.0
40135,305.0,320.0
05141,79.0,80.0
05142,112.0,113.0
05143,196.0,208.0
40136,187.0,208.0
08139,210.0,238.0
27033,494.0,533.0
31176,1568.0,1850.0
30030,81333.0,221281.0
50184,145.0,155.0
24101,678.0,737.0
47100,147.0,154.0
42124,66.0,71.0
42125,69.0,72.0
31177,175.0,258.0
50185,208.0,242.0
26099,717.0,1617.0
31178,392.0,404.0
31179,374.0,400.0
03091,479.0,518.0
07039,2810.0,4321.0
26100,142.0,145.0
03092,2998.0,5114.0
26101,69.0,71.0
15053,4131.0,5779.0
33039,568.0,1546.0
18141,521.0,570.0
48908,126.0,167.0
31180,197.0,212.0
46177,1157.0,3224.0
48071,1102.0,3666.0
20057,102.0,137.0
20056,584.0,2942.0
03090,4548.0,11591.0
15052,2192.0,3044.0
48067,556.0,639.0
48909,115.0,139.0
04065,443.0,463.0
42127,98.0,98.0
26102,990.0,5235.0
26103,604.0,936.0
25145,119.0,119.0
45107,2309.0,2505.0
46178,4422.0,6704.0
16137,170.0,175.0
15054,6765.0,21215.0
05144,172.0,178.0
05145,111.0,117.0
42128,81.0,82.0
37211,209.0,210.0
05149,109.0,110.0
05147,163.0,172.0
05148,192.0,201.0
25025,1390.0,3750.0
33040,2235.0,3596.0
05152,467.0,486.0
37213,131.0,131.0
37214,172.0,184.0
40138,1483.0,1933.0
45108,583.0,650.0
09229,232.0,234.0
06090,581.0,647.0
37215,184.0,185.0
05153,296.0,314.0
47101,1313.0,1543.0
21051,234.0,243.0
37212,210.0,266.0
05151,226.0,228.0
28093,1044.0,2298.0
10130,904.0,1301.0
05154,86.0,94.0
05155,117.0,120.0
40139,445.0,541.0
45109,2448.0,3261.0
05156,730.0,779.0
12081,665.0,1443.0
26104,53.0,53.0
22160,159.0,197.0
05157,600.0,663.0
28094,859.0,1184.0
28095,1186.0,1402.0
45110,1655.0,2078.0
28096,5809.0,12292.0
42129,476.0,856.0
37216,255.0,267.0
40140,210.0,225.0
40141,626.0,683.0
05158,716.0,859.0
37217,89.0,89.0
10131,2626.0,8671.0
45111,100.0,115.0
45112,1878.0,2049.0
05159,332.0,360.0
05160,495.0,527.0
05161,1204.0,1672.0
05162,221.0,225.0
13059,297.0,304.0
45113,2271.0,2560.0
05163,3228.0,4347.0
10132,381.0,404.0
06091,2523.0,2952.0
37218,135.0,145.0
45114,821.0,941.0
05164,93.0,96.0
08140,1946.0,3166.0
50186,46.0,47.0
40142,116.0,123.0
40143,197.0,219.0
40144,79.0,84.0
01041,146.0,184.0
05165,534.0,602.0
37219,246.0,248.0
28097,273.0,323.0
05166,549.0,683.0
46179,1425.0,2174.0
26105,791.0,1677.0
05167,452.0,579.0
08141,1406.0,3420.0
09230,49.0,50.0
13060,347.0,354.0
19197,39.0,42.0
02054,286.0,306.0
41066,893.0,1026.0
40145,927.0,991.0
40904,353.0,359.0
40146,475.0,531.0
23063,2406.0,2847.0
10133,805.0,1000.0
05168,2647.0,5239.0
28099,1489.0,1736.0
31181,179.0,223.0
37221,548.0,592.0
17111,598.0,753.0
05169,461.0,480.0
05170,194.0,197.0
25146,215.0,220.0
10134,480.0,504.0
33041,2304.0,4711.0
27034,891.0,1100.0
49137,118.0,118.0
31182,52.0,52.0
09231,99.0,103.0
15055,1861.0,2735.0
19198,61.0,63.0
15056,1781.0,4141.0
37222,88.0,89.0
27035,189.0,192.0
09232,233.0,237.0
05171,138.0,141.0
42130,48.0,56.0
29075,6846.0,17367.0
02055,1222.0,1377.0
21052,2435.0,2931.0
26106,68.0,70.0
18903,1115.0,1285.0
36034,2364.0,2575.0
21053,1563.0,1966.0
40148,258.0,266.0
26107,180.0,193.0
36035,6662.0,11394.0
18143,715.0,801.0
50187,83.0,98.0
05172,147.0,167.0
04066,10987.0,13282.0
18144,550.0,587.0
31088,1125.0,3388.0
23064,1038.0,1205.0
45115,1502.0,1898.0
24102,441.0,442.0
45116,706.0,749.0
27037,549.0,657.0
34112,53.0,53.0
06092,498.0,542.0
32052,2469.0,2599.0
44163,153.0,162.0
44164,87.0,87.0
44165,280.0,332.0
15057,4119.0,8919.0
39047,970.0,11996.0
42131,67.0,70.0
45117,934.0,1075.0
50188,66.0,68.0
50189,678.0,859.0
33042,972.0,2943.0
08142,95.0,106.0
43097,211.0,257.0
22162,78.0,86.0
50190,620.0,716.0
03093,5930.0,14448.0
46180,373.0,484.0
45118,1703.0,1863.0
42132,166.0,171.0
50191,364.0,392.0
03094,6300.0,8775.0
22163,302.0,313.0
14046,2327.0,2708.0
47102,224.0,232.0
50192,218.0,261.0
28100,3476.0,3941.0
50193,515.0,541.0
12082,3720.0,9125.0
43098,285.0,322.0
45119,1683.0,2641.0
45120,245.0,255.0
10135,1188.0,1311.0
31183,492.0,641.0
14047,949.0,1035.0
44167,252.0,252.0
45121,1809.0,7275.0
19199,91.0,91.0
31185,257.0,393.0
26109,126.0,136.0
31184,35.0,35.0
26108,340.0,344.0
25148,119.0,127.0
08143,978.0,1674.0
31186,160.0,208.0
44168,221.0,230.0
24103,365.0,367.0
17112,210.0,290.0
18145,4607.0,6966.0
04067,519.0,708.0
36036,1586.0,1671.0
20063,1517.0,4060.0
32053,1409.0,1445.0
31187,66.0,76.0
26110,204.0,247.0
29076,878.0,1661.0
30031,245.0,260.0
44169,516.0,559.0
05173,157.0,158.0
01042,274.0,529.0
20058,206.0,468.0
31188,134.0,147.0
31189,359.0,873.0
44171,466.0,499.0
34113,32.0,33.0
15058,10298.0,19160.0
31190,28.0,30.0
08145,1549.0,1701.0
08146,854.0,918.0
08147,3863.0,10573.0
25149,617.0,1204.0
45122,2671.0,3469.0
44172,630.0,697.0
25150,123.0,127.0
31191,1389.0,2262.0
25151,424.0,487.0
46181,8633.0,19815.0
06093,2777.0,3622.0
06094,860.0,988.0
10136,370.0,381.0
35014,4301.0,11882.0
19200,167.0,194.0
41067,3517.0,4154.0
47103,244.0,244.0
16139,502.0,535.0
08148,1911.0,1968.0
06095,3808.0,5740.0
26111,325.0,385.0
46183,1845.0,4271.0
31194,248.0,257.0
19201,89.0,89.0
19202,44.0,44.0
16140,95.0,97.0
28101,273.0,283.0
16141,242.0,254.0
16142,162.0,185.0
16143,54.0,54.0
09235,247.0,247.0
47104,1171.0,2235.0
37223,145.0,145.0
49138,272.0,272.0
09236,39.0,41.0
47105,144.0,149.0
34114,270.0,279.0
47106,65.0,72.0
44173,144.0,153.0
46182,2289.0,2383.0
12083,92.0,105.0
40149,624.0,659.0
