COD_INE;ID_REL;COD_GEO;COD_PROV;PROVINCIA;NOMBRE_ACTUAL;POBLACION_MUNI;SUPERFICIE;PERIMETRO;COD_INE_CAPITAL;CAPITAL;POBLACION_CAPITAL;HOJA_MTN25_ETRS89;LONGITUD_ETRS89;LATITUD_ETRS89;ORIGENCOOR;ALTITUD;ORIGENALTITUD
49210000000;1492102;49582;49;Zamora;Sanzoles;471;2565,5598;25649;49210000101;Sanzoles;460;0397-2;-5,56747251;41,43260017;Mapa;711;MDT
49214000000;1492145;49585;49;Zamora;Tábara;751;11268,4191;65523;49214000101;Tábara;729;0339-2;-5,95982812;41,82464792;Mapa;749;MDT
49216000000;1492161;49588;49;Zamora;Tapioles;139;2764,0974;21940;49216000101;Tapioles;139;0309-3;-5,49573408;41,85729202;Mapa;686;MDT
49219000000;1492196;49594;49;Zamora;Toro;8532;32485,82;149341;49219000501;Toro;8123;0370-3;-5,39464249;41,51990968;Mapa;735;MDT
49220000000;1492200;49597;49;Zamora;La Torre del Valle;138;1647,3911;19006;49220000201;La Torre del Valle;113;0270-1;-5,7243013;42,09029205;Mapa;723;MDT
49221000000;1492217;49600;49;Zamora;Torregamones;237;3738,84;29010;49221000101;Torregamones;230;0396-1;-6,18052208;41,48813414;Mapa;779;MDT
49222000000;1492222;49603;49;Zamora;Torres del Carrizal;414;3034,8073;30949;49222000101;Torres del Carrizal;388;0369-2;-5,67064649;41,61640897;Mapa;645;MDT
49223000000;1492238;49606;49;Zamora;Trabazos;835;9325,62;59871;49223000401;Trabazos;356;0338-3;-6,49220744;41,74753158;Mapa;736;MDT
49224000000;1492243;49609;49;Zamora;Trefacio;186;2548,4821;36930;49224000301;Trefacio;123;0267-2;-6,64972585;42,12258528;Mapa;970;MDT
49225000000;1492256;49612;49;Zamora;Uña de Quintana;135;2977,7471;24588;49225000101;Uña de Quintana;135;0269-1;-6,14388293;42,08656089;Mapa;782;MDT
49226000000;1492269;49615;49;Zamora;Vadillo de la Guareña;248;4416,1212;29148;49226000101;Vadillo de la Guareña;248;0426-2;-5,35252265;41,28300466;Mapa;710;MDT
49227000000;1492275;49618;49;Zamora;Valcabado;397;1010,8942;14331;49227000101;Valcabado;376;0369-3;-5,7486511;41,54846402;Mapa;678;MDT
49228000000;1492281;49621;49;Zamora;Valdefinjas;57;1630,0982;19718;49228000101;Valdefinjas;57;0398-1;-5,45321321;41,45247708;Mapa;723;MDT
49229000000;1492294;49624;49;Zamora;Valdescorriel;126;2783,9869;31813;49229000101;Valdescorriel;123;0271-3;-5,51034025;42,02245452;Mapa;730;MDT
49230000000;1492308;49627;49;Zamora;Vallesa de la Guareña;78;2801,2681;24622;49230000201;Vallesa de la Guareña;61;0453-2;-5,32698432;41,13536155;Mapa;761;MDT
49231000000;1492315;49630;49;Zamora;Vega de Tera;309;4414,9471;38450;49231000401;Vega de Tera;50;0307-1;-6,12513981;41,99828958;Mapa;764;MDT
49232000000;1492320;49633;49;Zamora;Vega de Villalobos;92;1017,7518;18449;49232000101;Vega de Villalobos;92;0309-1;-5,46336328;41,97101448;Mapa;733;MDT
49233000000;1492336;49636;49;Zamora;Vegalatrave;81;1854,7373;17688;49233000101;Vegalatrave;81;0339-3;-6,10817476;41,70040781;Mapa;698;MDT
49234000000;1492341;49639;49;Zamora;Venialbo;416;4205,1465;32930;49234000101;Venialbo;401;0397-4;-5,53909964;41,3893687;Mapa;698;MDT
49235000000;1492354;49642;49;Zamora;Vezdemarbán;448;4788,7536;32285;49235000101;Vezdemarbán;448;0370-1;-5,36594728;41,65312417;Mapa;774;MDT
49236000000;1492367;49645;49;Zamora;Vidayanes;83;1249,051;15535;49236000101;Vidayanes;80;0308-4;-5,57433096;41,90959081;Mapa;704;MDT
49237000000;1492373;49648;49;Zamora;Videmala;141;2586,7349;26125;49237000101;Videmala;104;0368-1;-6,04012569;41,61203813;Mapa;785;MDT
49238000000;1492389;49651;49;Zamora;Villabrázaro;228;2327,3104;22164;49238000201;Villabrázaro;175;0270-3;-5,72817421;42,05372768;Mapa;724;MDT
49239000000;1492392;49654;49;Zamora;Villabuena del Puente;623;2606,5621;26885;49239000101;Villabuena del Puente;623;0398-3;-5,40657548;41,3809597;Mapa;697;MDT
49240000000;1492406;49657;49;Zamora;Villadepera;189;3010,6359;28743;49240000101;Villadepera;189;0368-3;-6,13143835;41,54861105;Mapa;738;MDT
49241000000;1492413;49660;49;Zamora;Villaescusa;244;4309,2861;37785;49241000101;Villaescusa;243;0426-3;-5,46368757;41,20682328;Mapa;827;MDT
49242000000;1492428;49663;49;Zamora;Villafáfila;475;7399,5141;44086;49242000201;Villafáfila;475;0308-4;-5,61465051;41,84879095;Mapa;685;MDT
49243000000;1492434;49666;49;Zamora;Villaferrueña;107;2052,8054;25544;49243000101;Villaferrueña;106;0269-2;-5,85888572;42,09872293;Mapa;743;MDT
49244000000;1492449;49669;49;Zamora;Villageriz;48;717,681;11520;49244000101;Villageriz;48;0269-2;-5,95472072;42,11835639;Mapa;776;MDT
49245000000;1492452;49672;49;Zamora;Villalazán;251;1492,63;21828;49245000101;Villalazán;251;0397-2;-5,58895082;41,49417247;Mapa;659;MDT
49246000000;1492465;49675;49;Zamora;Villalba de la Lampreana;223;2822,2167;23889;49246000101;Villalba de la Lampreana;223;0340-4;-5,64102697;41,74326887;Mapa;679;MDT
49247000000;1492471;49678;49;Zamora;Villalcampo;405;6476,9044;37760;49247000301;Villalcampo;274;0368-3;-6,04658392;41,52304592;Mapa;778;MDT
49248000000;1492487;49681;49;Zamora;Villalobos;227;4318,2355;28828;49248000101;Villalobos;227;0309-1;-5,47575565;41,9482333;Mapa;715;MDT
49249000000;1492490;49684;49;Zamora;Villalonso;68;1489,8069;17722;49249000101;Villalonso;68;0370-2;-5,29757735;41,59619496;Mapa;722;MDT
49250000000;1492503;49687;49;Zamora;Villalpando;1451;12692,2068;61915;49250000101;Villalpando;1438;0309-3;-5,41470347;41,86487923;Mapa;687;MDT
49251000000;1492510;49690;49;Zamora;Villalube;161;4008,89;32237;49251000101;Villalube;160;0369-2;-5,54509383;41,60989252;Mapa;730;MDT
49252000000;1492525;49693;49;Zamora;Villamayor de Campos;328;2632,3302;35340;49252000101;Villamayor de Campos;328;0309-3;-5,36289217;41,89747836;Mapa;690;MDT
49255000000;1492559;49696;49;Zamora;Villamor de los Escuderos;384;5577,4626;35326;49255000101;Villamor de los Escuderos;360;0425-2;-5,57462588;41,25303057;Mapa;835;MDT
49256000000;1492562;49699;49;Zamora;Villanázar;273;1829,044;23201;49256000301;Villanázar;76;0308-1;-5,78028741;41,97412837;Mapa;706;MDT
49257000000;1492578;49702;49;Zamora;Villanueva de Azoague;360;1918,5606;22279;49257000201;Villanueva de Azoague;249;0308-2;-5,66514584;41,97686103;Mapa;699;MDT
49258000000;1492584;49705;49;Zamora;Villanueva de Campeán;116;1203,9775;15436;49258000101;Villanueva de Campeán;102;0397-3;-5,76988778;41,35486072;Mapa;756;MDT
49259000000;1492597;49708;49;Zamora;Villanueva de las Peras;78;1697,1476;19514;49259000101;Villanueva de las Peras;78;0307-2;-5,97995148;41,93642566;Mapa;755;MDT
49260000000;1492601;49711;49;Zamora;Villanueva del Campo;810;4009,0071;41440;49260000101;Villanueva del Campo;810;0309-1;-5,40438827;41,9848737;Mapa;755;MDT
49261000000;1492618;49720;49;Zamora;Villaralbo;1804;2204,16;23174;49261000102;Villaralbo;1753;0397-2;-5,68275387;41,49148097;Mapa;639;MDT
49262000000;1492623;49723;49;Zamora;Villardeciervos;403;8554,8887;43490;49262000301;Villardeciervos;361;0306-2;-6,28965438;41,94231767;Mapa;863;MDT
49263000000;1492639;49714;49;Zamora;Villar de Fallaves;44;2092,0889;23405;49263000101;Villar de Fallaves;44;0309-2;-5,34039026;41,92495724;Mapa;695;MDT
49264000000;1492644;49717;49;Zamora;Villar del Buey;535;13422,9096;77177;49264000301;Villar del Buey;212;0423-2;-6,18923215;41,32803605;Mapa;771;MDT
49265000000;1492657;49726;49;Zamora;Villardiegua de la Ribera;113;2861,81;23057;49265000101;Villardiegua de la Ribera;113;0368-3;-6,1820237;41,53635358;Mapa;756;MDT
49266000000;1492660;49729;49;Zamora;Villárdiga;77;1692,0924;24085;49266000101;Villárdiga;77;0341-1;-5,46564297;41,81876659;Mapa;680;MDT
49267000000;1492676;49732;49;Zamora;Villardondiego;101;2434,5997;24351;49267000101;Villardondiego;101;0370-3;-5,37843179;41,58441752;Mapa;733;MDT
49268000000;1492682;49735;49;Zamora;Villarrín de Campos;387;5009,4216;36474;49268000101;Villarrín de Campos;387;0340-2;-5,63839706;41,79646413;Mapa;682;MDT
49269000000;1492695;49738;49;Zamora;Villaseco del Pan;222;3455,5449;27241;49269000101;Villaseco del Pan;222;0396-2;-5,96450215;41,46834751;Mapa;749;MDT
49270000000;1492709;49741;49;Zamora;Villavendimio;160;1562,1457;17182;49270000101;Villavendimio;160;0370-4;-5,34283447;41,57861905;Mapa;724;MDT
49271000000;1492716;49747;49;Zamora;Villaveza del Agua;179;2631,9456;29356;49271000101;Villaveza del Agua;178;0308-2;-5,67900969;41,91890209;Mapa;700;MDT
49272000000;1492721;49744;49;Zamora;Villaveza de Valverde;70;1236,6828;17499;49272000101;Villaveza de Valverde;69;0308-1;-5,84838263;41,944991;Mapa;708;MDT
49273000000;1492737;49750;49;Zamora;Viñas;159;4001,67;28791;49273000401;Viñas;76;0338-1;-6,46830173;41,77438549;Mapa;778;MDT
49275000000;1492755;49001;49;Zamora;Zamora;60297;14928,351;92214;49275000201;Zamora;59850;0397-1;-5,75494831;41,49913956;Mapa;649;MDT
50001000000;1500016;50003;50;Zaragoza;Abanto;89;6384,395;34785;50001000101;Abanto;89;0464-1;-1,69921759;41,13823568;Mapa;929;MDT
50002000000;1500021;50006;50;Zaragoza;Acered;140;3040,4091;27117;50002000101;Acered;140;0437-4;-1,60429853;41,17047963;Mapa;835;MDT
50003000000;1500037;50009;50;Zaragoza;Agón;135;1852,0183;32412;50003000101;Agón;135;0321-3;-1,45183776;41,85576815;Mapa;322;MDT
50004000000;1500042;50012;50;Zaragoza;Aguarón;616;3662,1904;29615;50004000101;Aguarón;607;0410-4;-1,26960814;41,33848892;Mapa;650;MDT
50005000000;1500055;50015;50;Zaragoza;Aguilón;234;5945,2066;35214;50005000101;Aguilón;233;0439-1;-1,0455632;41,29652143;Mapa;686;MDT
50006000000;1500068;50018;50;Zaragoza;Ainzón;1067;4045,6968;28782;50006000101;Ainzón;1046;0353-1;-1,51925171;41,81670398;Mapa;432;MDT
50007000000;1500074;50021;50;Zaragoza;Aladrén;58;2105,6325;20541;50007000101;Aladrén;58;0439-3;-1,1560466;41,24916598;Mapa;775;MDT
50008000000;1500080;50024;50;Zaragoza;Alagón;7121;2419,11;26465;50008000101;Alagón;6965;0354-1;-1,12214332;41,77030322;Mapa;235;MDT
50009000000;1500093;50027;50;Zaragoza;Alarba;112;1899,9086;17151;50009000101;Alarba;112;0437-4;-1,61294807;41,20459678;Mapa;849;MDT
50010000000;1500107;50030;50;Zaragoza;Alberite de San Juan;77;1123,4925;18572;50010000101;Alberite de San Juan;77;0353-1;-1,47138793;41,82047221;Mapa;378;MDT
50011000000;1500114;50033;50;Zaragoza;Albeta;140;270,35;8654;50011000101;Albeta;138;0353-1;-1,50040452;41,82722238;Mapa;412;MDT
50012000000;1500129;50036;50;Zaragoza;Alborge;111;484,3779;9713;50012000101;Alborge;111;0413-3;-0,35862022;41,33502243;Mapa;150;MDT
50013000000;1500135;50039;50;Zaragoza;Alcalá de Ebro;245;987,3174;14421;50013000101;Alcalá de Ebro;233;0353-2;-1,19436833;41,81558439;Mapa;225;MDT
50014000000;1500140;50042;50;Zaragoza;Alcalá de Moncayo;153;1375,6927;20398;50014000101;Alcalá de Moncayo;151;0352-1;-1,69707293;41,78627271;Mapa;763;MDT
50015000000;1500153;50045;50;Zaragoza;Alconchel de Ariza;79;3485,1213;25097;50015000101;Alconchel de Ariza;69;0436-3;-2,12311327;41,20465968;Mapa;893;MDT
50016000000;1500166;50048;50;Zaragoza;Aldehuela de Liestos;52;3803,7892;26507;50016000101;Aldehuela de Liestos;52;0464-3;-1,70175827;41,06435578;Mapa;986;MDT
50017000000;1500172;50051;50;Zaragoza;Alfajarín;2374;13829,84;65211;50017000101;Alfajarín;2069;0384-1;-0,70180187;41,61525007;Mapa;193;MDT
50018000000;1500188;50054;50;Zaragoza;Alfamén;1446;10194,17;40458;50018000101;Alfamén;1389;0410-2;-1,24312168;41,43981344;Mapa;446;MDT
50019000000;1500191;50057;50;Zaragoza;Alforque;62;1061,8257;16822;50019000101;Alforque;62;0441-1;-0,38546374;41,32834097;Mapa;165;MDT
50020000000;1500205;50060;50;Zaragoza;Alhama de Aragón;1002;3113,7835;37113;50020000101;Alhama de Aragón;995;0436-2;-1,89527354;41,29507154;Mapa;659;MDT
50021000000;1500212;50063;50;Zaragoza;Almochuel;24;3199,9098;34914;50021000101;Almochuel;24;0440-2;-0,54963666;41,28018845;Mapa;276;MDT
50022000000;1500227;50066;50;Zaragoza;La Almolda;555;13132,6261;50662;50022000101;La Almolda;555;0385-4;-0,20971283;41,55453535;Mapa;488;MDT
50023000000;1500233;50069;50;Zaragoza;Almonacid de la Cuba;234;5521,61;44742;50023000101;Almonacid de la Cuba;231;0440-1;-0,79261296;41,28225409;Mapa;497;MDT
50024000000;1500248;50072;50;Zaragoza;Almonacid de la Sierra;771;5394,06;32524;50024000101;Almonacid de la Sierra;759;0410-4;-1,3239318;41,39738034;Mapa;598;MDT
50025000000;1500251;50075;50;Zaragoza;La Almunia de Doña Godina;7983;5671,5;52378;50025000101;La Almunia de Doña Godina;7641;0410-1;-1,3746454;41,47666813;Mapa;366;MDT
50026000000;1500264;50078;50;Zaragoza;Alpartir;604;3228,79;34564;50026000101;Alpartir;604;0410-1;-1,38158786;41,42195793;Mapa;497;MDT
50027000000;1500270;50081;50;Zaragoza;Ambel;252;6145,5336;35226;50027000101;Ambel;246;0352-2;-1,617811;41,79541553;Mapa;587;MDT
50028000000;1500286;50084;50;Zaragoza;Anento;91;2151,6137;21867;50028000101;Anento;91;0465-4;-1,33328459;41,06972963;Mapa;921;MDT
50029000000;1500299;50087;50;Zaragoza;Aniñón;671;5245,5764;33579;50029000101;Aniñón;670;0409-1;-1,70372366;41,44499163;Mapa;727;MDT
50030000000;1500303;50090;50;Zaragoza;Añón de Moncayo;205;6434,74;37126;50030000101;Añón de Moncayo;181;0352-1;-1,72101755;41,77858896;Mapa;828;MDT
50031000000;1500310;50093;50;Zaragoza;Aranda de Moncayo;140;9120,4767;45129;50031000101;Aranda de Moncayo;137;0381-3;-1,79270089;41,57856435;Mapa;908;MDT
50032000000;1500325;50096;50;Zaragoza;Arándiga;274;5022,0097;38323;50032000101;Arándiga;273;0382-3;-1,5017233;41,51118036;Mapa;460;MDT
50033000000;1500331;50099;50;Zaragoza;Ardisa;76;2728,149;34788;50033000101;Ardisa;65;0247-3;-0,75940594;42,20125723;Mapa;434;MDT
50034000000;1500346;50102;50;Zaragoza;Ariza;1068;10308,3347;46386;50034000101;Ariza;1053;0436-1;-2,05613753;41,31268123;Mapa;749;MDT
50035000000;1500359;50105;50;Zaragoza;Artieda;78;1357,3514;15045;50035000101;Artieda;78;0175-2;-0,98337165;42,586862;Mapa;645;MDT
50036000000;1500362;50108;50;Zaragoza;Asín;97;1846,84;18873;50036000101;Asín;96;0246-1;-1,04664653;42,28369098;Mapa;589;MDT
50037000000;1500378;50111;50;Zaragoza;Atea;149;3466,846;29232;50037000101;Atea;149;0464-2;-1,55465462;41,16045423;Mapa;837;MDT
50038000000;1500384;50114;50;Zaragoza;Ateca;1729;8471,13;58569;50038000101;Ateca;1715;0437-1;-1,79352304;41,33091735;Mapa;606;MDT
50039000000;1500397;50117;50;Zaragoza;Azuara;544;16581,1761;57948;50039000101;Azuara;531;0439-2;-0,87161579;41,25600151;Mapa;565;MDT
50040000000;1500401;50120;50;Zaragoza;Badules;70;2008,8876;20439;50040000101;Badules;70;0465-2;-1,25406499;41,138427;Mapa;918;MDT
50041000000;1500418;50123;50;Zaragoza;Bagüés;16;3071,8448;26544;50041000101;Bagüés;16;0175-4;-0,94591281;42,54931056;Mapa;828;MDT
50042000000;1500423;50126;50;Zaragoza;Balconchán;19;1940,1543;19482;50042000101;Balconchán;19;0465-1;-1,46072493;41,08696916;Mapa;884;MDT
50043000000;1500439;50129;50;Zaragoza;Bárboles;297;1555,65;26766;50043000101;Bárboles;239;0354-3,0353-4;-1,18775221;41,7124093;Mapa;258;MDT
50044000000;1500444;50132;50;Zaragoza;Bardallur;254;2734,77;23847;50044000101;Bardallur;239;0353-4;-1,21185931;41,6844071;Mapa;276;MDT
50045000000;1500457;50135;50;Zaragoza;Belchite;1540;27553,67;106160;50045000101;Belchite;1512;0440-1;-0,74526089;41,29984463;Mapa;448;MDT
50046000000;1500460;50138;50;Zaragoza;Belmonte de Gracián;194;4367,9107;35716;50046000101;Belmonte de Gracián;191;0437-2;-1,53740539;41,31250781;Mapa;649;MDT
50047000000;1500476;50141;50;Zaragoza;Berdejo;40;1938,6529;24891;50047000101;Berdejo;40;0380-4;-1,94581078;41,56172329;Mapa;981;MDT
50048000000;1500482;50144;50;Zaragoza;Berrueco;35;1950,1226;18332;50048000101;Berrueco;33;0491-1;-1,46693964;40,99062484;Mapa;1087;MDT
50050000000;1500508;50150;50;Zaragoza;Bijuesca;90;5707,5342;38523;50050000101;Bijuesca;90;0380-4;-1,92035616;41,54050923;Mapa;921;MDT
50051000000;1500515;50153;50;Zaragoza;Biota;912;12879,6556;74199;50051000101;Biota;897;0245-2;-1,18795951;42,26312893;Mapa;490;MDT
50052000000;1500520;50156;50;Zaragoza;Bisimbre;87;1122,1126;17084;50052000101;Bisimbre;87;0321-3;-1,44332655;41,85601334;Mapa;321;MDT
50053000000;1500536;50159;50;Zaragoza;Boquiñeni;778;1886,87;27220;50053000101;Boquiñeni;774;0321-4;-1,25025514;41,84916113;Mapa;225;MDT
50054000000;1500541;50162;50;Zaragoza;Bordalba;51;4157,9479;26644;50054000101;Bordalba;51;0408-1,0408-3;-2,078045;41,41702227;Mapa;934;MDT
50055000000;1500554;50165;50;Zaragoza;Borja;5037;10723,4;64772;50055000101;Borja;4947;0320-4;-1,53215004;41,83498182;Mapa;459;MDT
50056000000;1500567;50168;50;Zaragoza;Botorrita;516;1981,0741;22568;50056000101;Botorrita;504;0383-3;-1,03210941;41,50751372;Mapa;393;MDT
50057000000;1500573;50171;50;Zaragoza;Brea de Aragón;1559;1337,5557;16378;50057000101;Brea de Aragón;1559;0381-4;-1,60027978;41,52358252;Mapa;552;MDT
50058000000;1500589;50174;50;Zaragoza;Bubierca;64;2954,2822;29935;50058000101;Bubierca;61;0436-2;-1,85295641;41,31559099;Mapa;645;MDT
50059000000;1500592;50177;50;Zaragoza;Bujaraloz;975;12091,8616;53308;50059000101;Bujaraloz;974;0414-1;-0,1527435;41,49813764;Mapa;328;MDT
50060000000;1500606;50180;50;Zaragoza;Bulbuente;233;2544,2921;22864;50060000101;Bulbuente;219;0352-2;-1,60170092;41,81781831;Mapa;516;MDT
50061000000;1500613;50183;50;Zaragoza;Bureta;206;1191,3562;17259;50061000101;Bureta;206;0353-1;-1,48805183;41,81690098;Mapa;411;MDT
50062000000;1500628;50186;50;Zaragoza;El Burgo de Ebro;2538;2477,38;36054;50062000101;El Burgo de Ebro;2105;0384-3;-0,73954128;41,57211095;Mapa;182;MDT
50063000000;1500634;50189;50;Zaragoza;El Buste;69;761,1292;12789;50063000101;El Buste;69;0320-4;-1,60179965;41,88569316;Mapa;681;MDT
50064000000;1500649;50192;50;Zaragoza;Cabañas de Ebro;487;855,13;17678;50064000101;Cabañas de Ebro;487;0354-1;-1,16334577;41,79569242;Mapa;221;MDT
50065000000;1500652;50195;50;Zaragoza;Cabolafuente;49;3924,3864;27131;50065000101;Cabolafuente;49;0436-3;-2,04072219;41,21187512;Mapa;956;MDT
50066000000;1500665;50198;50;Zaragoza;Cadrete;4334;1189,71;20086;50066000101;Cadrete;2755;0383-4;-0,95980215;41,55506015;Mapa;313;MDT
50067000000;1500671;50201;50;Zaragoza;Calatayud;19870;15508,77;68420;50067000101;Calatayud;19598;0409-4;-1,64472637;41,35431931;Mapa;536;MDT
50068000000;1500687;50204;50;Zaragoza;Calatorao;2921;4842,44;33701;50068000101;Calatorao;2879;0382-4;-1,34507004;41,52342482;Mapa;357;MDT
50069000000;1500690;50207;50;Zaragoza;Calcena;78;6474,1358;43008;50069000101;Calcena;77;0381-1;-1,71687097;41,65512192;Mapa;823;MDT
50070000000;1500704;50210;50;Zaragoza;Calmarza;64;2815,84;25627;50070000101;Calmarza;64;0463-2;-1,91172017;41,15769929;Mapa;844;MDT
50071000000;1500711;50213;50;Zaragoza;Campillo de Aragón;132;3689,2;25157;50071000101;Campillo de Aragón;131;0464-1;-1,84421983;41,12616279;Mapa;1050;MDT
50072000000;1500726;50216;50;Zaragoza;Carenas;182;3122,2691;24354;50072000101;Carenas;180;0437-1;-1,79717085;41,27683835;Mapa;641;MDT
50073000000;1500732;50219;50;Zaragoza;Cariñena;3370;8250,9136;40251;50073000101;Cariñena;3358;0410-4;-1,22327064;41,33816994;Mapa;591;MDT
50074000000;1500747;50222;50;Zaragoza;Caspe;10183;50315,314;120910;50074000101;Caspe;9464;0442-3;-0,03750663;41,23639012;Mapa;149;MDT
50075000000;1500750;50225;50;Zaragoza;Castejón de Alarba;78;1756,2906;17961;50075000101;Castejón de Alarba;76;0437-4;-1,63602906;41,18323635;Mapa;920;MDT
50076000000;1500763;50228;50;Zaragoza;Castejón de las Armas;82;1618,7909;20034;50076000101;Castejón de las Armas;82;0437-1;-1,81213433;41,31024964;Mapa;608;MDT
50077000000;1500779;50231;50;Zaragoza;Castejón de Valdejasa;216;11012,2902;47863;50077000101;Castejón de Valdejasa;215;0322-2;-0,99531902;41,98248789;Mapa;522;MDT
50078000000;1500785;50234;50;Zaragoza;Castiliscar;248;4068,2096;26406;50078000101;Castiliscar;248;0207-4;-1,27335239;42,37659647;Mapa;482;MDT
50079000000;1500798;50237;50;Zaragoza;Cervera de la Cañada;264;2922,2058;27014;50079000101;Cervera de la Cañada;245;0409-1;-1,73545486;41,43286084;Mapa;693;MDT
50080000000;1500802;50240;50;Zaragoza;Cerveruela;37;2349,1448;21359;50080000101;Cerveruela;37;0438-4;-1,21571689;41,21639235;Mapa;815;MDT
50081000000;1500819;50243;50;Zaragoza;Cetina;578;7876,1077;41597;50081000101;Cetina;569;0436-2;-1,96399798;41,29345893;Mapa;684;MDT
50082000000;1500824;50246;50;Zaragoza;Cimballa;93;3193,69;23937;50082000101;Cimballa;93;0464-1;-1,77496634;41,10080151;Mapa;906;MDT
50083000000;1500830;50249;50;Zaragoza;Cinco Olivas;105;225,0982;6428;50083000101;Cinco Olivas;105;0413-3;-0,37189848;41,34061367;Mapa;162;MDT
50084000000;1500845;50252;50;Zaragoza;Clarés de Ribota;68;1869,775;18817;50084000101;Clarés de Ribota;68;0381-3;-1,8377207;41,52970531;Mapa;938;MDT
50085000000;1500858;50255;50;Zaragoza;Codo;206;1135,6528;16717;50085000101;Codo;206;0440-1,0412-3;-0,69943589;41,3334059;Mapa;342;MDT
50086000000;1500861;50258;50;Zaragoza;Codos;237;6268,8539;41557;50086000101;Codos;237;0438-1;-1,3744028;41,29349474;Mapa;751;MDT
50087000000;1500877;50261;50;Zaragoza;Contamina;33;1401,7671;25052;50087000101;Contamina;27;0436-2;-1,91756388;41,30566913;Mapa;669;MDT
50088000000;1500883;50264;50;Zaragoza;Cosuenda;335;3168,1225;27060;50088000101;Cosuenda;335;0410-4;-1,29933003;41,36604369;Mapa;618;MDT
50089000000;1500896;50267;50;Zaragoza;Cuarte de Huerva;13773;879,55;18822;50089000101;Cuarte de Huerva;13765;0383-2;-0,92991614;41,58939012;Mapa;298;MDT
50090000000;1500900;50270;50;Zaragoza;Cubel;146;5861,9295;35649;50090000101;Cubel;146;0464-2;-1,63772454;41,09678294;Mapa;1112;MDT
50091000000;1500917;50273;50;Zaragoza;Las Cuerlas;42;3257,5249;24515;50091000101;Las Cuerlas;42;0490-2;-1,54999291;40,95850584;Mapa;1009;MDT
50092000000;1500922;50276;50;Zaragoza;Chiprana;503;3897,8435;32842;50092000101;Chiprana;502;0442-1;-0,12722335;41,26235164;Mapa;176;MDT
50093000000;1500938;50279;50;Zaragoza;Chodes;100;1596,1;32290;50093000101;Chodes;95;0410-1;-1,48007469;41,48691928;Mapa;412;MDT
50094000000;1500943;50282;50;Zaragoza;Daroca;1914;5204,5736;34436;50094000101;Daroca;1898;0465-1;-1,41677154;41,11515254;Mapa;782;MDT
50095000000;1500956;50285;50;Zaragoza;Ejea de los Caballeros;17036;61350,86;141392;50095000301;Ejea de los Caballeros;14246;0284-1;-1,13778144;42,12905622;Mapa;349;MDT
50096000000;1500969;50288;50;Zaragoza;Embid de Ariza;32;4126,4653;29843;50096000201;Embid de Ariza;32;0408-4;-1,97122135;41,38089701;Mapa;764;MDT
50098000000;1500981;50291;50;Zaragoza;Encinacorba;186;3673,7641;26272;50098000101;Encinacorba;186;0438-2;-1,27667754;41,28520927;Mapa;766;MDT
50099000000;1500994;50294;50;Zaragoza;Épila;4368;19432,1294;83203;50099000101;Épila;4258;0382-2;-1,28180937;41,60133359;Mapa;333;MDT
50100000000;1501008;50297;50;Zaragoza;Erla;356;1895,7007;24912;50100000101;Erla;348;0284-2;-0,94865115;42,11723697;Mapa;426;MDT
50101000000;1501015;50300;50;Zaragoza;Escatrón;1120;9509,76;61553;50101000101;Escatrón;1117;0441-2;-0,32422923;41,29269832;Mapa;145;MDT
50102000000;1501020;50303;50;Zaragoza;Fabara;1096;10174,2;58619;50102000101;Fabara;1088;0443-3;0,16695357;41,17861328;Mapa;244;MDT
50104000000;1501041;50306;50;Zaragoza;Farlete;378;10411,83;42998;50104000101;Farlete;378;0356-3;-0,50528092;41,68234305;Mapa;417;MDT
50105000000;1501054;50309;50;Zaragoza;Fayón;382;6719,25;45416;50105000101;Fayón;368;0443-4;0,33209477;41,24135322;Mapa;192;MDT
50106000000;1501067;50312;50;Zaragoza;Los Fayos;134;388,4931;23306;50106000101;Los Fayos;134;0320-3;-1,7829199;41,87998376;Mapa;558;MDT
50107000000;1501073;50315;50;Zaragoza;Figueruelas;1239;1687,11;20647;50107000101;Figueruelas;1226;0354-1;-1,17295475;41,76756534;Mapa;249;MDT
50108000000;1501089;50318;50;Zaragoza;Fombuena;59;2637,3334;22862;50108000101;Fombuena;59;0465-2;-1,19252286;41,14462017;Mapa;1022;MDT
50109000000;1501092;50321;50;Zaragoza;El Frago;115;3375,8764;24638;50109000101;El Frago;112;0246-2;-0,93141632;42,27261825;Mapa;632;MDT
50110000000;1501106;50324;50;Zaragoza;El Frasno;394;4864,2586;34203;50110000201;El Frasno;346;0410-3;-1,4945333;41,41393534;Mapa;688;MDT
50111000000;1501113;50327;50;Zaragoza;Fréscano;200;1840,9064;22264;50111000101;Fréscano;200;0321-3;-1,44954604;41,87431759;Mapa;301;MDT
50113000000;1501134;50330;50;Zaragoza;Fuendejalón;766;7582,7983;34384;50113000101;Fuendejalón;766;0353-1;-1,47203733;41,76075772;Mapa;469;MDT
50114000000;1501149;50333;50;Zaragoza;Fuendetodos;142;6219,9203;33831;50114000101;Fuendetodos;129;0411-4;-0,95939508;41,34240218;Mapa;752;MDT
50115000000;1501152;50336;50;Zaragoza;Fuentes de Ebro;4600;14117,26;63875;50115000101;Fuentes de Ebro;4495;0384-4;-0,63028731;41,51287994;Mapa;192;MDT
